sequence:0|latency:0.154457|reception:0.154457|generation:0.0
sequence:1|latency:0.14702|reception:0.316358|generation:0.169338
sequence:2|latency:0.127659|reception:0.37996|generation:0.252301
sequence:3|latency:0.114867|reception:0.582614|generation:0.467747
sequence:4|latency:0.221516|reception:0.70976|generation:0.488244
sequence:5|latency:0.259667|reception:0.827632|generation:0.567965
sequence:6|latency:0.219946|reception:0.965068|generation:0.745122
sequence:7|latency:0.094913|reception:1.075643|generation:0.98073
sequence:8|latency:0.14038|reception:1.181718|generation:1.041338
sequence:9|latency:0.153675|reception:1.522434|generation:1.368759
sequence:10|latency:0.12597|reception:1.647558|generation:1.521588
sequence:11|latency:0.122909|reception:2.070896|generation:1.947987
sequence:12|latency:0.122921|reception:2.26449|generation:2.141569
sequence:13|latency:0.139851|reception:2.507374|generation:2.367523
sequence:14|latency:0.066425|reception:2.641455|generation:2.57503
sequence:15|latency:0.084814|reception:2.741587|generation:2.656773
sequence:16|latency:0.096109|reception:2.929528|generation:2.833419
sequence:17|latency:0.155517|reception:3.001203|generation:2.845686
sequence:18|latency:0.262075|reception:3.13414|generation:2.872065
sequence:19|latency:0.385716|reception:3.264766|generation:2.87905
sequence:20|latency:0.4503|reception:3.352241|generation:2.901941
sequence:21|latency:0.401422|reception:3.416252|generation:3.01483
sequence:22|latency:0.193838|reception:3.489577|generation:3.295739
sequence:23|latency:0.144356|reception:3.638856|generation:3.4945
sequence:24|latency:0.232099|reception:3.795034|generation:3.562935
sequence:25|latency:0.290727|reception:3.898719|generation:3.607992
sequence:26|latency:0.175727|reception:3.994615|generation:3.818888
sequence:27|latency:0.2517|reception:4.116699|generation:3.864999
sequence:28|latency:0.236895|reception:4.243624|generation:4.006729
sequence:29|latency:0.316964|reception:4.332762|generation:4.015798
sequence:30|latency:0.377658|reception:4.411953|generation:4.034295
sequence:31|latency:0.450175|reception:4.542535|generation:4.09236
sequence:32|latency:0.284408|reception:4.605415|generation:4.321007
sequence:33|latency:0.256028|reception:4.707207|generation:4.451179
sequence:34|latency:0.367118|reception:4.856094|generation:4.488976
sequence:35|latency:0.482354|reception:4.978941|generation:4.496587
sequence:36|latency:0.544454|reception:5.071399|generation:4.526945
sequence:37|latency:0.664292|reception:5.205308|generation:4.541016
sequence:38|latency:0.411673|reception:5.3124|generation:4.900727
sequence:39|latency:0.367739|reception:5.392698|generation:5.024959
sequence:40|latency:0.507432|reception:5.541615|generation:5.034183
sequence:41|latency:0.468535|reception:5.642621|generation:5.174086
sequence:42|latency:0.409377|reception:5.702305|generation:5.292928
sequence:43|latency:0.253207|reception:5.824435|generation:5.571228
sequence:44|latency:0.260044|reception:5.933941|generation:5.673897
sequence:45|latency:0.266068|reception:6.022537|generation:5.756469
sequence:46|latency:0.272245|reception:6.096148|generation:5.823903
sequence:47|latency:0.331166|reception:6.216827|generation:5.885661
sequence:48|latency:0.325551|reception:6.323332|generation:5.997781
sequence:49|latency:0.310982|reception:6.434989|generation:6.124007
sequence:50|latency:0.310767|reception:6.509506|generation:6.198739
sequence:51|latency:0.209992|reception:6.613532|generation:6.40354
sequence:52|latency:0.241761|reception:6.693114|generation:6.451353
sequence:53|latency:0.266408|reception:6.77951|generation:6.513102
sequence:54|latency:0.291694|reception:6.935083|generation:6.643389
sequence:55|latency:0.163636|reception:7.007018|generation:6.843382
sequence:56|latency:0.107204|reception:7.118805|generation:7.011601
sequence:57|latency:0.108344|reception:7.211303|generation:7.102959
sequence:58|latency:0.223335|reception:7.351519|generation:7.128184
sequence:59|latency:0.270037|reception:7.480856|generation:7.210819
sequence:60|latency:0.27572|reception:7.601815|generation:7.326095
sequence:61|latency:0.332693|reception:7.708312|generation:7.375619
sequence:62|latency:0.059724|reception:7.848238|generation:7.788514
sequence:63|latency:0.136937|reception:8.01105|generation:7.874113
sequence:64|latency:0.226842|reception:8.111663|generation:7.884821
sequence:65|latency:0.268189|reception:8.188106|generation:7.919917
sequence:66|latency:0.250054|reception:8.273959|generation:8.023905
sequence:67|latency:0.292735|reception:8.361737|generation:8.069002
sequence:68|latency:0.342473|reception:8.466916|generation:8.124443
sequence:69|latency:0.346232|reception:8.566369|generation:8.220137
sequence:70|latency:0.492377|reception:8.718286|generation:8.225909
sequence:71|latency:0.479875|reception:8.777548|generation:8.297673
sequence:72|latency:0.655961|reception:8.997598|generation:8.341637
sequence:73|latency:0.644969|reception:9.125033|generation:8.480064
sequence:74|latency:0.696381|reception:9.235207|generation:8.538826
sequence:75|latency:0.386551|reception:9.319646|generation:8.933095
sequence:76|latency:0.495474|reception:9.46379|generation:8.968316
sequence:77|latency:0.324142|reception:9.546339|generation:9.222197
sequence:78|latency:0.369102|reception:9.648964|generation:9.279862
sequence:79|latency:0.123149|reception:9.717099|generation:9.59395
sequence:80|latency:0.179584|reception:9.873466|generation:9.693882
total run time:9.719009
