sequence:0|latency:0.117942|reception:0.117942|generation:0.0
sequence:1|latency:0.18082|reception:0.206363|generation:0.025543
sequence:2|latency:0.131525|reception:0.307206|generation:0.175681
sequence:3|latency:0.198919|reception:0.377245|generation:0.178326
sequence:4|latency:0.319824|reception:0.528557|generation:0.208733
sequence:5|latency:0.380986|reception:0.611068|generation:0.230082
sequence:6|latency:0.143612|reception:0.740996|generation:0.597384
sequence:7|latency:0.087995|reception:1.00473|generation:0.916735
sequence:8|latency:0.137584|reception:1.277104|generation:1.13952
sequence:9|latency:0.174087|reception:1.382242|generation:1.208155
sequence:10|latency:0.15309|reception:1.464935|generation:1.311845
sequence:11|latency:0.250979|reception:1.603768|generation:1.352789
sequence:12|latency:0.318442|reception:1.705224|generation:1.386782
sequence:13|latency:0.310186|reception:1.795638|generation:1.485452
sequence:14|latency:0.438571|reception:1.952158|generation:1.513587
sequence:15|latency:0.44223|reception:2.020205|generation:1.577975
sequence:16|latency:0.489297|reception:2.080352|generation:1.591055
sequence:17|latency:0.438871|reception:2.185468|generation:1.746597
sequence:18|latency:0.512573|reception:2.401498|generation:1.888925
sequence:19|latency:0.570622|reception:2.480104|generation:1.909482
sequence:20|latency:0.516058|reception:2.633526|generation:2.117468
sequence:21|latency:0.492414|reception:2.723189|generation:2.230775
sequence:22|latency:0.368826|reception:2.861101|generation:2.492275
sequence:23|latency:0.228703|reception:2.972099|generation:2.743396
sequence:24|latency:0.202983|reception:3.080081|generation:2.877098
sequence:25|latency:0.175311|reception:3.143|generation:2.967689
sequence:26|latency:0.075816|reception:3.210198|generation:3.134382
sequence:27|latency:0.167028|reception:3.307464|generation:3.140436
sequence:28|latency:0.116713|reception:3.404693|generation:3.28798
sequence:29|latency:0.216079|reception:3.523146|generation:3.307067
sequence:30|latency:0.340249|reception:3.672781|generation:3.332532
sequence:31|latency:0.463352|reception:3.816515|generation:3.353163
sequence:32|latency:0.544307|reception:3.947957|generation:3.40365
sequence:33|latency:0.165704|reception:4.00771|generation:3.842006
sequence:34|latency:0.232508|reception:4.098355|generation:3.865847
sequence:35|latency:0.221666|reception:4.193599|generation:3.971933
sequence:36|latency:0.301777|reception:4.293324|generation:3.991547
sequence:37|latency:0.433982|reception:4.445737|generation:4.011755
sequence:38|latency:0.450857|reception:4.556425|generation:4.105568
sequence:39|latency:0.579341|reception:4.691103|generation:4.111762
sequence:40|latency:0.60036|reception:4.824565|generation:4.224205
sequence:41|latency:0.66248|reception:4.913822|generation:4.251342
sequence:42|latency:0.712347|reception:5.013931|generation:4.301584
sequence:43|latency:0.47413|reception:5.074348|generation:4.600218
sequence:44|latency:0.355445|reception:5.149743|generation:4.794298
sequence:45|latency:0.328705|reception:5.224151|generation:4.895446
sequence:46|latency:0.370422|reception:5.320062|generation:4.94964
sequence:47|latency:0.177324|reception:5.47838|generation:5.301056
sequence:48|latency:0.280719|reception:5.635123|generation:5.354404
sequence:49|latency:0.368179|reception:5.740263|generation:5.372084
sequence:50|latency:0.411021|reception:5.799621|generation:5.3886
sequence:51|latency:0.482707|reception:5.903872|generation:5.421165
sequence:52|latency:0.36686|reception:5.967514|generation:5.600654
sequence:53|latency:0.439504|reception:6.047437|generation:5.607933
sequence:54|latency:0.47906|reception:6.107904|generation:5.628844
sequence:55|latency:0.466517|reception:6.178023|generation:5.711506
sequence:56|latency:0.475296|reception:6.295929|generation:5.820633
sequence:57|latency:0.139744|reception:6.393292|generation:6.253548
sequence:58|latency:0.164578|reception:6.514711|generation:6.350133
sequence:59|latency:0.262273|reception:6.667555|generation:6.405282
sequence:60|latency:0.359165|reception:6.781645|generation:6.42248
sequence:61|latency:0.305338|reception:6.908643|generation:6.603305
sequence:62|latency:0.297403|reception:6.99409|generation:6.696687
sequence:63|latency:0.338799|reception:7.115635|generation:6.776836
sequence:64|latency:0.23742|reception:7.186976|generation:6.949556
sequence:65|latency:0.195772|reception:7.312387|generation:7.116615
sequence:66|latency:0.30949|reception:7.446974|generation:7.137484
sequence:67|latency:0.080085|reception:7.656901|generation:7.576816
sequence:68|latency:0.185848|reception:8.167157|generation:7.981309
sequence:69|latency:0.117823|reception:8.255748|generation:8.137925
sequence:70|latency:0.184953|reception:8.327515|generation:8.142562
sequence:71|latency:0.222359|reception:8.471465|generation:8.249106
sequence:72|latency:0.304166|reception:8.55453|generation:8.250364
sequence:73|latency:0.361009|reception:8.669315|generation:8.308306
sequence:74|latency:0.37193|reception:8.771986|generation:8.400056
sequence:75|latency:0.253723|reception:8.856797|generation:8.603074
sequence:76|latency:0.349415|reception:8.958318|generation:8.608903
sequence:77|latency:0.124588|reception:9.37984|generation:9.255252
sequence:78|latency:0.152727|reception:9.589094|generation:9.436367
sequence:79|latency:0.180876|reception:9.680573|generation:9.499697
sequence:80|latency:0.304565|reception:9.821769|generation:9.517204
total run time:9.703827
