sequence:0|latency:0.081902|reception:0.081902|generation:0.0
sequence:1|latency:0.260237|reception:0.284152|generation:0.023915
sequence:2|latency:0.328422|reception:0.369583|generation:0.041161
sequence:3|latency:0.280133|reception:0.490334|generation:0.210201
sequence:4|latency:0.106449|reception:0.636275|generation:0.529826
sequence:5|latency:0.18568|reception:0.730754|generation:0.545074
sequence:6|latency:0.077197|reception:0.954882|generation:0.877685
sequence:7|latency:0.124118|reception:1.206165|generation:1.082047
sequence:8|latency:0.176953|reception:1.294358|generation:1.117405
sequence:9|latency:0.238601|reception:1.427969|generation:1.189368
sequence:10|latency:0.088151|reception:1.545152|generation:1.457001
sequence:11|latency:0.217885|reception:1.681227|generation:1.463342
sequence:12|latency:0.264183|reception:1.749337|generation:1.485154
sequence:13|latency:0.284606|reception:1.814727|generation:1.530121
sequence:14|latency:0.321286|reception:1.938098|generation:1.616812
sequence:15|latency:0.388234|reception:2.009058|generation:1.620824
sequence:16|latency:0.463213|reception:2.131026|generation:1.667813
sequence:17|latency:0.445033|reception:2.279334|generation:1.834301
sequence:18|latency:0.525169|reception:2.424382|generation:1.899213
sequence:19|latency:0.554772|reception:2.50989|generation:1.955118
sequence:20|latency:0.601131|reception:2.598035|generation:1.996904
sequence:21|latency:0.523352|reception:2.661068|generation:2.137716
sequence:22|latency:0.520935|reception:2.745197|generation:2.224262
sequence:23|latency:0.60435|reception:2.833408|generation:2.229058
sequence:24|latency:0.503378|reception:2.984269|generation:2.480891
sequence:25|latency:0.201266|reception:3.06004|generation:2.858774
sequence:26|latency:0.270408|reception:3.137659|generation:2.867251
sequence:27|latency:0.358789|reception:3.249079|generation:2.89029
sequence:28|latency:0.388371|reception:3.342504|generation:2.954133
sequence:29|latency:0.447717|reception:3.488187|generation:3.04047
sequence:30|latency:0.489156|reception:3.553484|generation:3.064328
sequence:31|latency:0.525216|reception:3.649739|generation:3.124523
sequence:32|latency:0.44395|reception:3.721775|generation:3.277825
sequence:33|latency:0.466524|reception:3.790466|generation:3.323942
sequence:34|latency:0.523936|reception:3.87729|generation:3.353354
sequence:35|latency:0.507072|reception:3.995015|generation:3.487943
sequence:36|latency:0.580046|reception:4.138978|generation:3.558932
sequence:37|latency:0.616392|reception:4.199457|generation:3.583065
sequence:38|latency:0.611805|reception:4.287083|generation:3.675278
sequence:39|latency:0.589441|reception:4.424587|generation:3.835146
sequence:40|latency:0.608466|reception:4.571541|generation:3.963075
sequence:41|latency:0.663391|reception:4.701461|generation:4.03807
sequence:42|latency:0.564047|reception:4.796139|generation:4.232092
sequence:43|latency:0.408695|reception:4.879794|generation:4.471099
sequence:44|latency:0.327073|reception:5.008554|generation:4.681481
sequence:45|latency:0.421445|reception:5.158435|generation:4.73699
sequence:46|latency:0.279652|reception:5.306197|generation:5.026545
sequence:47|latency:0.38043|reception:5.434734|generation:5.054304
sequence:48|latency:0.45056|reception:5.530216|generation:5.079656
sequence:49|latency:0.512729|reception:5.6462|generation:5.133471
sequence:50|latency:0.674051|reception:5.917129|generation:5.243078
sequence:51|latency:0.680372|reception:6.006044|generation:5.325672
sequence:52|latency:0.790714|reception:6.133259|generation:5.342545
sequence:53|latency:0.875647|reception:6.244122|generation:5.368475
sequence:54|latency:0.888403|reception:6.350509|generation:5.462106
sequence:55|latency:0.941316|reception:6.41026|generation:5.468944
sequence:56|latency:0.978851|reception:6.470498|generation:5.491647
sequence:57|latency:0.959128|reception:6.566632|generation:5.607504
sequence:58|latency:1.029999|reception:6.669258|generation:5.639259
sequence:59|latency:1.06622|reception:6.816337|generation:5.750117
sequence:60|latency:1.165233|reception:6.943937|generation:5.778704
sequence:61|latency:1.248694|reception:7.093158|generation:5.844464
sequence:62|latency:1.352539|reception:7.207965|generation:5.855426
sequence:63|latency:1.460806|reception:7.317903|generation:5.857097
sequence:64|latency:1.382584|reception:7.424015|generation:6.041431
sequence:65|latency:1.480752|reception:7.566387|generation:6.085635
sequence:66|latency:1.475711|reception:7.702207|generation:6.226496
sequence:67|latency:1.583252|reception:7.851208|generation:6.267956
sequence:68|latency:1.649797|reception:8.001682|generation:6.351885
sequence:69|latency:1.764797|reception:8.158974|generation:6.394177
sequence:70|latency:1.884447|reception:8.291594|generation:6.407147
sequence:71|latency:1.942645|reception:8.381942|generation:6.439297
sequence:72|latency:1.804223|reception:8.441122|generation:6.636899
sequence:73|latency:1.566917|reception:8.554022|generation:6.987105
sequence:74|latency:1.679876|reception:8.686127|generation:7.006251
sequence:75|latency:1.616293|reception:8.754773|generation:7.13848
sequence:76|latency:1.632085|reception:8.820415|generation:7.18833
sequence:77|latency:1.737123|reception:8.937309|generation:7.200186
sequence:78|latency:1.517312|reception:9.046806|generation:7.529494
sequence:79|latency:1.538367|reception:9.162511|generation:7.624144
sequence:80|latency:1.590275|reception:9.289225|generation:7.69895
sequence:81|latency:1.563696|reception:9.360598|generation:7.796902
sequence:82|latency:1.627003|reception:9.440868|generation:7.813865
sequence:83|latency:1.616847|reception:9.544286|generation:7.927439
sequence:84|latency:1.549819|reception:9.663716|generation:8.113897
sequence:85|latency:1.499793|reception:9.755891|generation:8.256098
sequence:86|latency:1.458171|reception:9.850127|generation:8.391956
sequence:87|latency:1.518464|reception:9.913909|generation:8.395445
sequence:88|latency:1.528284|reception:9.980432|generation:8.452148
total run time:9.89853
