sequence:0|latency:0.118507|reception:0.118507|generation:0.0
sequence:1|latency:0.193332|reception:0.212016|generation:0.018684
sequence:2|latency:0.239868|reception:0.309901|generation:0.070033
sequence:3|latency:0.080406|reception:0.403714|generation:0.323308
sequence:4|latency:0.164376|reception:0.708856|generation:0.54448
sequence:5|latency:0.255448|reception:0.8145|generation:0.559052
sequence:6|latency:0.27556|reception:0.876606|generation:0.601046
sequence:7|latency:0.129261|reception:1.983239|generation:1.853978
sequence:8|latency:0.098683|reception:2.118569|generation:2.019886
sequence:9|latency:0.09704|reception:2.179455|generation:2.082415
sequence:10|latency:0.066622|reception:2.696668|generation:2.630046
sequence:11|latency:0.141439|reception:3.147303|generation:3.005864
sequence:12|latency:0.14314|reception:3.98372|generation:3.84058
sequence:13|latency:0.299098|reception:4.139781|generation:3.840683
sequence:14|latency:0.367604|reception:4.245075|generation:3.877471
sequence:15|latency:0.158181|reception:4.562311|generation:4.40413
sequence:16|latency:0.066091|reception:4.636187|generation:4.570096
sequence:17|latency:0.177865|reception:4.754989|generation:4.577124
sequence:18|latency:0.259101|reception:4.871877|generation:4.612776
sequence:19|latency:0.240328|reception:4.940312|generation:4.699984
sequence:20|latency:0.129571|reception:5.160792|generation:5.031221
sequence:21|latency:0.085451|reception:5.384336|generation:5.298885
sequence:22|latency:0.146422|reception:5.484008|generation:5.337586
sequence:23|latency:0.067046|reception:5.695202|generation:5.628156
sequence:24|latency:0.116932|reception:5.835849|generation:5.718917
sequence:25|latency:0.086039|reception:5.978391|generation:5.892352
sequence:26|latency:0.124551|reception:6.340914|generation:6.216363
sequence:27|latency:0.150867|reception:6.586503|generation:6.435636
sequence:28|latency:0.193576|reception:7.881886|generation:7.68831
sequence:29|latency:0.1503|reception:8.073169|generation:7.922869
sequence:30|latency:0.165976|reception:8.172065|generation:8.006089
sequence:31|latency:0.100418|reception:8.265989|generation:8.165571
sequence:32|latency:0.070154|reception:8.520833|generation:8.450679
sequence:33|latency:0.101842|reception:8.710741|generation:8.608899
sequence:34|latency:0.179676|reception:8.817274|generation:8.637598
sequence:35|latency:0.178185|reception:8.893614|generation:8.715429
sequence:36|latency:0.109988|reception:9.011805|generation:8.901817
sequence:37|latency:0.097928|reception:9.076109|generation:8.978181
sequence:38|latency:0.128124|reception:9.181935|generation:9.053811
sequence:39|latency:0.244427|reception:9.300856|generation:9.056429
sequence:40|latency:0.188842|reception:9.41089|generation:9.222048
sequence:41|latency:0.21326|reception:9.475627|generation:9.262367
sequence:42|latency:0.077492|reception:9.728002|generation:9.65051
sequence:43|latency:0.108875|reception:9.908329|generation:9.799454
total run time:9.789822
