sequence:0|latency:0.122322|reception:0.122322|generation:0.0
sequence:1|latency:0.204162|reception:0.240558|generation:0.036396
sequence:2|latency:0.13885|reception:0.311807|generation:0.172957
sequence:3|latency:0.082164|reception:0.474063|generation:0.391899
sequence:4|latency:0.177297|reception:0.596972|generation:0.419675
sequence:5|latency:0.198873|reception:0.705224|generation:0.506351
sequence:6|latency:0.276911|reception:0.827217|generation:0.550306
sequence:7|latency:0.257435|reception:1.096521|generation:0.839086
sequence:8|latency:0.371473|reception:1.239779|generation:0.868306
sequence:9|latency:0.156282|reception:1.667297|generation:1.511015
sequence:10|latency:0.260724|reception:1.786377|generation:1.525653
sequence:11|latency:0.365079|reception:1.937661|generation:1.572582
sequence:12|latency:0.354254|reception:1.997417|generation:1.643163
sequence:13|latency:0.416002|reception:2.061399|generation:1.645397
sequence:14|latency:0.529234|reception:2.200923|generation:1.671689
sequence:15|latency:0.463817|reception:2.260821|generation:1.797004
sequence:16|latency:0.547914|reception:2.353445|generation:1.805531
sequence:17|latency:0.661234|reception:2.491987|generation:1.830753
sequence:18|latency:0.739699|reception:2.619145|generation:1.879446
sequence:19|latency:0.20817|reception:2.760061|generation:2.551891
sequence:20|latency:0.087423|reception:3.137382|generation:3.049959
sequence:21|latency:0.099456|reception:3.219619|generation:3.120163
sequence:22|latency:0.110724|reception:3.33036|generation:3.219636
sequence:23|latency:0.208945|reception:3.456298|generation:3.247353
sequence:24|latency:0.13679|reception:3.578075|generation:3.441285
sequence:25|latency:0.172473|reception:3.705883|generation:3.53341
sequence:26|latency:0.191099|reception:3.824357|generation:3.633258
sequence:27|latency:0.219351|reception:3.974392|generation:3.755041
sequence:28|latency:0.144142|reception:4.143355|generation:3.999213
sequence:29|latency:0.176566|reception:4.236089|generation:4.059523
sequence:30|latency:0.137766|reception:4.601269|generation:4.463503
sequence:31|latency:0.097287|reception:4.899489|generation:4.802202
sequence:32|latency:0.141419|reception:5.058979|generation:4.91756
sequence:33|latency:0.170135|reception:5.19365|generation:5.023515
sequence:34|latency:0.103586|reception:5.279847|generation:5.176261
sequence:35|latency:0.156806|reception:5.509555|generation:5.352749
sequence:36|latency:0.152123|reception:5.853009|generation:5.700886
sequence:37|latency:0.092505|reception:6.09042|generation:5.997915
sequence:38|latency:0.099375|reception:6.205096|generation:6.105721
sequence:39|latency:0.190544|reception:6.302543|generation:6.111999
sequence:40|latency:0.148576|reception:6.537808|generation:6.389232
sequence:41|latency:0.082362|reception:6.608547|generation:6.526185
sequence:42|latency:0.12731|reception:6.708767|generation:6.581457
sequence:43|latency:0.219223|reception:6.828904|generation:6.609681
sequence:44|latency:0.294485|reception:7.046215|generation:6.75173
sequence:45|latency:0.309062|reception:7.154099|generation:6.845037
sequence:46|latency:0.196393|reception:7.233522|generation:7.037129
sequence:47|latency:0.102481|reception:7.302328|generation:7.199847
sequence:48|latency:0.076925|reception:7.417229|generation:7.340304
sequence:49|latency:0.145332|reception:7.946956|generation:7.801624
sequence:50|latency:0.146533|reception:8.103224|generation:7.956691
sequence:51|latency:0.113695|reception:8.192362|generation:8.078667
sequence:52|latency:0.194001|reception:8.327721|generation:8.13372
sequence:53|latency:0.338367|reception:8.481487|generation:8.14312
sequence:54|latency:0.221967|reception:8.550902|generation:8.328935
sequence:55|latency:0.07958|reception:8.986057|generation:8.906477
sequence:56|latency:0.06827|reception:9.083727|generation:9.015457
sequence:57|latency:0.14542|reception:9.182647|generation:9.037227
sequence:58|latency:0.169914|reception:9.318498|generation:9.148584
sequence:59|latency:0.215174|reception:9.411449|generation:9.196275
sequence:60|latency:0.27443|reception:9.563244|generation:9.288814
sequence:61|latency:0.346156|reception:9.719751|generation:9.373595
sequence:62|latency:0.430273|reception:9.824771|generation:9.394498
sequence:63|latency:0.144383|reception:9.972045|generation:9.827662
total run time:9.849723
