sequence:0|latency:0.092987|reception:0.092987|generation:0.0
sequence:1|latency:0.149972|reception:0.15328|generation:0.003308
sequence:2|latency:0.126855|reception:0.255027|generation:0.128172
sequence:3|latency:0.127162|reception:0.363598|generation:0.236436
sequence:4|latency:0.153739|reception:0.434692|generation:0.280953
sequence:5|latency:0.204503|reception:0.581133|generation:0.37663
sequence:6|latency:0.242391|reception:0.655194|generation:0.412803
sequence:7|latency:0.333074|reception:0.777244|generation:0.44417
sequence:8|latency:0.078626|reception:1.023505|generation:0.944879
sequence:9|latency:0.173952|reception:1.123683|generation:0.949731
sequence:10|latency:0.112806|reception:1.276586|generation:1.16378
sequence:11|latency:0.096814|reception:1.67431|generation:1.577496
sequence:12|latency:0.070724|reception:2.09095|generation:2.020226
sequence:13|latency:0.111229|reception:2.713274|generation:2.602045
sequence:14|latency:0.13573|reception:3.331914|generation:3.196184
sequence:15|latency:0.238186|reception:3.445488|generation:3.207302
sequence:16|latency:0.060786|reception:3.869582|generation:3.808796
sequence:17|latency:0.112387|reception:4.204396|generation:4.092009
sequence:18|latency:0.136168|reception:4.317379|generation:4.181211
sequence:19|latency:0.121313|reception:4.629413|generation:4.5081
sequence:20|latency:0.085767|reception:4.835601|generation:4.749834
sequence:21|latency:0.154813|reception:5.502652|generation:5.347839
sequence:22|latency:0.200629|reception:5.611541|generation:5.410912
sequence:23|latency:0.1067|reception:6.502592|generation:6.395892
sequence:24|latency:0.139525|reception:6.781894|generation:6.642369
sequence:25|latency:0.08773|reception:6.919668|generation:6.831938
sequence:26|latency:0.12467|reception:7.047242|generation:6.922572
sequence:27|latency:0.155245|reception:7.23182|generation:7.076575
sequence:28|latency:0.149649|reception:7.451171|generation:7.301522
sequence:29|latency:0.110369|reception:7.641293|generation:7.530924
sequence:30|latency:0.110637|reception:7.710671|generation:7.600034
sequence:31|latency:0.102403|reception:8.150911|generation:8.048508
sequence:32|latency:0.142943|reception:8.434112|generation:8.291169
sequence:33|latency:0.110688|reception:8.737892|generation:8.627204
sequence:34|latency:0.141032|reception:8.85608|generation:8.715048
sequence:35|latency:0.215304|reception:8.930548|generation:8.715244
sequence:36|latency:0.222806|reception:8.998393|generation:8.775587
sequence:37|latency:0.178271|reception:9.10852|generation:8.930249
sequence:38|latency:0.214371|reception:9.17623|generation:8.961859
sequence:39|latency:0.313391|reception:9.32414|generation:9.010749
sequence:40|latency:0.245304|reception:9.423286|generation:9.177982
sequence:41|latency:0.072113|reception:9.627232|generation:9.555119
sequence:42|latency:0.136246|reception:9.722607|generation:9.586361
sequence:43|latency:0.106081|reception:9.830456|generation:9.724375
total run time:9.737469
