sequence:0|latency:0.314906|reception:0.314906|generation:0.0
sequence:1|latency:0.363179|reception:0.463886|generation:0.100707
sequence:2|latency:0.503767|reception:0.607996|generation:0.104229
sequence:3|latency:0.460388|reception:0.71527|generation:0.254882
sequence:4|latency:0.202875|reception:0.778818|generation:0.575943
sequence:5|latency:0.181405|reception:0.933969|generation:0.752564
sequence:6|latency:0.116838|reception:1.335695|generation:1.218857
sequence:7|latency:0.062803|reception:1.79173|generation:1.728927
sequence:8|latency:0.167429|reception:1.932496|generation:1.765067
sequence:9|latency:0.115089|reception:2.10133|generation:1.986241
sequence:10|latency:0.165998|reception:2.177497|generation:2.011499
sequence:11|latency:0.077274|reception:2.54997|generation:2.472696
sequence:12|latency:0.067427|reception:2.676757|generation:2.60933
sequence:13|latency:0.148377|reception:2.892825|generation:2.744448
sequence:14|latency:0.07389|reception:3.102867|generation:3.028977
sequence:15|latency:0.163266|reception:3.249695|generation:3.086429
sequence:16|latency:0.245013|reception:3.341039|generation:3.096026
sequence:17|latency:0.205667|reception:3.456929|generation:3.251262
sequence:18|latency:0.158492|reception:3.527977|generation:3.369485
sequence:19|latency:0.23378|reception:3.682357|generation:3.448577
sequence:20|latency:0.265999|reception:3.830691|generation:3.564692
sequence:21|latency:0.314226|reception:3.955031|generation:3.640805
sequence:22|latency:0.28827|reception:4.11277|generation:3.8245
sequence:23|latency:0.355193|reception:4.206199|generation:3.851006
sequence:24|latency:0.263628|reception:4.28186|generation:4.018232
sequence:25|latency:0.283976|reception:4.372809|generation:4.088833
sequence:26|latency:0.387775|reception:4.517396|generation:4.129621
sequence:27|latency:0.289488|reception:4.631018|generation:4.34153
sequence:28|latency:0.220931|reception:4.689727|generation:4.468796
sequence:29|latency:0.275594|reception:4.75782|generation:4.482226
sequence:30|latency:0.178852|reception:4.819898|generation:4.641046
sequence:31|latency:0.123918|reception:5.090077|generation:4.966159
sequence:32|latency:0.065436|reception:5.164379|generation:5.098943
sequence:33|latency:0.0908|reception:5.361553|generation:5.270753
sequence:34|latency:0.157585|reception:5.551305|generation:5.39372
sequence:35|latency:0.143027|reception:5.644506|generation:5.501479
sequence:36|latency:0.150343|reception:5.73937|generation:5.589027
sequence:37|latency:0.152365|reception:5.856612|generation:5.704247
sequence:38|latency:0.193583|reception:6.000653|generation:5.80707
sequence:39|latency:0.175191|reception:6.157909|generation:5.982718
sequence:40|latency:0.195785|reception:6.249169|generation:6.053384
sequence:41|latency:0.12202|reception:6.345647|generation:6.223627
sequence:42|latency:0.103039|reception:6.490194|generation:6.387155
sequence:43|latency:0.167988|reception:6.567821|generation:6.399833
sequence:44|latency:0.219008|reception:6.683621|generation:6.464613
sequence:45|latency:0.158131|reception:6.746071|generation:6.58794
sequence:46|latency:0.219077|reception:6.885102|generation:6.666025
sequence:47|latency:0.283909|reception:7.031312|generation:6.747403
sequence:48|latency:0.350033|reception:7.14906|generation:6.799027
sequence:49|latency:0.444973|reception:7.253809|generation:6.808836
sequence:50|latency:0.29375|reception:7.471315|generation:7.177565
sequence:51|latency:0.674049|reception:8.210473|generation:7.536424
sequence:52|latency:0.683041|reception:8.314383|generation:7.631342
sequence:53|latency:0.601282|reception:8.390686|generation:7.789404
sequence:54|latency:0.738574|reception:8.545991|generation:7.807417
sequence:55|latency:0.825905|reception:8.672565|generation:7.84666
sequence:56|latency:0.887239|reception:8.754061|generation:7.866822
sequence:57|latency:1.037935|reception:8.971317|generation:7.933382
sequence:58|latency:1.156089|reception:9.100698|generation:7.944609
sequence:59|latency:1.075671|reception:9.214147|generation:8.138476
sequence:60|latency:1.283045|reception:9.511705|generation:8.22866
sequence:61|latency:1.231409|reception:9.664717|generation:8.433308
sequence:62|latency:1.1974|reception:9.787067|generation:8.589667
sequence:63|latency:1.25329|reception:9.866009|generation:8.612719
sequence:64|latency:1.230491|reception:9.943698|generation:8.713207
sequence:65|latency:1.252141|reception:10.017259|generation:8.765118
sequence:66|latency:1.196509|reception:10.133019|generation:8.93651
sequence:67|latency:1.314581|reception:10.258294|generation:8.943713
sequence:68|latency:1.286252|reception:10.585875|generation:9.299623
sequence:69|latency:1.316662|reception:10.66219|generation:9.345528
sequence:70|latency:1.323596|reception:10.877184|generation:9.553588
sequence:71|latency:1.488687|reception:11.100703|generation:9.612016
sequence:72|latency:1.585513|reception:11.204106|generation:9.618593
sequence:73|latency:1.623214|reception:11.33899|generation:9.715776
sequence:74|latency:1.697493|reception:11.49267|generation:9.795177
sequence:75|latency:1.750788|reception:11.621927|generation:9.871139
sequence:76|latency:1.810984|reception:11.705044|generation:9.89406
sequence:77|latency:1.669485|reception:11.904694|generation:10.235209
sequence:78|latency:1.484847|reception:12.059484|generation:10.574637
sequence:79|latency:1.52244|reception:12.18525|generation:10.66281
sequence:80|latency:1.632991|reception:12.297189|generation:10.664198
sequence:81|latency:1.511223|reception:12.442014|generation:10.930791
total run time:12.127108
