sequence:0|latency:0.120038|reception:0.120038|generation:0.0
sequence:1|latency:0.199838|reception:0.252294|generation:0.052456
sequence:2|latency:0.137902|reception:0.405311|generation:0.267409
sequence:3|latency:0.146722|reception:0.886562|generation:0.73984
sequence:4|latency:0.175416|reception:0.948983|generation:0.773567
sequence:5|latency:0.114932|reception:1.126049|generation:1.011117
sequence:6|latency:0.152305|reception:1.209885|generation:1.05758
sequence:7|latency:0.229664|reception:1.295836|generation:1.066172
sequence:8|latency:0.181793|reception:1.450532|generation:1.268739
sequence:9|latency:0.133113|reception:1.830701|generation:1.697588
sequence:10|latency:0.138404|reception:1.981077|generation:1.842673
sequence:11|latency:0.239138|reception:2.117431|generation:1.878293
sequence:12|latency:0.115823|reception:2.223211|generation:2.107388
sequence:13|latency:0.108746|reception:2.38162|generation:2.272874
sequence:14|latency:0.169154|reception:2.495006|generation:2.325852
sequence:15|latency:0.293606|reception:2.63641|generation:2.342804
sequence:16|latency:0.354819|reception:2.728004|generation:2.373185
sequence:17|latency:0.428667|reception:2.88629|generation:2.457623
sequence:18|latency:0.346199|reception:3.005031|generation:2.658832
sequence:19|latency:0.458632|reception:3.145713|generation:2.687081
sequence:20|latency:0.542445|reception:3.27026|generation:2.727815
sequence:21|latency:0.692627|reception:3.423006|generation:2.730379
sequence:22|latency:0.677576|reception:3.553128|generation:2.875552
sequence:23|latency:0.783571|reception:3.66808|generation:2.884509
sequence:24|latency:0.716196|reception:3.729543|generation:3.013347
sequence:25|latency:0.795548|reception:3.82793|generation:3.032382
sequence:26|latency:0.88718|reception:3.930738|generation:3.043558
sequence:27|latency:0.829488|reception:4.001588|generation:3.1721
sequence:28|latency:0.731967|reception:4.079175|generation:3.347208
sequence:29|latency:0.682787|reception:4.234409|generation:3.551622
sequence:30|latency:0.637587|reception:4.30234|generation:3.664753
sequence:31|latency:0.233692|reception:4.401381|generation:4.167689
sequence:32|latency:0.293077|reception:4.470774|generation:4.177697
sequence:33|latency:0.301104|reception:4.534941|generation:4.233837
sequence:34|latency:0.163262|reception:4.784916|generation:4.621654
sequence:35|latency:0.216301|reception:4.884451|generation:4.66815
sequence:36|latency:0.30713|reception:4.996066|generation:4.688936
sequence:37|latency:0.363759|reception:5.086626|generation:4.722867
sequence:38|latency:0.444688|reception:5.226166|generation:4.781478
sequence:39|latency:0.235957|reception:5.336943|generation:5.100986
sequence:40|latency:0.317918|reception:5.444134|generation:5.126216
sequence:41|latency:0.129572|reception:5.77837|generation:5.648798
sequence:42|latency:0.270614|reception:5.93663|generation:5.666016
sequence:43|latency:0.08811|reception:6.216749|generation:6.128639
sequence:44|latency:0.149397|reception:6.432257|generation:6.28286
sequence:45|latency:0.176802|reception:6.538254|generation:6.361452
sequence:46|latency:0.270239|reception:6.642535|generation:6.372296
sequence:47|latency:0.066222|reception:6.711511|generation:6.645289
sequence:48|latency:0.114378|reception:7.050586|generation:6.936208
sequence:49|latency:0.149637|reception:7.337482|generation:7.187845
sequence:50|latency:0.239277|reception:7.431686|generation:7.192409
sequence:51|latency:0.300845|reception:7.511194|generation:7.210349
sequence:52|latency:0.186478|reception:7.663926|generation:7.477448
sequence:53|latency:0.129863|reception:7.765431|generation:7.635568
sequence:54|latency:0.2048|reception:7.868449|generation:7.663649
sequence:55|latency:0.244261|reception:7.990783|generation:7.746522
sequence:56|latency:0.082597|reception:8.054922|generation:7.972325
sequence:57|latency:0.165698|reception:8.179967|generation:8.014269
sequence:58|latency:0.227293|reception:8.246381|generation:8.019088
sequence:59|latency:0.388772|reception:8.507028|generation:8.118256
sequence:60|latency:0.529431|reception:8.649915|generation:8.120484
