sequence:0|latency:0.150843|reception:0.150843|generation:0.0
sequence:1|latency:0.245754|reception:0.2745|generation:0.028746
sequence:2|latency:0.288473|reception:0.385362|generation:0.096889
sequence:3|latency:0.37994|reception:0.478965|generation:0.099025
sequence:4|latency:0.255794|reception:0.579191|generation:0.323397
sequence:5|latency:0.336023|reception:0.69536|generation:0.359337
sequence:6|latency:0.390185|reception:0.791682|generation:0.401497
sequence:7|latency:0.3107|reception:0.862272|generation:0.551572
sequence:8|latency:0.256473|reception:0.968865|generation:0.712392
sequence:9|latency:0.375392|reception:1.114869|generation:0.739477
sequence:10|latency:0.287631|reception:1.220194|generation:0.932563
sequence:11|latency:0.10768|reception:1.281103|generation:1.173423
sequence:12|latency:0.192982|reception:1.374604|generation:1.181622
sequence:13|latency:0.126263|reception:1.452747|generation:1.326484
sequence:14|latency:0.146373|reception:1.521668|generation:1.375295
sequence:15|latency:0.156633|reception:1.616516|generation:1.459883
sequence:16|latency:0.288149|reception:1.757795|generation:1.469646
sequence:17|latency:0.384719|reception:1.893135|generation:1.508416
sequence:18|latency:0.288099|reception:2.009415|generation:1.721316
sequence:19|latency:0.376527|reception:2.153248|generation:1.776721
sequence:20|latency:0.386361|reception:2.289596|generation:1.903235
sequence:21|latency:0.37971|reception:2.471078|generation:2.091368
sequence:22|latency:0.47172|reception:2.616639|generation:2.144919
sequence:23|latency:0.576251|reception:2.755401|generation:2.17915
sequence:24|latency:0.649651|reception:2.881922|generation:2.232271
sequence:25|latency:0.604772|reception:3.016633|generation:2.411861
sequence:26|latency:0.457452|reception:3.105527|generation:2.648075
sequence:27|latency:0.445678|reception:3.170204|generation:2.724526
sequence:28|latency:0.382296|reception:3.280881|generation:2.898585
sequence:29|latency:0.439939|reception:3.401189|generation:2.96125
sequence:30|latency:0.494666|reception:3.495626|generation:3.00096
sequence:31|latency:0.537814|reception:3.626643|generation:3.088829
sequence:32|latency:0.554661|reception:3.76694|generation:3.212279
sequence:33|latency:0.505814|reception:3.885719|generation:3.379905
sequence:34|latency:0.513802|reception:3.986666|generation:3.472864
sequence:35|latency:0.493928|reception:4.057352|generation:3.563424
sequence:36|latency:0.626573|reception:4.200549|generation:3.573976
sequence:37|latency:0.462634|reception:4.310561|generation:3.847927
sequence:38|latency:0.479921|reception:4.372435|generation:3.892514
sequence:39|latency:0.409265|reception:4.526835|generation:4.11757
sequence:40|latency:0.508573|reception:4.644185|generation:4.135612
sequence:41|latency:0.602621|reception:4.760958|generation:4.158337
sequence:42|latency:0.524463|reception:4.843954|generation:4.319491
sequence:43|latency:0.650051|reception:4.997518|generation:4.347467
sequence:44|latency:0.430968|reception:5.09255|generation:4.661582
sequence:45|latency:0.545712|reception:5.22629|generation:4.680578
sequence:46|latency:0.440925|reception:5.285724|generation:4.844799
sequence:47|latency:0.508559|reception:5.357909|generation:4.84935
sequence:48|latency:0.531182|reception:5.448201|generation:4.917019
sequence:49|latency:0.518545|reception:5.549938|generation:5.031393
sequence:50|latency:0.603801|reception:5.698496|generation:5.094695
sequence:51|latency:0.729436|reception:5.845659|generation:5.116223
sequence:52|latency:0.740307|reception:5.929803|generation:5.189496
sequence:53|latency:0.609608|reception:6.004787|generation:5.395179
sequence:54|latency:0.688389|reception:6.149128|generation:5.460739
sequence:55|latency:0.501499|reception:6.21218|generation:5.710681
sequence:56|latency:0.476428|reception:6.307456|generation:5.831028
sequence:57|latency:0.582296|reception:6.460904|generation:5.878608
sequence:58|latency:0.661859|reception:6.599406|generation:5.937547
sequence:59|latency:0.650866|reception:6.660734|generation:6.009868
sequence:60|latency:0.552408|reception:6.741718|generation:6.18931
sequence:61|latency:0.549197|reception:6.883589|generation:6.334392
sequence:62|latency:0.662932|reception:7.005639|generation:6.342707
sequence:63|latency:0.659385|reception:7.078268|generation:6.418883
sequence:64|latency:0.663005|reception:7.166228|generation:6.503223
sequence:65|latency:0.69408|reception:7.31209|generation:6.61801
sequence:66|latency:0.741108|reception:7.370842|generation:6.629734
sequence:67|latency:0.734605|reception:7.474351|generation:6.739746
sequence:68|latency:0.752765|reception:7.587312|generation:6.834547
sequence:69|latency:0.790413|reception:7.688272|generation:6.897859
sequence:70|latency:0.81445|reception:7.793038|generation:6.978588
sequence:71|latency:0.727399|reception:7.8542|generation:7.126801
sequence:72|latency:0.692347|reception:7.929309|generation:7.236962
sequence:73|latency:0.75837|reception:8.03716|generation:7.27879
sequence:74|latency:0.149509|reception:8.239068|generation:8.089559
sequence:75|latency:0.125256|reception:8.311589|generation:8.186333
sequence:76|latency:0.197833|reception:8.456069|generation:8.258236
sequence:77|latency:0.15533|reception:8.577688|generation:8.422358
sequence:78|latency:0.155944|reception:8.687125|generation:8.531181
sequence:79|latency:0.100227|reception:9.054183|generation:8.953956
sequence:80|latency:0.182078|reception:9.200812|generation:9.018734
sequence:81|latency:0.2403|reception:9.271153|generation:9.030853
sequence:82|latency:0.340948|reception:9.391134|generation:9.050186
sequence:83|latency:0.116229|reception:9.548104|generation:9.431875
sequence:84|latency:0.088232|reception:9.90074|generation:9.812508
sequence:85|latency:0.091604|reception:10.009968|generation:9.918364
total run time:9.859125
