sequence:0|latency:0.085429|reception:0.085429|generation:0.0
sequence:1|latency:0.195482|reception:0.219984|generation:0.024502
sequence:2|latency:0.296152|reception:0.346144|generation:0.049992
sequence:3|latency:0.317097|reception:0.404816|generation:0.087719
sequence:4|latency:0.399807|reception:0.49313|generation:0.093323
sequence:5|latency:0.398724|reception:0.553677|generation:0.154953
sequence:6|latency:0.509643|reception:0.674679|generation:0.165036
sequence:7|latency:0.508567|reception:0.761713|generation:0.253146
sequence:8|latency:0.305054|reception:0.843628|generation:0.538574
sequence:9|latency:0.405042|reception:0.953482|generation:0.54844
sequence:10|latency:0.458768|reception:1.03825|generation:0.579482
sequence:11|latency:0.429231|reception:1.185351|generation:0.75612
sequence:12|latency:0.480898|reception:1.328007|generation:0.847109
sequence:13|latency:0.485019|reception:1.463317|generation:0.978298
sequence:14|latency:0.487248|reception:1.554014|generation:1.066766
sequence:15|latency:0.553781|reception:1.642336|generation:1.088555
sequence:16|latency:0.494037|reception:1.720345|generation:1.226308
sequence:17|latency:0.489626|reception:1.819143|generation:1.329517
sequence:18|latency:0.468373|reception:1.879351|generation:1.410978
sequence:19|latency:0.535203|reception:1.973716|generation:1.438513
sequence:20|latency:0.488207|reception:2.043891|generation:1.555684
sequence:21|latency:0.560946|reception:2.148016|generation:1.58707
sequence:22|latency:0.59053|reception:2.258255|generation:1.667725
sequence:23|latency:0.623108|reception:2.320855|generation:1.697747
sequence:24|latency:0.60703|reception:2.462535|generation:1.855505
sequence:25|latency:0.62586|reception:2.565695|generation:1.939835
sequence:26|latency:0.680485|reception:2.651679|generation:1.971194
sequence:27|latency:0.576419|reception:2.734718|generation:2.158299
sequence:28|latency:0.663534|reception:2.852627|generation:2.189093
sequence:29|latency:0.664351|reception:2.915599|generation:2.251248
sequence:30|latency:0.455462|reception:3.067142|generation:2.61168
sequence:31|latency:0.433616|reception:3.166764|generation:2.733148
sequence:32|latency:0.468689|reception:3.311051|generation:2.842362
sequence:33|latency:0.553786|reception:3.416309|generation:2.862523
sequence:34|latency:0.362627|reception:3.565156|generation:3.202529
sequence:35|latency:0.381235|reception:3.708501|generation:3.327266
sequence:36|latency:0.358667|reception:3.785409|generation:3.426742
sequence:37|latency:0.459171|reception:3.890501|generation:3.43133
sequence:38|latency:0.566224|reception:4.025437|generation:3.459213
sequence:39|latency:0.565853|reception:4.105482|generation:3.539629
sequence:40|latency:0.630359|reception:4.184849|generation:3.55449
sequence:41|latency:0.623171|reception:4.247201|generation:3.62403
sequence:42|latency:0.663512|reception:4.328937|generation:3.665425
sequence:43|latency:0.686411|reception:4.479984|generation:3.793573
sequence:44|latency:0.787929|reception:4.600601|generation:3.812672
sequence:45|latency:0.681161|reception:4.712318|generation:4.031157
sequence:46|latency:0.551016|reception:4.802689|generation:4.251673
sequence:47|latency:0.471018|reception:4.948285|generation:4.477267
sequence:48|latency:0.61445|reception:5.161291|generation:4.546841
sequence:49|latency:0.715107|reception:5.31543|generation:4.600323
sequence:50|latency:0.82482|reception:5.435368|generation:4.610548
sequence:51|latency:0.955258|reception:5.579633|generation:4.624375
sequence:52|latency:0.932378|reception:5.666559|generation:4.734181
sequence:53|latency:0.961103|reception:5.798234|generation:4.837131
sequence:54|latency:1.021876|reception:5.907581|generation:4.885705
sequence:55|latency:1.062617|reception:6.002518|generation:4.939901
sequence:56|latency:1.112882|reception:6.069033|generation:4.956151
sequence:57|latency:1.11192|reception:6.169918|generation:5.057998
sequence:58|latency:1.208402|reception:6.291274|generation:5.082872
sequence:59|latency:1.232249|reception:6.367853|generation:5.135604
sequence:60|latency:1.356278|reception:6.495075|generation:5.138797
sequence:61|latency:1.399429|reception:6.557792|generation:5.158363
sequence:62|latency:1.542241|reception:6.705489|generation:5.163248
sequence:63|latency:1.572225|reception:6.853395|generation:5.28117
sequence:64|latency:1.605423|reception:6.930662|generation:5.325239
sequence:65|latency:1.134439|reception:7.070353|generation:5.935914
sequence:66|latency:1.215556|reception:7.195721|generation:5.980165
sequence:67|latency:1.049884|reception:7.309523|generation:6.259639
sequence:68|latency:1.140108|reception:7.403804|generation:6.263696
sequence:69|latency:1.155292|reception:7.507914|generation:6.352622
sequence:70|latency:1.19181|reception:7.607635|generation:6.415825
sequence:71|latency:1.275416|reception:7.710758|generation:6.435342
sequence:72|latency:1.398978|reception:7.836135|generation:6.437157
sequence:73|latency:1.373713|reception:7.962824|generation:6.589111
sequence:74|latency:1.264288|reception:8.060858|generation:6.79657
sequence:75|latency:1.343826|reception:8.161645|generation:6.817819
sequence:76|latency:1.301938|reception:8.22309|generation:6.921152
sequence:77|latency:1.320938|reception:8.378857|generation:7.057919
sequence:78|latency:1.395615|reception:8.458341|generation:7.062726
sequence:79|latency:1.539143|reception:8.610028|generation:7.070885
sequence:80|latency:1.677776|reception:8.759181|generation:7.081405
sequence:81|latency:1.786011|reception:8.883004|generation:7.096993
sequence:82|latency:1.833844|reception:8.953902|generation:7.120058
sequence:83|latency:1.820773|reception:9.081512|generation:7.260739
sequence:84|latency:1.760587|reception:9.168762|generation:7.408175
sequence:85|latency:1.775064|reception:9.270003|generation:7.494939
sequence:86|latency:1.822987|reception:9.330153|generation:7.507166
sequence:87|latency:1.654793|reception:9.389037|generation:7.734244
sequence:88|latency:1.788536|reception:9.539833|generation:7.751297
sequence:89|latency:1.844115|reception:9.635787|generation:7.791672
sequence:90|latency:1.951386|reception:9.774805|generation:7.823419
sequence:91|latency:2.003072|reception:9.847194|generation:7.844122
sequence:92|latency:2.015862|reception:9.929843|generation:7.913981
total run time:9.844414
