sequence:0|latency:0.092043|reception:0.092043|generation:0.0
sequence:1|latency:0.125818|reception:0.326624|generation:0.200806
sequence:2|latency:0.168022|reception:0.394867|generation:0.226845
sequence:3|latency:0.099246|reception:0.474728|generation:0.375482
sequence:4|latency:0.228969|reception:0.630315|generation:0.401346
sequence:5|latency:0.279908|reception:0.766903|generation:0.486995
sequence:6|latency:0.414187|reception:0.925186|generation:0.510999
sequence:7|latency:0.52049|reception:1.062931|generation:0.542441
sequence:8|latency:0.546776|reception:1.179193|generation:0.632417
sequence:9|latency:0.580275|reception:1.270735|generation:0.69046
sequence:10|latency:0.688302|reception:1.384397|generation:0.696095
sequence:11|latency:0.681788|reception:1.499418|generation:0.81763
sequence:12|latency:0.751409|reception:1.610505|generation:0.859096
sequence:13|latency:0.728584|reception:1.684036|generation:0.955452
sequence:14|latency:0.621033|reception:1.834572|generation:1.213539
sequence:15|latency:0.615337|reception:1.895914|generation:1.280577
sequence:16|latency:0.71514|reception:2.017409|generation:1.302269
sequence:17|latency:0.636911|reception:2.076632|generation:1.439721
sequence:18|latency:0.724159|reception:2.163951|generation:1.439792
sequence:19|latency:0.722696|reception:2.307846|generation:1.58515
sequence:20|latency:0.787533|reception:2.396766|generation:1.609233
sequence:21|latency:0.544083|reception:2.54186|generation:1.997777
sequence:22|latency:0.508607|reception:2.631604|generation:2.122997
sequence:23|latency:0.4247|reception:2.738029|generation:2.313329
sequence:24|latency:0.399725|reception:2.84534|generation:2.445615
sequence:25|latency:0.335746|reception:2.916644|generation:2.580898
sequence:26|latency:0.242938|reception:2.986615|generation:2.743677
sequence:27|latency:0.248488|reception:3.100747|generation:2.852259
sequence:28|latency:0.310913|reception:3.172819|generation:2.861906
sequence:29|latency:0.392466|reception:3.266044|generation:2.873578
sequence:30|latency:0.37699|reception:3.369555|generation:2.992565
sequence:31|latency:0.265397|reception:3.511243|generation:3.245846
sequence:32|latency:0.064011|reception:3.614523|generation:3.550512
sequence:33|latency:0.114625|reception:3.888784|generation:3.774159
sequence:34|latency:0.079714|reception:3.965967|generation:3.886253
sequence:35|latency:0.162258|reception:4.065582|generation:3.903324
sequence:36|latency:0.243333|reception:4.204075|generation:3.960742
sequence:37|latency:0.204195|reception:4.361977|generation:4.157782
sequence:38|latency:0.211599|reception:4.424131|generation:4.212532
sequence:39|latency:0.142562|reception:4.709043|generation:4.566481
sequence:40|latency:0.210454|reception:4.807018|generation:4.596564
sequence:41|latency:0.274761|reception:4.935301|generation:4.66054
sequence:42|latency:0.290998|reception:5.060196|generation:4.769198
sequence:43|latency:0.299945|reception:5.157459|generation:4.857514
sequence:44|latency:0.441825|reception:5.301399|generation:4.859574
sequence:45|latency:0.502359|reception:5.444847|generation:4.942488
sequence:46|latency:0.650356|reception:5.593043|generation:4.942687
sequence:47|latency:0.741041|reception:5.70781|generation:4.966769
sequence:48|latency:0.822723|reception:5.81934|generation:4.996617
sequence:49|latency:0.916294|reception:5.913185|generation:4.996891
sequence:50|latency:0.887859|reception:6.172627|generation:5.284768
sequence:51|latency:0.906355|reception:6.253587|generation:5.347232
sequence:52|latency:0.62727|reception:6.374958|generation:5.747688
sequence:53|latency:0.596607|reception:6.446395|generation:5.849788
sequence:54|latency:0.71259|reception:6.5943|generation:5.88171
sequence:55|latency:0.669652|reception:6.674069|generation:6.004417
sequence:56|latency:0.714574|reception:6.759432|generation:6.044858
sequence:57|latency:0.845964|reception:6.892859|generation:6.046895
sequence:58|latency:0.948613|reception:7.033986|generation:6.085373
sequence:59|latency:1.000418|reception:7.140385|generation:6.139967
sequence:60|latency:1.134941|reception:7.288836|generation:6.153895
sequence:61|latency:0.934009|reception:7.420491|generation:6.486482
sequence:62|latency:1.012726|reception:7.536609|generation:6.523883
sequence:63|latency:1.127752|reception:7.657792|generation:6.53004
sequence:64|latency:1.023202|reception:7.741459|generation:6.718257
sequence:65|latency:0.805938|reception:7.806485|generation:7.000547
sequence:66|latency:0.882284|reception:7.907153|generation:7.024869
sequence:67|latency:0.974187|reception:8.02665|generation:7.052463
sequence:68|latency:0.97642|reception:8.183442|generation:7.207022
sequence:69|latency:0.944101|reception:8.248976|generation:7.304875
sequence:70|latency:1.073392|reception:8.400176|generation:7.326784
sequence:71|latency:0.659852|reception:8.484211|generation:7.824359
sequence:72|latency:0.773764|reception:8.600832|generation:7.827068
sequence:73|latency:0.722868|reception:8.730076|generation:8.007208
sequence:74|latency:0.79498|reception:8.887825|generation:8.092845
sequence:75|latency:0.85379|reception:8.95132|generation:8.09753
sequence:76|latency:0.902046|reception:9.043755|generation:8.141709
sequence:77|latency:0.882649|reception:9.110383|generation:8.227734
sequence:78|latency:0.969275|reception:9.227018|generation:8.257743
sequence:79|latency:0.967629|reception:9.317503|generation:8.349874
sequence:80|latency:1.037673|reception:9.474299|generation:8.436626
sequence:81|latency:1.099552|reception:9.555695|generation:8.456143
sequence:82|latency:0.736552|reception:9.753319|generation:9.016767
sequence:83|latency:0.735514|reception:9.832628|generation:9.097114
sequence:84|latency:0.703073|reception:9.960016|generation:9.256943
total run time:9.867973
