sequence:0|latency:0.143905|reception:0.143905|generation:0.0
sequence:1|latency:0.154365|reception:0.246361|generation:0.091996
sequence:2|latency:0.086887|reception:0.350204|generation:0.263317
sequence:3|latency:0.133509|reception:0.683823|generation:0.550314
sequence:4|latency:0.097681|reception:0.832667|generation:0.734986
sequence:5|latency:0.117035|reception:1.085475|generation:0.96844
sequence:6|latency:0.223052|reception:1.200708|generation:0.977656
sequence:7|latency:0.11823|reception:1.332121|generation:1.213891
sequence:8|latency:0.219017|reception:1.436907|generation:1.21789
sequence:9|latency:0.090949|reception:1.519153|generation:1.428204
sequence:10|latency:0.122923|reception:1.71624|generation:1.593317
sequence:11|latency:0.15054|reception:1.874227|generation:1.723687
sequence:12|latency:0.205645|reception:2.032483|generation:1.826838
sequence:13|latency:0.230241|reception:2.186771|generation:1.95653
sequence:14|latency:0.228991|reception:2.27617|generation:2.047179
sequence:15|latency:0.18135|reception:2.370193|generation:2.188843
sequence:16|latency:0.242539|reception:2.48489|generation:2.242351
sequence:17|latency:0.324641|reception:2.618179|generation:2.293538
sequence:18|latency:0.268891|reception:2.735368|generation:2.466477
sequence:19|latency:0.378994|reception:2.866722|generation:2.487728
sequence:20|latency:0.311327|reception:2.960202|generation:2.648875
sequence:21|latency:0.388328|reception:3.047628|generation:2.6593
sequence:22|latency:0.114678|reception:3.147059|generation:3.032381
sequence:23|latency:0.174868|reception:3.211283|generation:3.036415
sequence:24|latency:0.172796|reception:3.303184|generation:3.130388
sequence:25|latency:0.184867|reception:3.382003|generation:3.197136
sequence:26|latency:0.106035|reception:3.585136|generation:3.479101
sequence:27|latency:0.159134|reception:3.662706|generation:3.503572
sequence:28|latency:0.149646|reception:3.938155|generation:3.788509
sequence:29|latency:0.202177|reception:4.015814|generation:3.813637
sequence:30|latency:0.334216|reception:4.162307|generation:3.828091
sequence:31|latency:0.301399|reception:4.309612|generation:4.008213
sequence:32|latency:0.288237|reception:4.457447|generation:4.16921
sequence:33|latency:0.146515|reception:4.580515|generation:4.434
sequence:34|latency:0.151704|reception:4.729949|generation:4.578245
sequence:35|latency:0.151077|reception:4.82449|generation:4.673413
sequence:36|latency:0.098326|reception:4.942803|generation:4.844477
sequence:37|latency:0.070484|reception:5.097355|generation:5.026871
sequence:38|latency:0.11403|reception:5.208474|generation:5.094444
sequence:39|latency:0.155541|reception:5.441162|generation:5.285621
sequence:40|latency:0.09908|reception:5.503182|generation:5.404102
sequence:41|latency:0.181366|reception:5.614408|generation:5.433042
sequence:42|latency:0.172837|reception:5.685562|generation:5.512725
sequence:43|latency:0.286915|reception:5.833196|generation:5.546281
sequence:44|latency:0.130287|reception:5.954967|generation:5.82468
sequence:45|latency:0.264549|reception:6.097237|generation:5.832688
sequence:46|latency:0.120172|reception:6.393733|generation:6.273561
sequence:47|latency:0.184556|reception:6.497805|generation:6.313249
sequence:48|latency:0.245076|reception:6.622612|generation:6.377536
sequence:49|latency:0.174549|reception:6.71548|generation:6.540931
sequence:50|latency:0.250983|reception:6.863345|generation:6.612362
sequence:51|latency:0.338124|reception:6.975888|generation:6.637764
sequence:52|latency:0.258085|reception:7.114262|generation:6.856177
sequence:53|latency:0.327419|reception:7.24798|generation:6.920561
sequence:54|latency:0.390945|reception:7.341926|generation:6.950981
sequence:55|latency:0.482113|reception:7.495707|generation:7.013594
sequence:56|latency:0.383896|reception:7.643925|generation:7.260029
sequence:57|latency:0.434598|reception:7.71412|generation:7.279522
sequence:58|latency:0.391634|reception:7.781029|generation:7.389395
sequence:59|latency:0.34514|reception:7.92163|generation:7.57649
sequence:60|latency:0.412295|reception:8.038842|generation:7.626547
sequence:61|latency:0.397328|reception:8.178044|generation:7.780716
sequence:62|latency:0.381504|reception:8.268726|generation:7.887222
sequence:63|latency:0.498657|reception:8.401067|generation:7.90241
sequence:64|latency:0.4926|reception:8.514223|generation:8.021623
sequence:65|latency:0.57629|reception:8.644705|generation:8.068415
sequence:66|latency:0.500777|reception:8.70409|generation:8.203313
sequence:67|latency:0.535753|reception:8.804243|generation:8.26849
sequence:68|latency:0.667819|reception:8.954296|generation:8.286477
sequence:69|latency:0.718512|reception:9.024216|generation:8.305704
sequence:70|latency:0.802101|reception:9.14195|generation:8.339849
sequence:71|latency:0.829738|reception:9.351508|generation:8.52177
sequence:72|latency:0.918854|reception:9.49531|generation:8.576456
sequence:73|latency:0.896059|reception:9.638906|generation:8.742847
sequence:74|latency:1.034546|reception:9.784919|generation:8.750373
sequence:75|latency:1.06898|reception:9.860153|generation:8.791173
total run time:9.716248
