sequence:0|latency:0.092573|reception:0.092573|generation:0.0
sequence:1|latency:0.126504|reception:0.170191|generation:0.043687
sequence:2|latency:0.109075|reception:0.252925|generation:0.14385
sequence:3|latency:0.09414|reception:0.487737|generation:0.393597
sequence:4|latency:0.15632|reception:0.668766|generation:0.512446
sequence:5|latency:0.137699|reception:0.76499|generation:0.627291
sequence:6|latency:0.116851|reception:0.862338|generation:0.745487
sequence:7|latency:0.235105|reception:0.993619|generation:0.758514
sequence:8|latency:0.388061|reception:1.147223|generation:0.759162
sequence:9|latency:0.471454|reception:1.236079|generation:0.764625
sequence:10|latency:0.51814|reception:1.310184|generation:0.792044
sequence:11|latency:0.620453|reception:1.443447|generation:0.822994
sequence:12|latency:0.729267|reception:1.591334|generation:0.862067
sequence:13|latency:0.663598|reception:1.691257|generation:1.027659
sequence:14|latency:0.678098|reception:1.834235|generation:1.156137
sequence:15|latency:0.816346|reception:1.976789|generation:1.160443
sequence:16|latency:0.883564|reception:2.067671|generation:1.184107
sequence:17|latency:0.923357|reception:2.150357|generation:1.227
sequence:18|latency:0.559347|reception:2.337865|generation:1.778518
sequence:19|latency:0.49273|reception:2.475411|generation:1.982681
sequence:20|latency:0.581044|reception:2.578201|generation:1.997157
sequence:21|latency:0.635171|reception:2.673528|generation:2.038357
sequence:22|latency:0.537581|reception:2.812836|generation:2.275255
sequence:23|latency:0.5492|reception:2.904135|generation:2.354935
sequence:24|latency:0.627629|reception:2.990064|generation:2.362435
sequence:25|latency:0.717221|reception:3.134006|generation:2.416785
sequence:26|latency:0.735678|reception:3.238746|generation:2.503068
sequence:27|latency:0.684976|reception:3.343634|generation:2.658658
sequence:28|latency:0.760187|reception:3.44303|generation:2.682843
sequence:29|latency:0.574235|reception:3.517408|generation:2.943173
sequence:30|latency:0.559064|reception:3.642552|generation:3.083488
sequence:31|latency:0.466237|reception:3.774812|generation:3.308575
sequence:32|latency:0.527499|reception:3.864856|generation:3.337357
sequence:33|latency:0.563094|reception:3.941834|generation:3.37874
sequence:34|latency:0.510258|reception:4.048716|generation:3.538458
sequence:35|latency:0.353354|reception:4.132107|generation:3.778753
sequence:36|latency:0.082269|reception:4.206538|generation:4.124269
sequence:37|latency:0.15492|reception:4.339199|generation:4.184279
sequence:38|latency:0.113219|reception:4.900623|generation:4.787404
sequence:39|latency:0.124435|reception:5.275081|generation:5.150646
sequence:40|latency:0.161912|reception:5.382055|generation:5.220143
sequence:41|latency:0.221623|reception:5.468513|generation:5.24689
sequence:42|latency:0.353728|reception:5.626118|generation:5.27239
sequence:43|latency:0.274272|reception:5.706041|generation:5.431769
sequence:44|latency:0.078406|reception:6.008544|generation:5.930138
sequence:45|latency:0.15703|reception:6.332757|generation:6.175727
sequence:46|latency:0.063175|reception:6.41781|generation:6.354635
sequence:47|latency:0.194116|reception:6.570796|generation:6.37668
sequence:48|latency:0.273159|reception:6.676167|generation:6.403008
sequence:49|latency:0.191314|reception:6.769413|generation:6.578099
sequence:50|latency:0.266855|reception:6.847321|generation:6.580466
sequence:51|latency:0.377029|reception:7.00248|generation:6.625451
sequence:52|latency:0.472105|reception:7.10963|generation:6.637525
sequence:53|latency:0.328404|reception:7.224485|generation:6.896081
sequence:54|latency:0.227047|reception:7.330258|generation:7.103211
sequence:55|latency:0.314094|reception:7.437792|generation:7.123698
sequence:56|latency:0.427637|reception:7.589251|generation:7.161614
sequence:57|latency:0.489503|reception:7.705143|generation:7.21564
sequence:58|latency:0.294867|reception:7.794044|generation:7.499177
sequence:59|latency:0.304475|reception:7.877409|generation:7.572934
sequence:60|latency:0.356045|reception:7.966799|generation:7.610754
sequence:61|latency:0.301744|reception:8.02577|generation:7.724026
sequence:62|latency:0.325091|reception:8.097543|generation:7.772452
sequence:63|latency:0.333808|reception:8.187188|generation:7.85338
sequence:64|latency:0.257407|reception:8.443536|generation:8.186129
sequence:65|latency:0.359186|reception:8.558943|generation:8.199757
sequence:66|latency:0.432006|reception:8.688972|generation:8.256966
sequence:67|latency:0.249122|reception:8.767995|generation:8.518873
sequence:68|latency:0.272071|reception:8.875549|generation:8.603478
sequence:69|latency:0.314001|reception:8.973893|generation:8.659892
sequence:70|latency:0.244812|reception:9.129111|generation:8.884299
sequence:71|latency:0.116937|reception:9.698352|generation:9.581415
sequence:72|latency:0.096745|reception:9.783412|generation:9.686667
sequence:73|latency:0.184521|reception:9.879444|generation:9.694923
sequence:74|latency:0.107289|reception:9.960821|generation:9.853532
total run time:9.868248
