sequence:0|latency:0.129708|reception:0.129708|generation:0.0
sequence:1|latency:0.09656|reception:0.386383|generation:0.289823
sequence:2|latency:0.10825|reception:2.028121|generation:1.919871
sequence:3|latency:0.06672|reception:4.608959|generation:4.542239
sequence:4|latency:0.166075|reception:4.740428|generation:4.574353
sequence:5|latency:0.152374|reception:5.955793|generation:5.803419
sequence:6|latency:0.154195|reception:9.680857|generation:9.526662
sequence:7|latency:0.153637|reception:15.308971|generation:15.155334
sequence:8|latency:0.142263|reception:19.751457|generation:19.609194
sequence:9|latency:0.134619|reception:24.001991|generation:23.867372
sequence:10|latency:0.243127|reception:24.128654|generation:23.885527
sequence:11|latency:0.311643|reception:24.26004|generation:23.948397
sequence:12|latency:0.068269|reception:25.84624|generation:25.777971
sequence:13|latency:0.102048|reception:26.555418|generation:26.45337
sequence:14|latency:0.131226|reception:28.501499|generation:28.370273
sequence:15|latency:0.146195|reception:28.833217|generation:28.687022
sequence:16|latency:0.112419|reception:29.082894|generation:28.970475
sequence:17|latency:0.113041|reception:29.642617|generation:29.529576
sequence:18|latency:0.10782|reception:30.119846|generation:30.012026
sequence:19|latency:0.158509|reception:31.33905|generation:31.180541
sequence:20|latency:0.135957|reception:33.187808|generation:33.051851
sequence:21|latency:0.235773|reception:33.316579|generation:33.080806
sequence:22|latency:0.146665|reception:33.884869|generation:33.738204
sequence:23|latency:0.097196|reception:34.639547|generation:34.542351
sequence:24|latency:0.107552|reception:34.841584|generation:34.734032
sequence:25|latency:0.083441|reception:35.770765|generation:35.687324
sequence:26|latency:0.101468|reception:35.9255|generation:35.824032
sequence:27|latency:0.151807|reception:36.406354|generation:36.254547
sequence:28|latency:0.117181|reception:36.83606|generation:36.718879
sequence:29|latency:0.097406|reception:37.868287|generation:37.770881
sequence:30|latency:0.122485|reception:38.698669|generation:38.576184
sequence:31|latency:0.102394|reception:39.246634|generation:39.14424
sequence:32|latency:0.136722|reception:41.607192|generation:41.47047
sequence:33|latency:0.09201|reception:42.004286|generation:41.912276
sequence:34|latency:0.124494|reception:42.484237|generation:42.359743
sequence:35|latency:0.074618|reception:45.151581|generation:45.076963
sequence:36|latency:0.154027|reception:45.297661|generation:45.143634
sequence:37|latency:0.145448|reception:45.699557|generation:45.554109
sequence:38|latency:0.124389|reception:48.342708|generation:48.218319
sequence:39|latency:0.172808|reception:48.445517|generation:48.272709
sequence:40|latency:0.100722|reception:48.762738|generation:48.662016
sequence:41|latency:0.120615|reception:51.744103|generation:51.623488
sequence:42|latency:0.11721|reception:51.861476|generation:51.744266
sequence:43|latency:0.076751|reception:51.997818|generation:51.921067
sequence:44|latency:0.093949|reception:52.593597|generation:52.499648
sequence:45|latency:0.12059|reception:56.025188|generation:55.904598
sequence:46|latency:0.125482|reception:56.598276|generation:56.472794
sequence:47|latency:0.12996|reception:57.761506|generation:57.631546
sequence:48|latency:0.089283|reception:58.223537|generation:58.134254
sequence:49|latency:0.154359|reception:59.982133|generation:59.827774
sequence:50|latency:0.129071|reception:60.427372|generation:60.298301
sequence:51|latency:0.069776|reception:60.644056|generation:60.57428
sequence:52|latency:0.094045|reception:62.53103|generation:62.436985
sequence:53|latency:0.101201|reception:64.483719|generation:64.382518
sequence:54|latency:0.13788|reception:66.098796|generation:65.960916
sequence:55|latency:0.242219|reception:66.222424|generation:65.980205
sequence:56|latency:0.062363|reception:66.680592|generation:66.618229
sequence:57|latency:0.067921|reception:69.230241|generation:69.16232
sequence:58|latency:0.157725|reception:69.780497|generation:69.622772
sequence:59|latency:0.11968|reception:71.594344|generation:71.474664
sequence:60|latency:0.111518|reception:72.435338|generation:72.32382
sequence:61|latency:0.071282|reception:74.946862|generation:74.87558
sequence:62|latency:0.122531|reception:75.321674|generation:75.199143
sequence:63|latency:0.074545|reception:75.917243|generation:75.842698
sequence:64|latency:0.065165|reception:76.235213|generation:76.170048
sequence:65|latency:0.110522|reception:77.294516|generation:77.183994
sequence:66|latency:0.101839|reception:77.811043|generation:77.709204
sequence:67|latency:0.140134|reception:78.270386|generation:78.130252
sequence:68|latency:0.080677|reception:81.854014|generation:81.773337
sequence:69|latency:0.093144|reception:82.280296|generation:82.187152
sequence:70|latency:0.081749|reception:82.774105|generation:82.692356
sequence:71|latency:0.065696|reception:83.109457|generation:83.043761
sequence:72|latency:0.072654|reception:83.454839|generation:83.382185
sequence:73|latency:0.135515|reception:84.231982|generation:84.096467
sequence:74|latency:0.092479|reception:84.801963|generation:84.709484
sequence:75|latency:0.062763|reception:86.068357|generation:86.005594
sequence:76|latency:0.134161|reception:86.788459|generation:86.654298
sequence:77|latency:0.13381|reception:89.011208|generation:88.877398
sequence:78|latency:0.107849|reception:89.517183|generation:89.409334
sequence:79|latency:0.0817|reception:91.549638|generation:91.467938
sequence:80|latency:0.088281|reception:92.786747|generation:92.698466
sequence:81|latency:0.109523|reception:94.358422|generation:94.248899
sequence:82|latency:0.078286|reception:94.447633|generation:94.369347
sequence:83|latency:0.100377|reception:95.27407|generation:95.173693
sequence:84|latency:0.119638|reception:96.328825|generation:96.209187
sequence:85|latency:0.06776|reception:98.654799|generation:98.587039
sequence:86|latency:0.088047|reception:99.523154|generation:99.435107
sequence:87|latency:0.13904|reception:99.698051|generation:99.559011
total run time:99.568343
