sequence:0|latency:0.140804|reception:0.140804|generation:0.0
sequence:1|latency:0.205418|reception:0.257946|generation:0.052528
sequence:2|latency:0.315428|reception:0.371757|generation:0.056329
sequence:3|latency:0.154819|reception:0.461742|generation:0.306923
sequence:4|latency:0.225961|reception:0.611267|generation:0.385306
sequence:5|latency:0.427632|reception:0.895829|generation:0.468197
sequence:6|latency:0.423826|reception:1.025234|generation:0.601408
sequence:7|latency:0.405519|reception:1.175324|generation:0.769805
sequence:8|latency:0.325636|reception:1.330776|generation:1.00514
sequence:9|latency:0.275693|reception:1.462268|generation:1.186575
sequence:10|latency:0.116271|reception:1.636328|generation:1.520057
sequence:11|latency:0.21619|reception:1.747952|generation:1.531762
sequence:12|latency:0.189457|reception:1.871067|generation:1.68161
sequence:13|latency:0.19283|reception:1.966938|generation:1.774108
sequence:14|latency:0.248141|reception:2.049983|generation:1.801842
sequence:15|latency:0.103135|reception:2.167971|generation:2.064836
sequence:16|latency:0.146798|reception:2.539083|generation:2.392285
sequence:17|latency:0.145495|reception:2.626932|generation:2.481437
sequence:18|latency:0.131112|reception:2.812754|generation:2.681642
sequence:19|latency:0.086844|reception:2.957253|generation:2.870409
sequence:20|latency:0.078285|reception:3.110499|generation:3.032214
sequence:21|latency:0.082891|reception:3.169352|generation:3.086461
sequence:22|latency:0.099618|reception:3.309889|generation:3.210271
sequence:23|latency:0.131671|reception:3.747643|generation:3.615972
sequence:24|latency:0.125473|reception:3.885684|generation:3.760211
sequence:25|latency:0.082978|reception:4.155396|generation:4.072418
sequence:26|latency:0.060824|reception:4.464425|generation:4.403601
sequence:27|latency:0.079379|reception:4.575343|generation:4.495964
sequence:28|latency:0.113967|reception:4.78038|generation:4.666413
sequence:29|latency:0.092301|reception:5.884601|generation:5.7923
sequence:30|latency:0.095808|reception:6.601304|generation:6.505496
sequence:31|latency:0.170941|reception:6.753064|generation:6.582123
sequence:32|latency:0.198917|reception:6.832551|generation:6.633634
sequence:33|latency:0.131592|reception:7.696244|generation:7.564652
sequence:34|latency:0.238374|reception:7.809615|generation:7.571241
sequence:35|latency:0.1822|reception:7.913675|generation:7.731475
sequence:36|latency:0.191981|reception:8.003455|generation:7.811474
sequence:37|latency:0.13095|reception:8.088862|generation:7.957912
sequence:38|latency:0.207506|reception:8.191023|generation:7.983517
sequence:39|latency:0.267725|reception:8.255577|generation:7.987852
sequence:40|latency:0.344108|reception:8.356488|generation:8.01238
sequence:41|latency:0.125178|reception:8.673425|generation:8.548247
sequence:42|latency:0.210777|reception:8.775356|generation:8.564579
sequence:43|latency:0.095856|reception:8.866223|generation:8.770367
sequence:44|latency:0.11629|reception:8.958589|generation:8.842299
sequence:45|latency:0.196398|reception:9.08525|generation:8.888852
sequence:46|latency:0.228096|reception:9.210724|generation:8.982628
sequence:47|latency:0.27135|reception:9.276716|generation:9.005366
sequence:48|latency:0.170803|reception:9.343739|generation:9.172936
sequence:49|latency:0.256893|reception:9.431151|generation:9.174258
sequence:50|latency:0.075982|reception:9.503638|generation:9.427656
sequence:51|latency:0.1548|reception:9.608481|generation:9.453681
sequence:52|latency:0.206498|reception:9.716209|generation:9.509711
sequence:53|latency:0.274411|reception:9.823729|generation:9.549318
sequence:54|latency:0.095336|reception:10.577238|generation:10.481902
sequence:55|latency:0.116155|reception:10.88178|generation:10.765625
sequence:56|latency:0.10383|reception:11.571078|generation:11.467248
sequence:57|latency:0.146073|reception:11.934773|generation:11.7887
sequence:58|latency:0.220261|reception:12.036328|generation:11.816067
sequence:59|latency:0.137762|reception:12.110743|generation:11.972981
sequence:60|latency:0.14105|reception:12.431894|generation:12.290844
sequence:61|latency:0.253481|reception:12.565321|generation:12.31184
sequence:62|latency:0.116317|reception:12.824404|generation:12.708087
sequence:63|latency:0.251425|reception:12.964152|generation:12.712727
sequence:64|latency:0.349998|reception:13.0816|generation:12.731602
sequence:65|latency:0.066341|reception:13.248399|generation:13.182058
sequence:66|latency:0.119139|reception:13.471838|generation:13.352699
sequence:67|latency:0.092662|reception:13.554289|generation:13.461627
sequence:68|latency:0.128294|reception:13.696741|generation:13.568447
sequence:69|latency:0.135554|reception:13.940879|generation:13.805325
sequence:70|latency:0.078897|reception:14.00066|generation:13.921763
sequence:71|latency:0.131132|reception:14.203666|generation:14.072534
sequence:72|latency:0.109362|reception:14.378367|generation:14.269005
sequence:73|latency:0.063496|reception:14.479235|generation:14.415739
sequence:74|latency:0.152723|reception:14.606227|generation:14.453504
sequence:75|latency:0.059016|reception:15.036912|generation:14.977896
sequence:76|latency:0.124239|reception:15.362322|generation:15.238083
