sequence:0|latency:0.145925|reception:0.145925|generation:0.0
sequence:1|latency:0.102756|reception:7.41379|generation:7.311034
sequence:2|latency:0.132144|reception:9.157379|generation:9.025235
sequence:3|latency:0.108687|reception:11.919426|generation:11.810739
sequence:4|latency:0.075019|reception:15.351087|generation:15.276068
sequence:5|latency:0.073388|reception:16.682123|generation:16.608735
sequence:6|latency:0.071897|reception:19.095952|generation:19.024055
sequence:7|latency:0.094898|reception:20.171584|generation:20.076686
sequence:8|latency:0.174813|reception:20.303936|generation:20.129123
sequence:9|latency:0.074254|reception:20.698485|generation:20.624231
sequence:10|latency:0.145252|reception:21.197783|generation:21.052531
sequence:11|latency:0.193566|reception:21.318418|generation:21.124852
sequence:12|latency:0.132285|reception:23.882431|generation:23.750146
sequence:13|latency:0.155641|reception:24.327082|generation:24.171441
sequence:14|latency:0.226109|reception:26.335095|generation:26.108986
sequence:15|latency:0.123861|reception:27.892042|generation:27.768181
sequence:16|latency:0.149161|reception:30.131054|generation:29.981893
sequence:17|latency:0.15391|reception:32.697133|generation:32.543223
sequence:18|latency:0.086532|reception:32.842825|generation:32.756293
sequence:19|latency:0.111855|reception:35.561278|generation:35.449423
sequence:20|latency:0.144943|reception:37.234987|generation:37.090044
sequence:21|latency:0.108211|reception:39.992245|generation:39.884034
sequence:22|latency:0.067166|reception:41.860824|generation:41.793658
sequence:23|latency:0.088854|reception:45.11137|generation:45.022516
sequence:24|latency:0.110314|reception:46.737841|generation:46.627527
sequence:25|latency:0.096242|reception:49.539749|generation:49.443507
sequence:26|latency:0.100794|reception:53.424345|generation:53.323551
sequence:27|latency:0.065824|reception:53.489547|generation:53.423723
sequence:28|latency:0.06317|reception:54.010285|generation:53.947115
sequence:29|latency:0.153218|reception:55.116021|generation:54.962803
sequence:30|latency:0.065958|reception:55.671197|generation:55.605239
sequence:31|latency:0.108999|reception:58.626876|generation:58.517877
sequence:32|latency:0.116553|reception:59.566085|generation:59.449532
sequence:33|latency:0.080673|reception:63.329002|generation:63.248329
sequence:34|latency:0.145682|reception:64.855804|generation:64.710122
sequence:35|latency:0.086389|reception:65.231661|generation:65.145272
sequence:36|latency:0.141527|reception:66.107984|generation:65.966457
sequence:37|latency:0.073308|reception:66.535783|generation:66.462475
sequence:38|latency:0.059002|reception:68.378074|generation:68.319072
sequence:39|latency:0.072959|reception:69.292913|generation:69.219954
sequence:40|latency:0.157587|reception:70.533214|generation:70.375627
sequence:41|latency:0.10495|reception:73.675167|generation:73.570217
sequence:42|latency:0.075752|reception:74.661464|generation:74.585712
sequence:43|latency:0.153524|reception:75.111326|generation:74.957802
sequence:44|latency:0.10345|reception:83.825054|generation:83.721604
sequence:45|latency:0.191453|reception:83.950621|generation:83.759168
sequence:46|latency:0.088304|reception:86.492739|generation:86.404435
sequence:47|latency:0.09554|reception:88.639436|generation:88.543896
sequence:48|latency:0.133577|reception:91.377553|generation:91.243976
sequence:49|latency:0.091084|reception:94.934013|generation:94.842929
sequence:50|latency:0.110589|reception:95.964406|generation:95.853817
sequence:51|latency:0.122168|reception:96.690716|generation:96.568548
sequence:52|latency:0.152146|reception:98.490609|generation:98.338463
sequence:53|latency:0.19611|reception:98.558476|generation:98.362366
sequence:54|latency:0.082573|reception:98.658958|generation:98.576385
sequence:55|latency:0.158373|reception:99.034203|generation:98.87583
sequence:56|latency:0.094443|reception:101.885792|generation:101.791349
sequence:57|latency:0.158396|reception:108.279334|generation:108.120938
sequence:58|latency:0.120469|reception:108.657662|generation:108.537193
sequence:59|latency:0.145274|reception:120.665311|generation:120.520037
sequence:60|latency:0.131076|reception:121.531134|generation:121.400058
sequence:61|latency:0.086807|reception:122.729165|generation:122.642358
sequence:62|latency:0.093683|reception:125.627406|generation:125.533723
sequence:63|latency:0.145406|reception:128.285462|generation:128.140056
sequence:64|latency:0.095619|reception:128.986595|generation:128.890976
sequence:65|latency:0.087361|reception:129.643569|generation:129.556208
sequence:66|latency:0.130083|reception:134.837218|generation:134.707135
sequence:67|latency:0.0837|reception:136.888945|generation:136.805245
sequence:68|latency:0.117664|reception:138.319621|generation:138.201957
