sequence:0|latency:0.076918|reception:0.076918|generation:0.0
sequence:1|latency:0.128149|reception:0.802213|generation:0.674064
sequence:2|latency:0.117099|reception:1.112397|generation:0.995298
sequence:3|latency:0.1525|reception:1.467079|generation:1.314579
sequence:4|latency:0.116557|reception:1.545172|generation:1.428615
sequence:5|latency:0.141177|reception:2.056266|generation:1.915089
sequence:6|latency:0.08527|reception:2.589175|generation:2.503905
sequence:7|latency:0.101109|reception:3.699386|generation:3.598277
sequence:8|latency:0.167339|reception:3.785616|generation:3.618277
sequence:9|latency:0.158555|reception:4.425281|generation:4.266726
sequence:10|latency:0.075031|reception:4.836535|generation:4.761504
sequence:11|latency:0.15712|reception:7.510634|generation:7.353514
sequence:12|latency:0.126825|reception:7.734299|generation:7.607474
sequence:13|latency:0.067217|reception:7.996928|generation:7.929711
sequence:14|latency:0.115268|reception:9.002612|generation:8.887344
sequence:15|latency:0.100372|reception:9.191702|generation:9.09133
sequence:16|latency:0.060421|reception:9.257052|generation:9.196631
sequence:17|latency:0.09287|reception:9.511342|generation:9.418472
sequence:18|latency:0.114294|reception:10.114334|generation:10.00004
sequence:19|latency:0.197757|reception:10.243491|generation:10.045734
sequence:20|latency:0.060935|reception:10.59286|generation:10.531925
sequence:21|latency:0.15094|reception:10.686965|generation:10.536025
sequence:22|latency:0.12748|reception:12.458257|generation:12.330777
sequence:23|latency:0.132736|reception:13.448438|generation:13.315702
sequence:24|latency:0.096611|reception:13.547992|generation:13.451381
sequence:25|latency:0.133473|reception:13.826564|generation:13.693091
sequence:26|latency:0.157142|reception:13.905081|generation:13.747939
sequence:27|latency:0.192963|reception:14.031937|generation:13.838974
sequence:28|latency:0.176546|reception:14.118712|generation:13.942166
sequence:29|latency:0.068128|reception:15.208975|generation:15.140847
sequence:30|latency:0.060474|reception:15.390501|generation:15.330027
sequence:31|latency:0.14698|reception:15.627424|generation:15.480444
sequence:32|latency:0.146708|reception:16.151049|generation:16.004341
sequence:33|latency:0.148186|reception:16.93032|generation:16.782134
sequence:34|latency:0.065411|reception:17.505339|generation:17.439928
sequence:35|latency:0.062274|reception:18.46154|generation:18.399266
sequence:36|latency:0.07065|reception:18.734579|generation:18.663929
sequence:37|latency:0.100846|reception:19.040341|generation:18.939495
sequence:38|latency:0.12544|reception:19.740645|generation:19.615205
sequence:39|latency:0.148691|reception:20.063046|generation:19.914355
sequence:40|latency:0.196843|reception:20.192623|generation:19.99578
sequence:41|latency:0.129677|reception:20.356031|generation:20.226354
sequence:42|latency:0.154654|reception:20.675026|generation:20.520372
sequence:43|latency:0.087804|reception:21.005893|generation:20.918089
sequence:44|latency:0.100374|reception:21.948834|generation:21.84846
sequence:45|latency:0.12362|reception:22.148534|generation:22.024914
sequence:46|latency:0.142075|reception:23.242198|generation:23.100123
sequence:47|latency:0.221154|reception:23.338806|generation:23.117652
sequence:48|latency:0.060525|reception:23.711325|generation:23.6508
sequence:49|latency:0.089435|reception:24.163426|generation:24.073991
sequence:50|latency:0.155086|reception:24.293872|generation:24.138786
sequence:51|latency:0.123717|reception:24.425042|generation:24.301325
sequence:52|latency:0.150784|reception:24.884995|generation:24.734211
sequence:53|latency:0.18248|reception:24.966063|generation:24.783583
sequence:54|latency:0.203485|reception:25.061365|generation:24.85788
sequence:55|latency:0.087473|reception:25.793877|generation:25.706404
sequence:56|latency:0.085207|reception:26.116158|generation:26.030951
sequence:57|latency:0.113724|reception:26.283122|generation:26.169398
sequence:58|latency:0.101|reception:28.314999|generation:28.213999
sequence:59|latency:0.098343|reception:28.85756|generation:28.759217
sequence:60|latency:0.149029|reception:28.989981|generation:28.840952
sequence:61|latency:0.142926|reception:29.160957|generation:29.018031
sequence:62|latency:0.145049|reception:30.449814|generation:30.304765
sequence:63|latency:0.07708|reception:31.186959|generation:31.109879
sequence:64|latency:0.134455|reception:31.289978|generation:31.155523
sequence:65|latency:0.111426|reception:31.799684|generation:31.688258
sequence:66|latency:0.078375|reception:32.296411|generation:32.218036
sequence:67|latency:0.0776|reception:32.640289|generation:32.562689
sequence:68|latency:0.145565|reception:32.749478|generation:32.603913
sequence:69|latency:0.118752|reception:32.973498|generation:32.854746
sequence:70|latency:0.082353|reception:34.418579|generation:34.336226
sequence:71|latency:0.076037|reception:34.542581|generation:34.466544
sequence:72|latency:0.082406|reception:35.27073|generation:35.188324
sequence:73|latency:0.152533|reception:35.590463|generation:35.43793
sequence:74|latency:0.082201|reception:36.272697|generation:36.190496
sequence:75|latency:0.088117|reception:36.747338|generation:36.659221
sequence:76|latency:0.136393|reception:37.381695|generation:37.245302
sequence:77|latency:0.087535|reception:37.874606|generation:37.787071
sequence:78|latency:0.126511|reception:38.428065|generation:38.301554
sequence:79|latency:0.107611|reception:38.621598|generation:38.513987
sequence:80|latency:0.157479|reception:38.80388|generation:38.646401
sequence:81|latency:0.11273|reception:39.481859|generation:39.369129
sequence:82|latency:0.148258|reception:40.005928|generation:39.85767
sequence:83|latency:0.076347|reception:40.769213|generation:40.692866
sequence:84|latency:0.154757|reception:41.82496|generation:41.670203
sequence:85|latency:0.106029|reception:42.493278|generation:42.387249
sequence:86|latency:0.078201|reception:42.960814|generation:42.882613
sequence:87|latency:0.086282|reception:43.173469|generation:43.087187
sequence:88|latency:0.242006|reception:43.330955|generation:43.088949
sequence:89|latency:0.104753|reception:43.666957|generation:43.562204
sequence:90|latency:0.134382|reception:47.818619|generation:47.684237
sequence:91|latency:0.14932|reception:47.917462|generation:47.768142
sequence:92|latency:0.11062|reception:49.082968|generation:48.972348
total run time:49.00605
