sequence:0|latency:0.140197|reception:0.140197|generation:0.0
sequence:1|latency:0.207873|reception:0.223893|generation:0.01602
sequence:2|latency:0.318251|reception:0.364904|generation:0.046653
sequence:3|latency:0.126203|reception:1.175678|generation:1.049475
sequence:4|latency:0.080931|reception:1.652317|generation:1.571386
sequence:5|latency:0.124891|reception:1.841924|generation:1.717033
sequence:6|latency:0.118662|reception:2.124417|generation:2.005755
sequence:7|latency:0.097625|reception:2.631375|generation:2.53375
sequence:8|latency:0.139526|reception:2.723842|generation:2.584316
sequence:9|latency:0.116022|reception:3.111675|generation:2.995653
sequence:10|latency:0.116065|reception:3.457823|generation:3.341758
sequence:11|latency:0.144652|reception:3.638974|generation:3.494322
sequence:12|latency:0.106745|reception:3.848038|generation:3.741293
sequence:13|latency:0.160975|reception:3.955001|generation:3.794026
sequence:14|latency:0.102071|reception:4.218531|generation:4.11646
sequence:15|latency:0.127862|reception:4.58019|generation:4.452328
sequence:16|latency:0.153095|reception:4.750113|generation:4.597018
sequence:17|latency:0.143227|reception:5.136295|generation:4.993068
sequence:18|latency:0.068589|reception:5.867161|generation:5.798572
sequence:19|latency:0.064415|reception:6.374665|generation:6.31025
sequence:20|latency:0.114624|reception:6.772351|generation:6.657727
sequence:21|latency:0.113572|reception:7.917566|generation:7.803994
sequence:22|latency:0.064211|reception:8.511147|generation:8.446936
sequence:23|latency:0.129123|reception:8.708827|generation:8.579704
sequence:24|latency:0.08891|reception:9.566725|generation:9.477815
sequence:25|latency:0.139752|reception:10.861107|generation:10.721355
sequence:26|latency:0.06935|reception:11.20935|generation:11.14
sequence:27|latency:0.136633|reception:11.484519|generation:11.347886
sequence:28|latency:0.126231|reception:12.057309|generation:11.931078
sequence:29|latency:0.064622|reception:12.957923|generation:12.893301
sequence:30|latency:0.161591|reception:13.065545|generation:12.903954
sequence:31|latency:0.111127|reception:13.32797|generation:13.216843
sequence:32|latency:0.085196|reception:14.385059|generation:14.299863
sequence:33|latency:0.111143|reception:14.453002|generation:14.341859
sequence:34|latency:0.084089|reception:14.626609|generation:14.54252
sequence:35|latency:0.094927|reception:15.018466|generation:14.923539
sequence:36|latency:0.063181|reception:15.189373|generation:15.126192
sequence:37|latency:0.135485|reception:15.994945|generation:15.85946
sequence:38|latency:0.117474|reception:16.079409|generation:15.961935
sequence:39|latency:0.080161|reception:16.322689|generation:16.242528
sequence:40|latency:0.10777|reception:16.550509|generation:16.442739
sequence:41|latency:0.127845|reception:17.148181|generation:17.020336
sequence:42|latency:0.112038|reception:17.72159|generation:17.609552
sequence:43|latency:0.129259|reception:18.374987|generation:18.245728
sequence:44|latency:0.061874|reception:19.076372|generation:19.014498
sequence:45|latency:0.102179|reception:19.20846|generation:19.106281
sequence:46|latency:0.12152|reception:19.34498|generation:19.22346
sequence:47|latency:0.257233|reception:19.499236|generation:19.242003
sequence:48|latency:0.096189|reception:19.965255|generation:19.869066
sequence:49|latency:0.191857|reception:20.065514|generation:19.873657
sequence:50|latency:0.153855|reception:20.592888|generation:20.439033
sequence:51|latency:0.187731|reception:20.748097|generation:20.560366
sequence:52|latency:0.093149|reception:21.847809|generation:21.75466
sequence:53|latency:0.11582|reception:22.126535|generation:22.010715
sequence:54|latency:0.082614|reception:22.390939|generation:22.308325
sequence:55|latency:0.065619|reception:23.052033|generation:22.986414
sequence:56|latency:0.119163|reception:23.296641|generation:23.177478
sequence:57|latency:0.180707|reception:23.366108|generation:23.185401
sequence:58|latency:0.223296|reception:23.451749|generation:23.228453
sequence:59|latency:0.312617|reception:23.544142|generation:23.231525
sequence:60|latency:0.121711|reception:24.372471|generation:24.25076
sequence:61|latency:0.222814|reception:24.528194|generation:24.30538
sequence:62|latency:0.090732|reception:24.714827|generation:24.624095
sequence:63|latency:0.094322|reception:25.421927|generation:25.327605
sequence:64|latency:0.132196|reception:25.561512|generation:25.429316
sequence:65|latency:0.071023|reception:26.309921|generation:26.238898
sequence:66|latency:0.138116|reception:26.547126|generation:26.40901
sequence:67|latency:0.111343|reception:26.884592|generation:26.773249
sequence:68|latency:0.087226|reception:27.283703|generation:27.196477
sequence:69|latency:0.125357|reception:27.642952|generation:27.517595
sequence:70|latency:0.139746|reception:29.123048|generation:28.983302
sequence:71|latency:0.068554|reception:30.209431|generation:30.140877
sequence:72|latency:0.107236|reception:30.334585|generation:30.227349
sequence:73|latency:0.087528|reception:30.824213|generation:30.736685
sequence:74|latency:0.12304|reception:31.344911|generation:31.221871
sequence:75|latency:0.075327|reception:32.73764|generation:32.662313
sequence:76|latency:0.09062|reception:33.574308|generation:33.483688
sequence:77|latency:0.105713|reception:34.475364|generation:34.369651
sequence:78|latency:0.100593|reception:36.4366|generation:36.336007
sequence:79|latency:0.10488|reception:36.809095|generation:36.704215
sequence:80|latency:0.073702|reception:37.691869|generation:37.618167
sequence:81|latency:0.147731|reception:38.301744|generation:38.154013
sequence:82|latency:0.111953|reception:38.933014|generation:38.821061
sequence:83|latency:0.071699|reception:39.581002|generation:39.509303
sequence:84|latency:0.103679|reception:39.643032|generation:39.539353
sequence:85|latency:0.126514|reception:39.768278|generation:39.641764
sequence:86|latency:0.128159|reception:40.106437|generation:39.978278
sequence:87|latency:0.136785|reception:40.350851|generation:40.214066
sequence:88|latency:0.133092|reception:40.459348|generation:40.326256
sequence:89|latency:0.087506|reception:40.838369|generation:40.750863
sequence:90|latency:0.097764|reception:41.089409|generation:40.991645
sequence:91|latency:0.136157|reception:41.164496|generation:41.028339
sequence:92|latency:0.099157|reception:41.69077|generation:41.591613
sequence:93|latency:0.061002|reception:42.612784|generation:42.551782
sequence:94|latency:0.135036|reception:43.560841|generation:43.425805
sequence:95|latency:0.077683|reception:44.486292|generation:44.408609
sequence:96|latency:0.155234|reception:45.096396|generation:44.941162
sequence:97|latency:0.17978|reception:45.181721|generation:45.001941
sequence:98|latency:0.084276|reception:45.322973|generation:45.238697
sequence:99|latency:0.131424|reception:45.498509|generation:45.367085
sequence:100|latency:0.09741|reception:45.908068|generation:45.810658
sequence:101|latency:0.087729|reception:46.094081|generation:46.006352
sequence:102|latency:0.079927|reception:46.154642|generation:46.074715
sequence:103|latency:0.154733|reception:46.916503|generation:46.76177
sequence:104|latency:0.142255|reception:48.550156|generation:48.407901
sequence:105|latency:0.141344|reception:49.24005|generation:49.098706
sequence:106|latency:0.156521|reception:49.842188|generation:49.685667
total run time:49.701991
