sequence:0|latency:0.128225|reception:0.128225|generation:0.0
sequence:1|latency:0.087972|reception:0.250711|generation:0.162739
sequence:2|latency:0.088861|reception:0.640683|generation:0.551822
sequence:3|latency:0.116093|reception:1.38573|generation:1.269637
sequence:4|latency:0.061454|reception:2.393942|generation:2.332488
sequence:5|latency:0.146601|reception:2.649837|generation:2.503236
sequence:6|latency:0.137326|reception:2.873953|generation:2.736627
sequence:7|latency:0.177406|reception:3.070656|generation:2.89325
sequence:8|latency:0.172616|reception:3.216622|generation:3.044006
sequence:9|latency:0.062907|reception:3.695765|generation:3.632858
sequence:10|latency:0.19094|reception:3.843046|generation:3.652106
sequence:11|latency:0.147307|reception:4.470059|generation:4.322752
sequence:12|latency:0.191082|reception:4.553873|generation:4.362791
sequence:13|latency:0.085973|reception:4.714888|generation:4.628915
sequence:14|latency:0.160395|reception:4.843996|generation:4.683601
sequence:15|latency:0.140067|reception:5.218671|generation:5.078604
sequence:16|latency:0.212825|reception:5.372964|generation:5.160139
sequence:17|latency:0.249961|reception:5.446332|generation:5.196371
sequence:18|latency:0.372563|reception:5.587258|generation:5.214695
sequence:19|latency:0.276041|reception:5.682227|generation:5.406186
sequence:20|latency:0.231303|reception:5.807758|generation:5.576455
sequence:21|latency:0.32136|reception:5.909091|generation:5.587731
sequence:22|latency:0.134685|reception:6.050686|generation:5.916001
sequence:23|latency:0.103227|reception:6.323703|generation:6.220476
sequence:24|latency:0.079177|reception:7.085613|generation:7.006436
sequence:25|latency:0.104564|reception:7.418301|generation:7.313737
sequence:26|latency:0.109753|reception:8.278513|generation:8.16876
sequence:27|latency:0.173064|reception:8.352344|generation:8.17928
sequence:28|latency:0.164853|reception:8.428812|generation:8.263959
sequence:29|latency:0.268614|reception:8.541718|generation:8.273104
sequence:30|latency:0.15194|reception:8.807042|generation:8.655102
sequence:31|latency:0.120907|reception:8.995183|generation:8.874276
sequence:32|latency:0.156127|reception:9.2109|generation:9.054773
sequence:33|latency:0.154546|reception:9.421568|generation:9.267022
sequence:34|latency:0.145263|reception:9.599559|generation:9.454296
sequence:35|latency:0.145104|reception:9.772796|generation:9.627692
sequence:36|latency:0.206744|reception:9.851812|generation:9.645068
sequence:37|latency:0.258203|reception:9.939231|generation:9.681028
sequence:38|latency:0.153708|reception:10.678649|generation:10.524941
sequence:39|latency:0.142469|reception:10.850741|generation:10.708272
sequence:40|latency:0.213744|reception:10.931986|generation:10.718242
sequence:41|latency:0.340885|reception:11.069307|generation:10.728422
sequence:42|latency:0.314125|reception:11.192738|generation:10.878613
sequence:43|latency:0.385313|reception:11.315621|generation:10.930308
sequence:44|latency:0.355529|reception:11.582734|generation:11.227205
sequence:45|latency:0.180223|reception:11.668416|generation:11.488193
sequence:46|latency:0.065309|reception:12.544364|generation:12.479055
sequence:47|latency:0.144041|reception:13.529104|generation:13.385063
sequence:48|latency:0.059247|reception:13.825701|generation:13.766454
sequence:49|latency:0.147983|reception:13.927725|generation:13.779742
sequence:50|latency:0.09221|reception:14.049514|generation:13.957304
sequence:51|latency:0.158252|reception:14.196433|generation:14.038181
sequence:52|latency:0.253277|reception:14.316637|generation:14.06336
sequence:53|latency:0.31577|reception:14.447556|generation:14.131786
sequence:54|latency:0.129856|reception:15.247979|generation:15.118123
sequence:55|latency:0.186019|reception:15.317762|generation:15.131743
sequence:56|latency:0.082155|reception:15.947386|generation:15.865231
sequence:57|latency:0.062699|reception:16.666822|generation:16.604123
sequence:58|latency:0.176887|reception:16.805639|generation:16.628752
sequence:59|latency:0.264468|reception:16.959876|generation:16.695408
sequence:60|latency:0.079351|reception:17.81038|generation:17.731029
sequence:61|latency:0.066398|reception:18.321348|generation:18.25495
sequence:62|latency:0.105873|reception:18.786483|generation:18.68061
sequence:63|latency:0.152726|reception:19.005857|generation:18.853131
sequence:64|latency:0.077231|reception:19.079434|generation:19.002203
sequence:65|latency:0.108536|reception:19.216484|generation:19.107948
sequence:66|latency:0.062805|reception:20.81031|generation:20.747505
sequence:67|latency:0.150902|reception:21.080048|generation:20.929146
sequence:68|latency:0.08502|reception:21.177107|generation:21.092087
sequence:69|latency:0.087597|reception:22.013448|generation:21.925851
sequence:70|latency:0.232768|reception:22.167819|generation:21.935051
sequence:71|latency:0.113358|reception:22.230824|generation:22.117466
sequence:72|latency:0.181963|reception:22.300568|generation:22.118605
sequence:73|latency:0.136876|reception:22.422657|generation:22.285781
sequence:74|latency:0.152873|reception:22.743807|generation:22.590934
sequence:75|latency:0.115805|reception:23.007164|generation:22.891359
sequence:76|latency:0.205139|reception:23.132901|generation:22.927762
sequence:77|latency:0.083729|reception:23.301016|generation:23.217287
sequence:78|latency:0.104458|reception:23.600961|generation:23.496503
sequence:79|latency:0.115441|reception:24.237312|generation:24.121871
sequence:80|latency:0.101099|reception:24.557579|generation:24.45648
sequence:81|latency:0.12074|reception:24.627167|generation:24.506427
sequence:82|latency:0.168381|reception:24.728791|generation:24.56041
total run time:24.600566
