sequence:0|latency:0.338556|reception:0.338556|generation:0.0
sequence:1|latency:0.441688|reception:0.460737|generation:0.019049
sequence:2|latency:0.109081|reception:0.628416|generation:0.519335
sequence:3|latency:0.14165|reception:0.703166|generation:0.561516
sequence:4|latency:0.162389|reception:0.770567|generation:0.608178
sequence:5|latency:0.246159|reception:0.879933|generation:0.633774
sequence:6|latency:0.284277|reception:1.00052|generation:0.716243
sequence:7|latency:0.083359|reception:1.359778|generation:1.276419
sequence:8|latency:0.215341|reception:1.515782|generation:1.300441
sequence:9|latency:0.124167|reception:1.578896|generation:1.454729
sequence:10|latency:0.110172|reception:1.649082|generation:1.53891
sequence:11|latency:0.155452|reception:1.765334|generation:1.609882
sequence:12|latency:0.059142|reception:1.85655|generation:1.797408
sequence:13|latency:0.123117|reception:2.0018|generation:1.878683
sequence:14|latency:0.214332|reception:2.127331|generation:1.912999
sequence:15|latency:0.250851|reception:2.2403|generation:1.989449
sequence:16|latency:0.328454|reception:2.338056|generation:2.009602
sequence:17|latency:0.179437|reception:2.437565|generation:2.258128
sequence:18|latency:0.231433|reception:2.582019|generation:2.350586
sequence:19|latency:0.32105|reception:2.724785|generation:2.403735
sequence:20|latency:0.266765|reception:2.824206|generation:2.557441
sequence:21|latency:0.329702|reception:2.958555|generation:2.628853
sequence:22|latency:0.385693|reception:3.034176|generation:2.648483
sequence:23|latency:0.214861|reception:3.165246|generation:2.950385
sequence:24|latency:0.32048|reception:3.278571|generation:2.958091
sequence:25|latency:0.130898|reception:3.338944|generation:3.208046
sequence:26|latency:0.172832|reception:3.46883|generation:3.295998
sequence:27|latency:0.242213|reception:3.61232|generation:3.370107
sequence:28|latency:0.180395|reception:3.671952|generation:3.491557
sequence:29|latency:0.06361|reception:4.315891|generation:4.252281
sequence:30|latency:0.121531|reception:4.429662|generation:4.308131
sequence:31|latency:0.108469|reception:4.662084|generation:4.553615
sequence:32|latency:0.237082|reception:4.809506|generation:4.572424
sequence:33|latency:0.292417|reception:4.918659|generation:4.626242
sequence:34|latency:0.397395|reception:5.0493|generation:4.651905
sequence:35|latency:0.389406|reception:5.118056|generation:4.72865
sequence:36|latency:0.421118|reception:5.248511|generation:4.827393
sequence:37|latency:0.365838|reception:5.338928|generation:4.97309
sequence:38|latency:0.404335|reception:5.452865|generation:5.04853
sequence:39|latency:0.321274|reception:5.539735|generation:5.218461
sequence:40|latency:0.396057|reception:5.687306|generation:5.291249
sequence:41|latency:0.48349|reception:5.77741|generation:5.29392
sequence:42|latency:0.534029|reception:5.86074|generation:5.326711
sequence:43|latency:0.56017|reception:5.925935|generation:5.365765
sequence:44|latency:0.555652|reception:6.008142|generation:5.45249
sequence:45|latency:0.620709|reception:6.155033|generation:5.534324
sequence:46|latency:0.57239|reception:6.282114|generation:5.709724
sequence:47|latency:0.498261|reception:6.344803|generation:5.846542
sequence:48|latency:0.564117|reception:6.470115|generation:5.905998
sequence:49|latency:0.610475|reception:6.565821|generation:5.955346
sequence:50|latency:0.727211|reception:6.692856|generation:5.965645
sequence:51|latency:0.816985|reception:6.802479|generation:5.985494
sequence:52|latency:0.699624|reception:6.883892|generation:6.184268
sequence:53|latency:0.812861|reception:7.029137|generation:6.216276
sequence:54|latency:0.914121|reception:7.141807|generation:6.227686
sequence:55|latency:0.77237|reception:7.255395|generation:6.483025
sequence:56|latency:0.846647|reception:7.347124|generation:6.500477
sequence:57|latency:0.816718|reception:7.432047|generation:6.615329
sequence:58|latency:0.838488|reception:7.508081|generation:6.669593
sequence:59|latency:0.802433|reception:7.656317|generation:6.853884
sequence:60|latency:0.794647|reception:7.763062|generation:6.968415
sequence:61|latency:1.142699|reception:8.279994|generation:7.137295
sequence:62|latency:1.122737|reception:8.393785|generation:7.271048
sequence:63|latency:1.378779|reception:8.82801|generation:7.449231
sequence:64|latency:1.49525|reception:8.964617|generation:7.469367
sequence:65|latency:1.583678|reception:9.315718|generation:7.73204
sequence:66|latency:1.643842|reception:9.415087|generation:7.771245
sequence:67|latency:1.628302|reception:9.555676|generation:7.927374
sequence:68|latency:1.78222|reception:9.821973|generation:8.039753
sequence:69|latency:1.721839|reception:9.934891|generation:8.213052
sequence:70|latency:1.762051|reception:10.060981|generation:8.29893
sequence:71|latency:1.894771|reception:10.207556|generation:8.312785
sequence:72|latency:1.784199|reception:10.28337|generation:8.499171
sequence:73|latency:1.731863|reception:10.406434|generation:8.674571
sequence:74|latency:1.768463|reception:10.50233|generation:8.733867
sequence:75|latency:1.78714|reception:10.569722|generation:8.782582
sequence:76|latency:2.077725|reception:10.902305|generation:8.82458
sequence:77|latency:2.192452|reception:11.042875|generation:8.850423
total run time:10.704319
