sequence:0|latency:0.127708|reception:0.127708|generation:0.0
sequence:1|latency:0.07546|reception:0.218385|generation:0.142925
sequence:2|latency:0.090727|reception:0.376563|generation:0.285836
sequence:3|latency:0.070715|reception:0.499352|generation:0.428637
sequence:4|latency:0.141733|reception:0.713284|generation:0.571551
sequence:5|latency:0.091257|reception:0.805611|generation:0.714354
sequence:6|latency:0.109949|reception:0.967213|generation:0.857264
sequence:7|latency:0.133031|reception:1.133182|generation:1.000151
sequence:8|latency:0.130816|reception:1.273804|generation:1.142988
sequence:9|latency:0.061696|reception:1.34751|generation:1.285814
sequence:10|latency:0.13252|reception:1.561233|generation:1.428713
sequence:11|latency:0.127006|reception:1.698483|generation:1.571477
sequence:12|latency:0.118496|reception:1.832853|generation:1.714357
sequence:13|latency:0.091653|reception:1.948893|generation:1.85724
sequence:14|latency:0.151419|reception:2.151544|generation:2.000125
sequence:15|latency:0.147488|reception:2.290451|generation:2.142963
sequence:16|latency:0.068803|reception:2.354637|generation:2.285834
sequence:17|latency:0.070406|reception:2.499108|generation:2.428702
sequence:18|latency:0.12389|reception:2.695414|generation:2.571524
sequence:19|latency:0.153425|reception:2.867788|generation:2.714363
sequence:20|latency:0.157669|reception:3.014931|generation:2.857262
sequence:21|latency:0.136041|reception:3.136127|generation:3.000086
sequence:22|latency:0.070014|reception:3.212985|generation:3.142971
sequence:23|latency:0.145988|reception:3.431824|generation:3.285836
sequence:24|latency:0.100232|reception:3.528918|generation:3.428686
sequence:25|latency:0.075849|reception:3.647419|generation:3.57157
sequence:26|latency:0.08793|reception:3.802284|generation:3.714354
sequence:27|latency:0.230261|reception:4.087486|generation:3.857225
sequence:28|latency:0.241609|reception:4.241732|generation:4.000123
sequence:29|latency:0.185468|reception:4.328425|generation:4.142957
sequence:30|latency:0.169393|reception:4.455151|generation:4.285758
sequence:31|latency:0.129801|reception:4.558433|generation:4.428632
sequence:32|latency:0.130377|reception:4.701897|generation:4.57152
sequence:33|latency:0.144101|reception:4.8585|generation:4.714399
sequence:34|latency:0.138322|reception:4.995578|generation:4.857256
sequence:35|latency:0.062617|reception:5.062663|generation:5.000046
sequence:36|latency:0.165205|reception:5.308193|generation:5.142988
sequence:37|latency:0.131099|reception:5.416931|generation:5.285832
sequence:38|latency:0.123522|reception:5.552221|generation:5.428699
sequence:39|latency:0.077673|reception:5.649221|generation:5.571548
sequence:40|latency:0.088185|reception:5.802503|generation:5.714318
sequence:41|latency:0.102067|reception:5.959268|generation:5.857201
sequence:42|latency:0.129031|reception:6.129151|generation:6.00012
sequence:43|latency:0.138881|reception:6.281854|generation:6.142973
sequence:44|latency:0.14885|reception:6.434676|generation:6.285826
sequence:45|latency:0.080438|reception:6.509091|generation:6.428653
sequence:46|latency:0.102924|reception:6.674471|generation:6.571547
sequence:47|latency:0.136808|reception:6.851208|generation:6.7144
sequence:48|latency:0.09444|reception:6.951696|generation:6.857256
sequence:49|latency:0.105387|reception:7.10545|generation:7.000063
sequence:50|latency:0.074175|reception:7.217149|generation:7.142974
sequence:51|latency:0.076027|reception:7.361859|generation:7.285832
sequence:52|latency:0.134538|reception:7.563225|generation:7.428687
sequence:53|latency:0.137966|reception:7.709449|generation:7.571483
sequence:54|latency:0.102656|reception:7.817028|generation:7.714372
