sequence:0|latency:0.089372|reception:0.089372|generation:0.0
sequence:1|latency:0.154094|reception:0.297078|generation:0.142984
sequence:2|latency:0.215543|reception:0.501388|generation:0.285845
sequence:3|latency:0.218943|reception:0.647576|generation:0.428633
sequence:4|latency:0.216617|reception:0.788092|generation:0.571475
sequence:5|latency:0.150291|reception:0.864701|generation:0.71441
sequence:6|latency:0.093914|reception:0.95112|generation:0.857206
sequence:7|latency:0.128562|reception:1.128625|generation:1.000063
sequence:8|latency:0.111625|reception:1.254608|generation:1.142983
sequence:9|latency:0.121454|reception:1.407258|generation:1.285804
sequence:10|latency:0.081986|reception:1.510646|generation:1.42866
sequence:11|latency:0.078572|reception:1.650123|generation:1.571551
sequence:12|latency:0.086619|reception:1.801035|generation:1.714416
sequence:13|latency:0.136118|reception:1.993349|generation:1.857231
sequence:14|latency:0.135132|reception:2.135171|generation:2.000039
sequence:15|latency:0.097909|reception:2.240885|generation:2.142976
sequence:16|latency:0.134155|reception:2.419996|generation:2.285841
sequence:17|latency:0.079395|reception:2.508035|generation:2.42864
sequence:18|latency:0.166662|reception:2.738213|generation:2.571551
sequence:19|latency:0.101453|reception:2.815868|generation:2.714415
sequence:20|latency:0.153174|reception:3.010448|generation:2.857274
sequence:21|latency:0.11509|reception:3.11521|generation:3.00012
sequence:22|latency:0.107493|reception:3.250471|generation:3.142978
sequence:23|latency:0.101341|reception:3.387193|generation:3.285852
sequence:24|latency:0.078284|reception:3.506897|generation:3.428613
sequence:25|latency:0.110024|reception:3.681555|generation:3.571531
sequence:26|latency:0.109847|reception:3.824253|generation:3.714406
sequence:27|latency:0.137126|reception:3.994395|generation:3.857269
sequence:28|latency:0.071312|reception:4.071378|generation:4.000066
sequence:29|latency:0.137845|reception:4.280766|generation:4.142921
sequence:30|latency:0.094136|reception:4.379972|generation:4.285836
sequence:31|latency:0.096518|reception:4.525152|generation:4.428634
sequence:32|latency:0.136706|reception:4.708193|generation:4.571487
sequence:33|latency:0.081646|reception:4.796063|generation:4.714417
sequence:34|latency:0.151378|reception:5.008649|generation:4.857271
sequence:35|latency:0.115995|reception:5.116044|generation:5.000049
sequence:36|latency:0.112147|reception:5.255122|generation:5.142975
sequence:37|latency:0.119916|reception:5.405722|generation:5.285806
sequence:38|latency:0.124533|reception:5.553232|generation:5.428699
sequence:39|latency:0.098124|reception:5.669674|generation:5.57155
sequence:40|latency:0.096148|reception:5.810556|generation:5.714408
sequence:41|latency:0.102721|reception:5.959962|generation:5.857241
sequence:42|latency:0.127359|reception:6.127406|generation:6.000047
sequence:43|latency:0.09209|reception:6.235066|generation:6.142976
sequence:44|latency:0.12973|reception:6.415558|generation:6.285828
sequence:45|latency:0.130058|reception:6.558692|generation:6.428634
sequence:46|latency:0.102276|reception:6.673821|generation:6.571545
sequence:47|latency:0.079408|reception:6.793819|generation:6.714411
sequence:48|latency:0.120071|reception:6.977337|generation:6.857266
sequence:49|latency:0.093132|reception:7.09325|generation:7.000118
sequence:50|latency:0.114095|reception:7.257077|generation:7.142982
