sequence:0|latency:0.144984|reception:0.144984|generation:0.0
sequence:1|latency:0.183832|reception:0.289182|generation:0.10535
sequence:2|latency:0.212054|reception:0.422693|generation:0.210639
sequence:3|latency:0.183783|reception:0.499701|generation:0.315918
sequence:4|latency:0.234942|reception:0.656121|generation:0.421179
sequence:5|latency:0.220106|reception:0.746533|generation:0.526427
sequence:6|latency:0.193835|reception:0.825516|generation:0.631681
sequence:7|latency:0.216732|reception:0.9537|generation:0.736968
sequence:8|latency:0.183189|reception:1.025377|generation:0.842188
sequence:9|latency:0.168046|reception:1.115539|generation:0.947493
sequence:10|latency:0.121415|reception:1.174184|generation:1.052769
sequence:11|latency:0.153355|reception:1.311374|generation:1.158019
sequence:12|latency:0.146205|reception:1.409479|generation:1.263274
sequence:13|latency:0.105845|reception:1.474393|generation:1.368548
sequence:14|latency:0.101583|reception:1.575391|generation:1.473808
sequence:15|latency:0.152256|reception:1.731328|generation:1.579072
sequence:16|latency:0.160296|reception:1.844609|generation:1.684313
sequence:17|latency:0.130159|reception:1.919759|generation:1.7896
sequence:18|latency:0.15309|reception:2.047956|generation:1.894866
sequence:19|latency:0.133698|reception:2.133821|generation:2.000123
sequence:20|latency:0.179894|reception:2.285209|generation:2.105315
sequence:21|latency:0.17721|reception:2.387862|generation:2.210652
sequence:22|latency:0.194208|reception:2.510119|generation:2.315911
sequence:23|latency:0.202889|reception:2.624004|generation:2.421115
sequence:24|latency:0.193148|reception:2.719512|generation:2.526364
sequence:25|latency:0.164187|reception:2.795862|generation:2.631675
sequence:26|latency:0.173552|reception:2.910516|generation:2.736964
sequence:27|latency:0.181942|reception:3.024112|generation:2.84217
sequence:28|latency:0.222449|reception:3.169906|generation:2.947457
sequence:29|latency:0.208717|reception:3.261463|generation:3.052746
sequence:30|latency:0.237781|reception:3.395797|generation:3.158016
sequence:31|latency:0.243032|reception:3.50631|generation:3.263278
sequence:32|latency:0.27055|reception:3.6391|generation:3.36855
sequence:33|latency:0.229833|reception:3.703603|generation:3.47377
sequence:34|latency:0.248605|reception:3.827672|generation:3.579067
sequence:35|latency:0.205351|reception:3.889649|generation:3.684298
sequence:36|latency:0.192046|reception:3.981643|generation:3.789597
sequence:37|latency:0.226519|reception:4.121318|generation:3.894799
sequence:38|latency:0.25737|reception:4.257487|generation:4.000117
sequence:39|latency:0.295515|reception:4.400897|generation:4.105382
sequence:40|latency:0.319113|reception:4.529762|generation:4.210649
sequence:41|latency:0.316117|reception:4.63202|generation:4.315903
sequence:42|latency:0.297624|reception:4.718795|generation:4.421171
sequence:43|latency:0.299863|reception:4.826267|generation:4.526404
sequence:44|latency:0.287509|reception:4.919156|generation:4.631647
sequence:45|latency:0.254718|reception:4.991679|generation:4.736961
sequence:46|latency:0.281423|reception:5.123606|generation:4.842183
sequence:47|latency:0.285241|reception:5.232651|generation:4.94741
sequence:48|latency:0.327609|reception:5.380354|generation:5.052745
sequence:49|latency:0.305445|reception:5.463456|generation:5.158011
sequence:50|latency:0.376506|reception:5.639784|generation:5.263278
sequence:51|latency:0.414841|reception:5.78338|generation:5.368539
sequence:52|latency:0.387076|reception:5.860875|generation:5.473799
sequence:53|latency:0.43561|reception:6.014679|generation:5.579069
sequence:54|latency:0.4619|reception:6.146244|generation:5.684344
sequence:55|latency:0.444489|reception:6.233998|generation:5.789509
sequence:56|latency:0.477824|reception:6.372682|generation:5.894858
sequence:57|latency:0.437226|reception:6.437333|generation:6.000107
sequence:58|latency:0.459202|reception:6.564524|generation:6.105322
sequence:59|latency:0.499837|reception:6.71048|generation:6.210643
sequence:60|latency:0.509258|reception:6.825168|generation:6.31591
sequence:61|latency:0.470025|reception:6.89112|generation:6.421095
sequence:62|latency:0.427077|reception:6.953445|generation:6.526368
sequence:63|latency:0.469217|reception:7.100882|generation:6.631665
sequence:64|latency:0.477323|reception:7.214255|generation:6.736932
sequence:65|latency:0.521609|reception:7.363812|generation:6.842203
sequence:66|latency:0.519163|reception:7.46665|generation:6.947487
sequence:67|latency:0.476324|reception:7.529067|generation:7.052743
sequence:68|latency:0.512455|reception:7.670467|generation:7.158012
sequence:69|latency:0.522342|reception:7.785617|generation:7.263275
sequence:70|latency:0.648269|reception:8.016808|generation:7.368539
sequence:71|latency:0.670344|reception:8.144105|generation:7.473761
sequence:72|latency:0.62459|reception:8.203652|generation:7.579062
sequence:73|latency:0.583637|reception:8.267905|generation:7.684268
sequence:74|latency:0.614072|reception:8.403664|generation:7.789592
sequence:75|latency:0.65308|reception:8.547944|generation:7.894864
sequence:76|latency:0.697227|reception:8.697314|generation:8.000087
sequence:77|latency:0.669037|reception:8.774418|generation:8.105381
sequence:78|latency:0.662146|reception:8.872727|generation:8.210581
sequence:79|latency:0.643487|reception:8.95939|generation:8.315903
sequence:80|latency:0.649759|reception:9.070871|generation:8.421112
sequence:81|latency:0.65601|reception:9.182356|generation:8.526346
sequence:82|latency:0.662306|reception:9.293954|generation:8.631648
sequence:83|latency:0.67729|reception:9.414255|generation:8.736965
sequence:84|latency:0.701168|reception:9.543392|generation:8.842224
sequence:85|latency:0.691184|reception:9.638676|generation:8.947492
sequence:86|latency:0.743797|reception:9.796537|generation:9.05274
sequence:87|latency:0.696909|reception:9.855025|generation:9.158116
sequence:88|latency:0.723213|reception:9.98645|generation:9.263237
sequence:89|latency:0.748642|reception:10.117178|generation:9.368536
sequence:90|latency:0.74201|reception:10.215803|generation:9.473793
sequence:91|latency:0.761796|reception:10.340831|generation:9.579035
sequence:92|latency:0.801404|reception:10.485724|generation:9.68432
total run time:10.34074
