sequence:0|latency:0.090467|reception:0.090467|generation:0.0
sequence:1|latency:0.166733|reception:0.192453|generation:0.02572
sequence:2|latency:0.13469|reception:0.476355|generation:0.341665
sequence:3|latency:0.11894|reception:0.602172|generation:0.483232
sequence:4|latency:0.227002|reception:0.722416|generation:0.495414
sequence:5|latency:0.125728|reception:0.896594|generation:0.770866
sequence:6|latency:0.090679|reception:1.227829|generation:1.13715
sequence:7|latency:0.11398|reception:2.503658|generation:2.389678
sequence:8|latency:0.114375|reception:2.605554|generation:2.491179
sequence:9|latency:0.06803|reception:3.164476|generation:3.096446
sequence:10|latency:0.156944|reception:3.622785|generation:3.465841
sequence:11|latency:0.209814|reception:3.759808|generation:3.549994
sequence:12|latency:0.061818|reception:3.895417|generation:3.833599
sequence:13|latency:0.138523|reception:4.223758|generation:4.085235
sequence:14|latency:0.200954|reception:4.353534|generation:4.15258
sequence:15|latency:0.127863|reception:4.984416|generation:4.856553
sequence:16|latency:0.107916|reception:5.288351|generation:5.180435
sequence:17|latency:0.091364|reception:5.38403|generation:5.292666
sequence:18|latency:0.097874|reception:5.500203|generation:5.402329
sequence:19|latency:0.154752|reception:5.881735|generation:5.726983
sequence:20|latency:0.228085|reception:6.001711|generation:5.773626
sequence:21|latency:0.152979|reception:6.714588|generation:6.561609
sequence:22|latency:0.098756|reception:6.830967|generation:6.732211
sequence:23|latency:0.103552|reception:6.93842|generation:6.834868
sequence:24|latency:0.215686|reception:7.087194|generation:6.871508
sequence:25|latency:0.167951|reception:7.226082|generation:7.058131
sequence:26|latency:0.240741|reception:7.359301|generation:7.11856
sequence:27|latency:0.133326|reception:7.791776|generation:7.65845
sequence:28|latency:0.068768|reception:7.88207|generation:7.813302
sequence:29|latency:0.144955|reception:8.184576|generation:8.039621
sequence:30|latency:0.118848|reception:8.457475|generation:8.338627
sequence:31|latency:0.077683|reception:8.70731|generation:8.629627
sequence:32|latency:0.092107|reception:9.016955|generation:8.924848
sequence:33|latency:0.065703|reception:9.124639|generation:9.058936
sequence:34|latency:0.130562|reception:9.221447|generation:9.090885
sequence:35|latency:0.071|reception:9.499116|generation:9.428116
sequence:36|latency:0.130007|reception:9.579773|generation:9.449766
sequence:37|latency:0.140869|reception:10.13984|generation:9.998971
sequence:38|latency:0.129756|reception:10.459667|generation:10.329911
sequence:39|latency:0.064728|reception:10.529359|generation:10.464631
sequence:40|latency:0.099123|reception:10.966189|generation:10.867066
sequence:41|latency:0.146535|reception:11.189704|generation:11.043169
sequence:42|latency:0.072131|reception:11.418275|generation:11.346144
sequence:43|latency:0.097198|reception:11.606106|generation:11.508908
sequence:44|latency:0.164147|reception:11.710836|generation:11.546689
sequence:45|latency:0.102498|reception:12.346682|generation:12.244184
sequence:46|latency:0.084717|reception:12.464484|generation:12.379767
sequence:47|latency:0.146276|reception:13.029229|generation:12.882953
sequence:48|latency:0.154543|reception:13.126751|generation:12.972208
sequence:49|latency:0.202483|reception:13.546314|generation:13.343831
sequence:50|latency:0.124384|reception:13.693197|generation:13.568813
sequence:51|latency:0.090344|reception:13.818023|generation:13.727679
sequence:52|latency:0.121144|reception:14.177093|generation:14.055949
sequence:53|latency:0.210214|reception:14.289201|generation:14.078987
sequence:54|latency:0.131473|reception:14.621662|generation:14.490189
sequence:55|latency:0.120321|reception:15.115509|generation:14.995188
sequence:56|latency:0.08741|reception:15.320572|generation:15.233162
sequence:57|latency:0.196204|reception:15.434856|generation:15.238652
sequence:58|latency:0.059707|reception:15.646908|generation:15.587201
sequence:59|latency:0.136156|reception:15.743056|generation:15.6069
sequence:60|latency:0.135038|reception:15.982074|generation:15.847036
sequence:61|latency:0.137171|reception:16.133508|generation:15.996337
sequence:62|latency:0.139678|reception:16.496412|generation:16.356734
sequence:63|latency:0.148421|reception:16.597939|generation:16.449518
sequence:64|latency:0.095716|reception:17.045475|generation:16.949759
sequence:65|latency:0.132388|reception:17.61945|generation:17.487062
sequence:66|latency:0.221555|reception:17.721725|generation:17.50017
sequence:67|latency:0.090333|reception:18.327999|generation:18.237666
sequence:68|latency:0.078676|reception:18.686301|generation:18.607625
sequence:69|latency:0.097354|reception:19.088746|generation:18.991392
sequence:70|latency:0.077231|reception:19.181893|generation:19.104662
sequence:71|latency:0.126842|reception:19.443872|generation:19.31703
sequence:72|latency:0.117129|reception:19.519762|generation:19.402633
sequence:73|latency:0.202976|reception:19.622892|generation:19.419916
sequence:74|latency:0.312663|reception:19.745613|generation:19.43295
sequence:75|latency:0.323963|reception:19.897624|generation:19.573661
sequence:76|latency:0.409776|reception:19.984745|generation:19.574969
sequence:77|latency:0.373077|reception:20.106495|generation:19.733418
sequence:78|latency:0.407491|reception:20.228902|generation:19.821411
sequence:79|latency:0.46423|reception:20.376712|generation:19.912482
sequence:80|latency:0.531339|reception:20.513548|generation:19.982209
sequence:81|latency:0.124436|reception:20.658721|generation:20.534285
sequence:82|latency:0.119706|reception:21.027687|generation:20.907981
sequence:83|latency:0.087312|reception:21.910716|generation:21.823404
sequence:84|latency:0.148188|reception:22.926099|generation:22.777911
sequence:85|latency:0.110639|reception:23.107016|generation:22.996377
sequence:86|latency:0.161397|reception:23.618559|generation:23.457162
sequence:87|latency:0.129385|reception:23.810619|generation:23.681234
sequence:88|latency:0.112243|reception:24.025283|generation:23.91304
sequence:89|latency:0.10849|reception:24.246731|generation:24.138241
sequence:90|latency:0.143281|reception:24.556878|generation:24.413597
sequence:91|latency:0.192096|reception:24.668368|generation:24.476272
sequence:92|latency:0.299693|reception:24.787023|generation:24.48733
sequence:93|latency:0.24051|reception:24.868841|generation:24.628331
total run time:24.778374
