sequence:0|latency:0.295686|reception:0.295686|generation:0.0
sequence:1|latency:0.060825|reception:0.910925|generation:0.8501
sequence:2|latency:0.125842|reception:1.056419|generation:0.930577
sequence:3|latency:0.142677|reception:1.1759|generation:1.033223
sequence:4|latency:0.197711|reception:1.285386|generation:1.087675
sequence:5|latency:0.111105|reception:1.839976|generation:1.728871
sequence:6|latency:0.141842|reception:2.117259|generation:1.975417
sequence:7|latency:0.073224|reception:2.42237|generation:2.349146
sequence:8|latency:0.081918|reception:2.922019|generation:2.840101
sequence:9|latency:0.166202|reception:3.010201|generation:2.843999
sequence:10|latency:0.10751|reception:3.591713|generation:3.484203
sequence:11|latency:0.081673|reception:3.711745|generation:3.630072
sequence:12|latency:0.12077|reception:4.193407|generation:4.072637
sequence:13|latency:0.118609|reception:4.343756|generation:4.225147
sequence:14|latency:0.148883|reception:4.723029|generation:4.574146
sequence:15|latency:0.120886|reception:5.161351|generation:5.040465
sequence:16|latency:0.084607|reception:5.394643|generation:5.310036
sequence:17|latency:0.092651|reception:5.734845|generation:5.642194
sequence:18|latency:0.112256|reception:5.796903|generation:5.684647
sequence:19|latency:0.232025|reception:5.929963|generation:5.697938
sequence:20|latency:0.376758|reception:6.084438|generation:5.70768
sequence:21|latency:0.352993|reception:6.161198|generation:5.808205
sequence:22|latency:0.405271|reception:6.223442|generation:5.818171
sequence:23|latency:0.413004|reception:6.340209|generation:5.927205
sequence:24|latency:0.494124|reception:6.461628|generation:5.967504
sequence:25|latency:0.539823|reception:6.567016|generation:6.027193
sequence:26|latency:0.466419|reception:6.715693|generation:6.249274
sequence:27|latency:0.26964|reception:6.844371|generation:6.574731
sequence:28|latency:0.144437|reception:7.001593|generation:6.857156
sequence:29|latency:0.072876|reception:7.08991|generation:7.017034
sequence:30|latency:0.323654|reception:7.591227|generation:7.267573
sequence:31|latency:0.51621|reception:7.827889|generation:7.311679
sequence:32|latency:0.699739|reception:8.131625|generation:7.431886
sequence:33|latency:0.838167|reception:8.722957|generation:7.88479
sequence:34|latency:0.831367|reception:8.880259|generation:8.048892
sequence:35|latency:0.775159|reception:9.025451|generation:8.250292
sequence:36|latency:0.930265|reception:9.483392|generation:8.553127
sequence:37|latency:0.896348|reception:10.257808|generation:9.36146
sequence:38|latency:0.971993|reception:10.379069|generation:9.407076
sequence:39|latency:0.960185|reception:10.520003|generation:9.559818
sequence:40|latency:0.30037|reception:10.715327|generation:10.414957
sequence:41|latency:0.103124|reception:11.842402|generation:11.739278
sequence:42|latency:0.0764|reception:12.242437|generation:12.166037
sequence:43|latency:0.147348|reception:12.671093|generation:12.523745
sequence:44|latency:0.158954|reception:12.825393|generation:12.666439
sequence:45|latency:0.091426|reception:12.912475|generation:12.821049
sequence:46|latency:0.068761|reception:13.0663|generation:12.997539
sequence:47|latency:0.091424|reception:13.866105|generation:13.774681
sequence:48|latency:0.158209|reception:13.933441|generation:13.775232
sequence:49|latency:0.141561|reception:14.169119|generation:14.027558
sequence:50|latency:0.084928|reception:15.061219|generation:14.976291
sequence:51|latency:0.200152|reception:15.186821|generation:14.986669
sequence:52|latency:0.095367|reception:15.604214|generation:15.508847
sequence:53|latency:0.066527|reception:16.761464|generation:16.694937
sequence:54|latency:0.105044|reception:16.923375|generation:16.818331
sequence:55|latency:0.071414|reception:17.675452|generation:17.604038
sequence:56|latency:0.108175|reception:17.760743|generation:17.652568
sequence:57|latency:0.138096|reception:18.320048|generation:18.181952
sequence:58|latency:0.096524|reception:18.529177|generation:18.432653
sequence:59|latency:0.080891|reception:18.922708|generation:18.841817
sequence:60|latency:0.113778|reception:19.020286|generation:18.906508
sequence:61|latency:0.18282|reception:19.10892|generation:18.9261
sequence:62|latency:0.149306|reception:19.667686|generation:19.51838
sequence:63|latency:0.099963|reception:19.835813|generation:19.73585
sequence:64|latency:0.116069|reception:20.388622|generation:20.272553
sequence:65|latency:0.167035|reception:20.522222|generation:20.355187
sequence:66|latency:0.128708|reception:21.384314|generation:21.255606
sequence:67|latency:0.119911|reception:21.544117|generation:21.424206
sequence:68|latency:0.230244|reception:21.701318|generation:21.471074
sequence:69|latency:0.299618|reception:21.791456|generation:21.491838
sequence:70|latency:0.094573|reception:22.068722|generation:21.974149
sequence:71|latency:0.141128|reception:22.133837|generation:21.992709
sequence:72|latency:0.234498|reception:22.241421|generation:22.006923
sequence:73|latency:0.091608|reception:22.320794|generation:22.229186
sequence:74|latency:0.088857|reception:22.733315|generation:22.644458
sequence:75|latency:0.084123|reception:22.89337|generation:22.809247
sequence:76|latency:0.129273|reception:23.588482|generation:23.459209
sequence:77|latency:0.167635|reception:23.670745|generation:23.50311
sequence:78|latency:0.130009|reception:23.748652|generation:23.618643
sequence:79|latency:0.062001|reception:24.334847|generation:24.272846
sequence:80|latency:0.096322|reception:24.723281|generation:24.626959
sequence:81|latency:0.076596|reception:24.792764|generation:24.716168
sequence:82|latency:0.061707|reception:25.513774|generation:25.452067
sequence:83|latency:0.07305|reception:25.721731|generation:25.648681
sequence:84|latency:0.062379|reception:25.788123|generation:25.725744
sequence:85|latency:0.135803|reception:25.935677|generation:25.799874
sequence:86|latency:0.153818|reception:26.097785|generation:25.943967
sequence:87|latency:0.078852|reception:26.162243|generation:26.083391
sequence:88|latency:0.092913|reception:27.958187|generation:27.865274
sequence:89|latency:0.060132|reception:28.63076|generation:28.570628
sequence:90|latency:0.105728|reception:28.693033|generation:28.587305
sequence:91|latency:0.101766|reception:28.751889|generation:28.650123
sequence:92|latency:0.14924|reception:29.718868|generation:29.569628
sequence:93|latency:0.122249|reception:30.397408|generation:30.275159
sequence:94|latency:0.144675|reception:30.770886|generation:30.626211
