sequence:0|latency:0.332354|reception:0.332354|generation:0.0
sequence:1|latency:0.420678|reception:0.441979|generation:0.021301
sequence:2|latency:0.148881|reception:0.534432|generation:0.385551
sequence:3|latency:0.062548|reception:2.064686|generation:2.002138
sequence:4|latency:0.091103|reception:2.527611|generation:2.436508
sequence:5|latency:0.103503|reception:7.29605|generation:7.192547
sequence:6|latency:0.109487|reception:7.399828|generation:7.290341
sequence:7|latency:0.174957|reception:9.534465|generation:9.359508
sequence:8|latency:0.080377|reception:10.316468|generation:10.236091
sequence:9|latency:0.127577|reception:11.324691|generation:11.197114
sequence:10|latency:0.081312|reception:11.609301|generation:11.527989
sequence:11|latency:0.120941|reception:12.168995|generation:12.048054
sequence:12|latency:0.127391|reception:16.905681|generation:16.77829
sequence:13|latency:0.183678|reception:16.971861|generation:16.788183
sequence:14|latency:0.151993|reception:17.554051|generation:17.402058
sequence:15|latency:0.078711|reception:17.845511|generation:17.7668
sequence:16|latency:0.106646|reception:18.063112|generation:17.956466
sequence:17|latency:0.095073|reception:19.015674|generation:18.920601
sequence:18|latency:0.092201|reception:19.597394|generation:19.505193
sequence:19|latency:0.151065|reception:21.5511|generation:21.400035
sequence:20|latency:0.120043|reception:21.864867|generation:21.744824
sequence:21|latency:0.081087|reception:22.031431|generation:21.950344
sequence:22|latency:0.148094|reception:22.591055|generation:22.442961
sequence:23|latency:0.112618|reception:22.841372|generation:22.728754
sequence:24|latency:0.123705|reception:24.588528|generation:24.464823
sequence:25|latency:0.076144|reception:25.045355|generation:24.969211
sequence:26|latency:0.101262|reception:26.908082|generation:26.80682
sequence:27|latency:0.150022|reception:28.057115|generation:27.907093
sequence:28|latency:0.087961|reception:28.641443|generation:28.553482
sequence:29|latency:0.139528|reception:29.038762|generation:28.899234
sequence:30|latency:0.129269|reception:31.194071|generation:31.064802
sequence:31|latency:0.111527|reception:32.275716|generation:32.164189
sequence:32|latency:0.102231|reception:32.642295|generation:32.540064
sequence:33|latency:0.134334|reception:32.885746|generation:32.751412
sequence:34|latency:0.107129|reception:33.490364|generation:33.383235
sequence:35|latency:0.13129|reception:34.610156|generation:34.478866
sequence:36|latency:0.101635|reception:34.781295|generation:34.67966
sequence:37|latency:0.090617|reception:35.594692|generation:35.504075
sequence:38|latency:0.086959|reception:36.366219|generation:36.27926
sequence:39|latency:0.087016|reception:37.817628|generation:37.730612
sequence:40|latency:0.12569|reception:38.053553|generation:37.927863
sequence:41|latency:0.072592|reception:39.721356|generation:39.648764
sequence:42|latency:0.130849|reception:39.967449|generation:39.8366
sequence:43|latency:0.066935|reception:40.090106|generation:40.023171
sequence:44|latency:0.086126|reception:41.886445|generation:41.800319
sequence:45|latency:0.119129|reception:42.913816|generation:42.794687
sequence:46|latency:0.07749|reception:43.517972|generation:43.440482
sequence:47|latency:0.177962|reception:43.622123|generation:43.444161
sequence:48|latency:0.103202|reception:43.833286|generation:43.730084
sequence:49|latency:0.076504|reception:46.312837|generation:46.236333
sequence:50|latency:0.091378|reception:48.247307|generation:48.155929
sequence:51|latency:0.144022|reception:49.077299|generation:48.933277
sequence:52|latency:0.156234|reception:49.199536|generation:49.043302
sequence:53|latency:0.086956|reception:49.407634|generation:49.320678
sequence:54|latency:0.095926|reception:50.972434|generation:50.876508
sequence:55|latency:0.158707|reception:53.665925|generation:53.507218
sequence:56|latency:0.111934|reception:54.63643|generation:54.524496
sequence:57|latency:0.108311|reception:55.626466|generation:55.518155
sequence:58|latency:0.124263|reception:56.546772|generation:56.422509
sequence:59|latency:0.092682|reception:56.636698|generation:56.544016
sequence:60|latency:0.152252|reception:59.248528|generation:59.096276
sequence:61|latency:0.116441|reception:59.86763|generation:59.751189
sequence:62|latency:0.133716|reception:61.405341|generation:61.271625
sequence:63|latency:0.10724|reception:61.64733|generation:61.54009
sequence:64|latency:0.125206|reception:62.777168|generation:62.651962
sequence:65|latency:0.104593|reception:63.043884|generation:62.939291
sequence:66|latency:0.083397|reception:65.336282|generation:65.252885
sequence:67|latency:0.157756|reception:67.327997|generation:67.170241
sequence:68|latency:0.086994|reception:68.924466|generation:68.837472
sequence:69|latency:0.108425|reception:69.526644|generation:69.418219
sequence:70|latency:0.120895|reception:70.503392|generation:70.382497
sequence:71|latency:0.07151|reception:75.084885|generation:75.013375
sequence:72|latency:0.097514|reception:75.414127|generation:75.316613
sequence:73|latency:0.088773|reception:76.966145|generation:76.877372
sequence:74|latency:0.156555|reception:77.208727|generation:77.052172
sequence:75|latency:0.165019|reception:77.314156|generation:77.149137
sequence:76|latency:0.112021|reception:77.806018|generation:77.693997
sequence:77|latency:0.148156|reception:78.853311|generation:78.705155
sequence:78|latency:0.187204|reception:78.993424|generation:78.80622
sequence:79|latency:0.101653|reception:80.012774|generation:79.911121
sequence:80|latency:0.10808|reception:80.828045|generation:80.719965
sequence:81|latency:0.09005|reception:83.795027|generation:83.704977
sequence:82|latency:0.143497|reception:84.083115|generation:83.939618
sequence:83|latency:0.143631|reception:85.158553|generation:85.014922
sequence:84|latency:0.106916|reception:85.334721|generation:85.227805
sequence:85|latency:0.064707|reception:91.567109|generation:91.502402
sequence:86|latency:0.085291|reception:92.471473|generation:92.386182
sequence:87|latency:0.150476|reception:94.309457|generation:94.158981
sequence:88|latency:0.134356|reception:95.281863|generation:95.147507
sequence:89|latency:0.114757|reception:95.46316|generation:95.348403
sequence:90|latency:0.072387|reception:98.314179|generation:98.241792
sequence:91|latency:0.11845|reception:99.15872|generation:99.04027
total run time:98.826366
