sequence:0|latency:0.102728|reception:0.102728|generation:0.0
sequence:1|latency:0.151769|reception:2.151895|generation:2.000126
sequence:2|latency:0.137299|reception:4.137427|generation:4.000128
sequence:3|latency:0.097379|reception:6.097507|generation:6.000128
sequence:4|latency:0.100412|reception:8.100516|generation:8.000104
sequence:5|latency:0.091852|reception:10.091895|generation:10.000043
sequence:6|latency:0.095123|reception:12.095173|generation:12.00005
sequence:7|latency:0.06678|reception:14.06688|generation:14.0001
sequence:8|latency:0.075171|reception:16.075239|generation:16.000068
sequence:9|latency:0.111442|reception:18.11158|generation:18.000138
sequence:10|latency:0.152145|reception:20.152271|generation:20.000126
sequence:11|latency:0.122755|reception:22.122879|generation:22.000124
sequence:12|latency:0.062268|reception:24.062405|generation:24.000137
sequence:13|latency:0.143542|reception:26.143664|generation:26.000122
sequence:14|latency:0.136932|reception:28.136985|generation:28.000053
sequence:15|latency:0.122189|reception:30.122301|generation:30.000112
sequence:16|latency:0.107597|reception:32.107667|generation:32.00007
sequence:17|latency:0.123405|reception:34.12347|generation:34.000065
sequence:18|latency:0.061302|reception:36.061429|generation:36.000127
sequence:19|latency:0.103554|reception:38.103679|generation:38.000125
sequence:20|latency:0.098928|reception:40.099056|generation:40.000128
sequence:21|latency:0.089566|reception:42.089679|generation:42.000113
sequence:22|latency:0.069074|reception:44.069145|generation:44.000071
sequence:23|latency:0.112694|reception:46.11274|generation:46.000046
sequence:24|latency:0.150396|reception:48.150519|generation:48.000123
sequence:25|latency:0.10287|reception:50.103007|generation:50.000137
sequence:26|latency:0.108177|reception:52.108245|generation:52.000068
sequence:27|latency:0.15274|reception:54.152862|generation:54.000122
sequence:28|latency:0.126638|reception:56.12676|generation:56.000122
sequence:29|latency:0.081515|reception:58.081634|generation:58.000119
sequence:30|latency:0.086048|reception:60.086193|generation:60.000145
sequence:31|latency:0.082902|reception:62.083025|generation:62.000123
sequence:32|latency:0.129466|reception:64.129589|generation:64.000123
sequence:33|latency:0.132516|reception:66.132639|generation:66.000123
sequence:34|latency:0.109806|reception:68.109925|generation:68.000119
sequence:35|latency:0.097056|reception:70.097154|generation:70.000098
sequence:36|latency:0.09003|reception:72.090152|generation:72.000122
sequence:37|latency:0.157436|reception:74.157559|generation:74.000123
sequence:38|latency:0.103709|reception:76.103838|generation:76.000129
sequence:39|latency:0.111535|reception:78.111627|generation:78.000092
sequence:40|latency:0.086429|reception:80.086554|generation:80.000125
sequence:41|latency:0.157455|reception:82.157558|generation:82.000103
sequence:42|latency:0.101957|reception:84.102083|generation:84.000126
sequence:43|latency:0.149617|reception:86.14967|generation:86.000053
sequence:44|latency:0.154979|reception:88.155115|generation:88.000136
sequence:45|latency:0.08999|reception:90.090116|generation:90.000126
sequence:46|latency:0.093403|reception:92.093497|generation:92.000094
sequence:47|latency:0.130165|reception:94.130291|generation:94.000126
sequence:48|latency:0.122664|reception:96.122788|generation:96.000124
sequence:49|latency:0.093032|reception:98.093101|generation:98.000069
sequence:50|latency:0.126468|reception:100.126603|generation:100.000135
sequence:51|latency:0.096115|reception:102.09624|generation:102.000125
sequence:52|latency:0.089811|reception:104.089901|generation:104.00009
sequence:53|latency:0.075561|reception:106.075691|generation:106.00013
sequence:54|latency:0.11488|reception:108.115009|generation:108.000129
sequence:55|latency:0.123734|reception:110.12386|generation:110.000126
sequence:56|latency:0.126484|reception:112.126589|generation:112.000105
sequence:57|latency:0.113939|reception:114.114063|generation:114.000124
sequence:58|latency:0.11781|reception:116.117933|generation:116.000123
sequence:59|latency:0.101364|reception:118.101486|generation:118.000122
sequence:60|latency:0.150442|reception:120.150497|generation:120.000055
sequence:61|latency:0.100707|reception:122.100773|generation:122.000066
sequence:62|latency:0.136177|reception:124.136243|generation:124.000066
