sequence:0|latency:0.133374|reception:0.133374|generation:0.0
sequence:1|latency:0.136241|reception:0.336368|generation:0.200127
sequence:2|latency:0.130112|reception:0.530176|generation:0.400064
sequence:3|latency:0.12376|reception:0.723886|generation:0.600126
sequence:4|latency:0.10585|reception:0.905919|generation:0.800069
sequence:5|latency:0.137901|reception:1.138022|generation:1.000121
sequence:6|latency:0.10322|reception:1.303347|generation:1.200127
sequence:7|latency:0.141429|reception:1.541556|generation:1.400127
sequence:8|latency:0.098972|reception:1.699098|generation:1.600126
sequence:9|latency:0.139897|reception:1.939973|generation:1.800076
sequence:10|latency:0.068755|reception:2.068875|generation:2.00012
sequence:11|latency:0.106591|reception:2.306718|generation:2.200127
sequence:12|latency:0.098606|reception:2.49873|generation:2.400124
sequence:13|latency:0.140191|reception:2.740258|generation:2.600067
sequence:14|latency:0.078991|reception:2.879071|generation:2.80008
sequence:15|latency:0.079785|reception:3.079875|generation:3.00009
sequence:16|latency:0.099816|reception:3.299855|generation:3.200039
sequence:17|latency:0.157264|reception:3.557387|generation:3.400123
sequence:18|latency:0.070897|reception:3.671022|generation:3.600125
sequence:19|latency:0.069892|reception:3.869988|generation:3.800096
sequence:20|latency:0.130472|reception:4.130569|generation:4.000097
sequence:21|latency:0.141025|reception:4.341092|generation:4.200067
sequence:22|latency:0.142294|reception:4.542419|generation:4.400125
sequence:23|latency:0.139718|reception:4.739831|generation:4.600113
sequence:24|latency:0.074046|reception:4.874115|generation:4.800069
sequence:25|latency:0.069774|reception:5.069845|generation:5.000071
sequence:26|latency:0.120636|reception:5.320721|generation:5.200085
sequence:27|latency:0.096158|reception:5.496228|generation:5.40007
sequence:28|latency:0.067758|reception:5.667884|generation:5.600126
sequence:29|latency:0.082391|reception:5.882526|generation:5.800135
sequence:30|latency:0.071459|reception:6.071541|generation:6.000082
sequence:31|latency:0.147407|reception:6.347465|generation:6.200058
sequence:32|latency:0.116371|reception:6.516459|generation:6.400088
sequence:33|latency:0.15387|reception:6.754012|generation:6.600142
sequence:34|latency:0.133322|reception:6.933455|generation:6.800133
sequence:35|latency:0.145468|reception:7.145605|generation:7.000137
sequence:36|latency:0.113036|reception:7.31316|generation:7.200124
sequence:37|latency:0.121411|reception:7.521478|generation:7.400067
sequence:38|latency:0.098662|reception:7.698758|generation:7.600096
sequence:39|latency:0.15522|reception:7.955345|generation:7.800125
sequence:40|latency:0.118496|reception:8.11862|generation:8.000124
sequence:41|latency:0.081401|reception:8.281522|generation:8.200121
sequence:42|latency:0.104077|reception:8.504169|generation:8.400092
sequence:43|latency:0.117202|reception:8.71725|generation:8.600048
sequence:44|latency:0.100156|reception:8.900254|generation:8.800098
sequence:45|latency:0.085133|reception:9.085204|generation:9.000071
sequence:46|latency:0.065847|reception:9.265972|generation:9.200125
sequence:47|latency:0.105938|reception:9.506018|generation:9.40008
sequence:48|latency:0.1361|reception:9.73623|generation:9.60013
sequence:49|latency:0.081898|reception:9.881995|generation:9.800097
sequence:50|latency:0.10444|reception:10.104564|generation:10.000124
sequence:51|latency:0.130411|reception:10.33047|generation:10.200059
sequence:52|latency:0.068995|reception:10.469118|generation:10.400123
sequence:53|latency:0.065077|reception:10.665199|generation:10.600122
sequence:54|latency:0.128967|reception:10.929091|generation:10.800124
sequence:55|latency:0.152869|reception:11.152908|generation:11.000039
sequence:56|latency:0.09497|reception:11.295094|generation:11.200124
sequence:57|latency:0.083687|reception:11.483818|generation:11.400131
sequence:58|latency:0.150513|reception:11.750649|generation:11.600136
sequence:59|latency:0.10582|reception:11.905938|generation:11.800118
sequence:60|latency:0.111541|reception:12.111664|generation:12.000123
sequence:61|latency:0.151359|reception:12.351459|generation:12.2001
sequence:62|latency:0.117382|reception:12.517508|generation:12.400126
sequence:63|latency:0.143375|reception:12.743503|generation:12.600128
sequence:64|latency:0.092935|reception:12.893058|generation:12.800123
sequence:65|latency:0.150632|reception:13.1507|generation:13.000068
sequence:66|latency:0.07821|reception:13.278339|generation:13.200129
sequence:67|latency:0.081628|reception:13.481752|generation:13.400124
sequence:68|latency:0.099917|reception:13.700041|generation:13.600124
sequence:69|latency:0.091031|reception:13.891112|generation:13.800081
sequence:70|latency:0.150153|reception:14.150274|generation:14.000121
sequence:71|latency:0.066047|reception:14.266173|generation:14.200126
sequence:72|latency:0.146588|reception:14.546715|generation:14.400127
sequence:73|latency:0.111332|reception:14.711457|generation:14.600125
sequence:74|latency:0.158194|reception:14.958355|generation:14.800161
sequence:75|latency:0.126149|reception:15.126254|generation:15.000105
sequence:76|latency:0.17774|reception:15.377831|generation:15.200091
sequence:77|latency:0.111818|reception:15.511943|generation:15.400125
sequence:78|latency:0.061934|reception:15.662062|generation:15.600128
sequence:79|latency:0.150786|reception:15.950841|generation:15.800055
