sequence:0|latency:0.127469|reception:0.127469|generation:0.0
sequence:1|latency:0.089281|reception:0.289403|generation:0.200122
sequence:2|latency:0.09611|reception:0.496239|generation:0.400129
sequence:3|latency:0.140325|reception:0.740449|generation:0.600124
sequence:4|latency:0.086998|reception:0.887125|generation:0.800127
sequence:5|latency:0.131273|reception:1.131403|generation:1.00013
sequence:6|latency:0.0703|reception:1.270451|generation:1.200151
sequence:7|latency:0.153507|reception:1.553582|generation:1.400075
sequence:8|latency:0.079113|reception:1.679256|generation:1.600143
sequence:9|latency:0.061069|reception:1.861194|generation:1.800125
sequence:10|latency:0.141254|reception:2.141361|generation:2.000107
sequence:11|latency:0.119428|reception:2.319568|generation:2.20014
sequence:12|latency:0.130985|reception:2.531086|generation:2.400101
sequence:13|latency:0.157168|reception:2.757305|generation:2.600137
sequence:14|latency:0.145099|reception:2.945238|generation:2.800139
sequence:15|latency:0.067874|reception:3.06798|generation:3.000106
sequence:16|latency:0.105195|reception:3.30533|generation:3.200135
sequence:17|latency:0.153739|reception:3.553821|generation:3.400082
sequence:18|latency:0.099849|reception:3.699993|generation:3.600144
sequence:19|latency:0.14442|reception:3.94455|generation:3.80013
sequence:20|latency:0.124547|reception:4.124649|generation:4.000102
sequence:21|latency:0.14365|reception:4.343722|generation:4.200072
sequence:22|latency:0.069633|reception:4.469777|generation:4.400144
sequence:23|latency:0.122813|reception:4.722851|generation:4.600038
sequence:24|latency:0.145031|reception:4.945169|generation:4.800138
sequence:25|latency:0.134821|reception:5.134956|generation:5.000135
sequence:26|latency:0.095161|reception:5.295296|generation:5.200135
sequence:27|latency:0.114969|reception:5.515107|generation:5.400138
sequence:28|latency:0.142007|reception:5.742155|generation:5.600148
sequence:29|latency:0.085643|reception:5.885782|generation:5.800139
sequence:30|latency:0.092336|reception:6.092466|generation:6.00013
sequence:31|latency:0.069058|reception:6.269185|generation:6.200127
sequence:32|latency:0.079166|reception:6.479297|generation:6.400131
sequence:33|latency:0.064385|reception:6.664469|generation:6.600084
sequence:34|latency:0.146107|reception:6.946205|generation:6.800098
sequence:35|latency:0.110212|reception:7.110333|generation:7.000121
sequence:36|latency:0.083766|reception:7.283893|generation:7.200127
sequence:37|latency:0.093287|reception:7.493419|generation:7.400132
sequence:38|latency:0.071077|reception:7.671245|generation:7.600168
sequence:39|latency:0.14921|reception:7.949335|generation:7.800125
sequence:40|latency:0.143861|reception:8.143981|generation:8.00012
sequence:41|latency:0.101466|reception:8.301589|generation:8.200123
sequence:42|latency:0.108486|reception:8.508541|generation:8.400055
sequence:43|latency:0.115976|reception:8.716066|generation:8.60009
sequence:44|latency:0.115365|reception:8.915489|generation:8.800124
sequence:45|latency:0.120064|reception:9.120195|generation:9.000131
sequence:46|latency:0.101837|reception:9.301925|generation:9.200088
sequence:47|latency:0.108423|reception:9.508549|generation:9.400126
sequence:48|latency:0.146017|reception:9.746145|generation:9.600128
sequence:49|latency:0.114257|reception:9.914381|generation:9.800124
sequence:50|latency:0.064024|reception:10.06415|generation:10.000126
sequence:51|latency:0.133314|reception:10.333407|generation:10.200093
sequence:52|latency:0.078022|reception:10.47815|generation:10.400128
sequence:53|latency:0.072682|reception:10.672813|generation:10.600131
sequence:54|latency:0.132851|reception:10.932951|generation:10.8001
sequence:55|latency:0.127105|reception:11.127234|generation:11.000129
sequence:56|latency:0.082283|reception:11.282334|generation:11.200051
sequence:57|latency:0.089484|reception:11.489622|generation:11.400138
sequence:58|latency:0.117404|reception:11.717493|generation:11.600089
sequence:59|latency:0.09101|reception:11.891108|generation:11.800098
sequence:60|latency:0.087403|reception:12.087502|generation:12.000099
sequence:61|latency:0.076093|reception:12.276136|generation:12.200043
sequence:62|latency:0.136867|reception:12.536934|generation:12.400067
