sequence:0|latency:0.108519|reception:0.108519|generation:0.0
sequence:1|latency:0.103492|reception:0.603614|generation:0.500122
sequence:2|latency:0.080682|reception:1.080808|generation:1.000126
sequence:3|latency:0.118574|reception:1.618704|generation:1.50013
sequence:4|latency:0.107042|reception:2.107168|generation:2.000126
sequence:5|latency:0.146656|reception:2.64678|generation:2.500124
sequence:6|latency:0.128205|reception:3.128235|generation:3.00003
sequence:7|latency:0.109328|reception:3.609419|generation:3.500091
sequence:8|latency:0.270923|reception:4.270964|generation:4.000041
sequence:9|latency:0.125491|reception:4.625628|generation:4.500137
sequence:10|latency:0.061049|reception:5.061188|generation:5.000139
sequence:11|latency:0.111169|reception:5.611294|generation:5.500125
sequence:12|latency:0.092411|reception:6.092535|generation:6.000124
sequence:13|latency:0.094526|reception:6.594653|generation:6.500127
sequence:14|latency:0.126102|reception:7.126204|generation:7.000102
sequence:15|latency:0.075123|reception:7.575259|generation:7.500136
sequence:16|latency:0.078588|reception:8.078645|generation:8.000057
sequence:17|latency:0.111553|reception:8.611677|generation:8.500124
sequence:18|latency:0.146449|reception:9.146542|generation:9.000093
sequence:19|latency:0.120599|reception:9.62074|generation:9.500141
sequence:20|latency:0.065234|reception:10.065358|generation:10.000124
sequence:21|latency:0.138309|reception:10.638447|generation:10.500138
sequence:22|latency:0.127291|reception:11.127429|generation:11.000138
sequence:23|latency:0.059553|reception:11.559641|generation:11.500088
sequence:24|latency:0.101511|reception:12.101636|generation:12.000125
sequence:25|latency:0.095118|reception:12.595242|generation:12.500124
sequence:26|latency:0.088259|reception:13.088387|generation:13.000128
sequence:27|latency:0.15257|reception:13.65269|generation:13.50012
sequence:28|latency:0.098608|reception:14.098732|generation:14.000124
sequence:29|latency:0.067006|reception:14.567112|generation:14.500106
sequence:30|latency:0.079068|reception:15.079168|generation:15.0001
sequence:31|latency:0.096135|reception:15.596255|generation:15.50012
sequence:32|latency:0.123935|reception:16.124002|generation:16.000067
sequence:33|latency:0.155376|reception:16.655492|generation:16.500116
sequence:34|latency:0.066792|reception:17.066892|generation:17.0001
sequence:35|latency:0.154442|reception:17.654564|generation:17.500122
sequence:36|latency:0.133918|reception:18.133989|generation:18.000071
sequence:37|latency:0.102274|reception:18.602398|generation:18.500124
sequence:38|latency:0.08534|reception:19.085463|generation:19.000123
sequence:39|latency:0.126016|reception:19.626075|generation:19.500059
sequence:40|latency:0.107434|reception:20.107554|generation:20.00012
sequence:41|latency:0.063767|reception:20.563891|generation:20.500124
sequence:42|latency:0.150219|reception:21.150315|generation:21.000096
sequence:43|latency:0.119382|reception:21.619459|generation:21.500077
sequence:44|latency:0.157768|reception:22.157891|generation:22.000123
sequence:45|latency:0.077148|reception:22.57727|generation:22.500122
sequence:46|latency:0.076891|reception:23.076994|generation:23.000103
sequence:47|latency:0.091134|reception:23.591264|generation:23.50013
sequence:48|latency:0.198819|reception:24.198941|generation:24.000122
sequence:49|latency:0.131808|reception:24.631933|generation:24.500125
sequence:50|latency:0.107729|reception:25.107852|generation:25.000123
sequence:51|latency:0.14618|reception:25.646287|generation:25.500107
sequence:52|latency:0.145315|reception:26.145437|generation:26.000122
sequence:53|latency:0.11841|reception:26.618534|generation:26.500124
sequence:54|latency:0.11045|reception:27.110549|generation:27.000099
sequence:55|latency:0.064878|reception:27.564903|generation:27.500025
sequence:56|latency:0.092809|reception:28.092917|generation:28.000108
sequence:57|latency:0.060654|reception:28.560782|generation:28.500128
sequence:58|latency:0.102571|reception:29.10264|generation:29.000069
sequence:59|latency:0.066636|reception:29.566761|generation:29.500125
sequence:60|latency:0.108759|reception:30.108857|generation:30.000098
sequence:61|latency:0.078887|reception:30.57901|generation:30.500123
sequence:62|latency:0.129564|reception:31.129674|generation:31.00011
sequence:63|latency:0.084428|reception:31.584527|generation:31.500099
sequence:64|latency:0.089261|reception:32.089387|generation:32.000126
sequence:65|latency:0.102461|reception:32.602514|generation:32.500053
sequence:66|latency:0.064086|reception:33.064175|generation:33.000089
sequence:67|latency:0.123813|reception:33.623933|generation:33.50012
sequence:68|latency:0.082606|reception:34.082701|generation:34.000095
sequence:69|latency:0.147069|reception:34.647192|generation:34.500123
sequence:70|latency:0.088762|reception:35.088885|generation:35.000123
sequence:71|latency:0.1424|reception:35.642467|generation:35.500067
sequence:72|latency:0.102458|reception:36.102581|generation:36.000123
sequence:73|latency:0.098157|reception:36.598279|generation:36.500122
sequence:74|latency:0.148633|reception:37.148781|generation:37.000148
sequence:75|latency:0.07537|reception:37.575492|generation:37.500122
sequence:76|latency:0.073637|reception:38.073761|generation:38.000124
sequence:77|latency:0.07106|reception:38.571185|generation:38.500125
sequence:78|latency:0.064956|reception:39.06508|generation:39.000124
sequence:79|latency:0.140171|reception:39.640295|generation:39.500124
sequence:80|latency:0.147205|reception:40.147288|generation:40.000083
sequence:81|latency:0.136074|reception:40.636199|generation:40.500125
sequence:82|latency:0.14411|reception:41.144236|generation:41.000126
sequence:83|latency:0.074403|reception:41.574459|generation:41.500056
sequence:84|latency:0.106714|reception:42.106837|generation:42.000123
sequence:85|latency:0.143459|reception:42.643585|generation:42.500126
sequence:86|latency:0.140468|reception:43.140524|generation:43.000056
sequence:87|latency:0.066118|reception:43.566173|generation:43.500055
sequence:88|latency:0.146275|reception:44.146397|generation:44.000122
sequence:89|latency:0.126661|reception:44.626784|generation:44.500123
sequence:90|latency:0.137317|reception:45.137439|generation:45.000122
sequence:91|latency:0.116967|reception:45.617069|generation:45.500102
