sequence:0|latency:0.104666|reception:0.104666|generation:0.0
sequence:1|latency:0.088872|reception:0.213991|generation:0.125119
sequence:2|latency:0.115251|reception:0.365379|generation:0.250128
sequence:3|latency:0.120887|reception:0.495934|generation:0.375047
sequence:4|latency:0.147364|reception:0.647433|generation:0.500069
sequence:5|latency:0.099584|reception:0.724705|generation:0.625121
sequence:6|latency:0.126355|reception:0.876478|generation:0.750123
sequence:7|latency:0.08511|reception:0.960233|generation:0.875123
sequence:8|latency:0.061436|reception:1.061559|generation:1.000123
sequence:9|latency:0.098003|reception:1.223123|generation:1.12512
sequence:10|latency:0.154788|reception:1.404915|generation:1.250127
sequence:11|latency:0.169067|reception:1.544131|generation:1.375064
sequence:12|latency:0.126038|reception:1.626164|generation:1.500126
sequence:13|latency:0.129272|reception:1.75444|generation:1.625168
sequence:14|latency:0.087517|reception:1.837593|generation:1.750076
sequence:15|latency:0.07057|reception:1.945659|generation:1.875089
sequence:16|latency:0.152943|reception:2.153072|generation:2.000129
sequence:17|latency:0.123534|reception:2.248657|generation:2.125123
sequence:18|latency:0.111657|reception:2.361789|generation:2.250132
sequence:19|latency:0.098019|reception:2.47314|generation:2.375121
sequence:20|latency:0.111831|reception:2.611962|generation:2.500131
sequence:21|latency:0.059869|reception:2.685002|generation:2.625133
sequence:22|latency:0.083722|reception:2.833857|generation:2.750135
sequence:23|latency:0.147078|reception:3.022212|generation:2.875134
sequence:24|latency:0.086924|reception:3.086997|generation:3.000073
sequence:25|latency:0.153798|reception:3.278923|generation:3.125125
sequence:26|latency:0.152629|reception:3.40275|generation:3.250121
sequence:27|latency:0.114897|reception:3.490025|generation:3.375128
sequence:28|latency:0.152545|reception:3.652639|generation:3.500094
sequence:29|latency:0.114072|reception:3.739197|generation:3.625125
sequence:30|latency:0.075442|reception:3.825574|generation:3.750132
sequence:31|latency:0.119917|reception:3.995018|generation:3.875101
sequence:32|latency:0.151119|reception:4.151227|generation:4.000108
sequence:33|latency:0.088463|reception:4.21355|generation:4.125087
sequence:34|latency:0.130992|reception:4.381067|generation:4.250075
sequence:35|latency:0.131248|reception:4.506371|generation:4.375123
sequence:36|latency:0.113214|reception:4.613316|generation:4.500102
sequence:37|latency:0.126903|reception:4.752029|generation:4.625126
sequence:38|latency:0.097347|reception:4.847464|generation:4.750117
sequence:39|latency:0.079888|reception:4.955015|generation:4.875127
sequence:40|latency:0.13443|reception:5.134553|generation:5.000123
sequence:41|latency:0.140442|reception:5.265566|generation:5.125124
sequence:42|latency:0.103211|reception:5.353338|generation:5.250127
sequence:43|latency:0.081481|reception:5.456573|generation:5.375092
sequence:44|latency:0.131599|reception:5.631725|generation:5.500126
sequence:45|latency:0.137633|reception:5.762676|generation:5.625043
sequence:46|latency:0.146499|reception:5.896593|generation:5.750094
sequence:47|latency:0.091587|reception:5.966689|generation:5.875102
sequence:48|latency:0.070341|reception:6.070465|generation:6.000124
sequence:49|latency:0.07902|reception:6.204086|generation:6.125066
sequence:50|latency:0.073719|reception:6.323844|generation:6.250125
sequence:51|latency:0.112036|reception:6.487164|generation:6.375128
sequence:52|latency:0.132485|reception:6.632609|generation:6.500124
sequence:53|latency:0.188634|reception:6.8137|generation:6.625066
sequence:54|latency:0.13642|reception:6.886506|generation:6.750086
sequence:55|latency:0.093072|reception:6.968198|generation:6.875126
sequence:56|latency:0.113442|reception:7.11357|generation:7.000128
sequence:57|latency:0.07007|reception:7.195193|generation:7.125123
sequence:58|latency:0.155473|reception:7.405562|generation:7.250089
sequence:59|latency:0.112|reception:7.487125|generation:7.375125
sequence:60|latency:0.156424|reception:7.656502|generation:7.500078
sequence:61|latency:0.138912|reception:7.764018|generation:7.625106
sequence:62|latency:0.169144|reception:7.919268|generation:7.750124
sequence:63|latency:0.156939|reception:8.032094|generation:7.875155
sequence:64|latency:0.134483|reception:8.13461|generation:8.000127
sequence:65|latency:0.105619|reception:8.230753|generation:8.125134
sequence:66|latency:0.084356|reception:8.334475|generation:8.250119
sequence:67|latency:0.134233|reception:8.509367|generation:8.375134
sequence:68|latency:0.09575|reception:8.595876|generation:8.500126
sequence:69|latency:0.112215|reception:8.73734|generation:8.625125
sequence:70|latency:0.128492|reception:8.878619|generation:8.750127
sequence:71|latency:0.11436|reception:8.989457|generation:8.875097
sequence:72|latency:0.108876|reception:9.108923|generation:9.000047
sequence:73|latency:0.118145|reception:9.243208|generation:9.125063
sequence:74|latency:0.194404|reception:9.444527|generation:9.250123
sequence:75|latency:0.212632|reception:9.587756|generation:9.375124
sequence:76|latency:0.226408|reception:9.726508|generation:9.5001
sequence:77|latency:0.258215|reception:9.883314|generation:9.625099
sequence:78|latency:0.262546|reception:10.012628|generation:9.750082
sequence:79|latency:0.288485|reception:10.163528|generation:9.875043
sequence:80|latency:0.28142|reception:10.281469|generation:10.000049
sequence:81|latency:0.218565|reception:10.343643|generation:10.125078
sequence:82|latency:0.171325|reception:10.421448|generation:10.250123
sequence:83|latency:0.182906|reception:10.55797|generation:10.375064
sequence:84|latency:0.210587|reception:10.710712|generation:10.500125
sequence:85|latency:0.240489|reception:10.865615|generation:10.625126
sequence:86|latency:0.24584|reception:10.995966|generation:10.750126
sequence:87|latency:0.192121|reception:11.067189|generation:10.875068
sequence:88|latency:0.222387|reception:11.222511|generation:11.000124
sequence:89|latency:0.158421|reception:11.283552|generation:11.125131
sequence:90|latency:0.135485|reception:11.385608|generation:11.250123
sequence:91|latency:0.123443|reception:11.498485|generation:11.375042
sequence:92|latency:0.088616|reception:11.58868|generation:11.500064
sequence:93|latency:0.074678|reception:11.699798|generation:11.62512
sequence:94|latency:0.08677|reception:11.836896|generation:11.750126
sequence:95|latency:0.140402|reception:12.015531|generation:11.875129
sequence:96|latency:0.099839|reception:12.099964|generation:12.000125
sequence:97|latency:0.141219|reception:12.266342|generation:12.125123
