sequence:0|latency:0.139549|reception:0.139549|generation:0.0
sequence:1|latency:0.244622|reception:0.369698|generation:0.125076
sequence:2|latency:0.187614|reception:0.437694|generation:0.25008
sequence:3|latency:0.13189|reception:0.50703|generation:0.37514
sequence:4|latency:0.101823|reception:0.601946|generation:0.500123
sequence:5|latency:0.067525|reception:0.692594|generation:0.625069
sequence:6|latency:0.137608|reception:0.887707|generation:0.750099
sequence:7|latency:0.133436|reception:1.008559|generation:0.875123
sequence:8|latency:0.090633|reception:1.090706|generation:1.000073
sequence:9|latency:0.153908|reception:1.279032|generation:1.125124
sequence:10|latency:0.145393|reception:1.395524|generation:1.250131
sequence:11|latency:0.150477|reception:1.5256|generation:1.375123
sequence:12|latency:0.14646|reception:1.646504|generation:1.500044
sequence:13|latency:0.122009|reception:1.747133|generation:1.625124
sequence:14|latency:0.080562|reception:1.830687|generation:1.750125
sequence:15|latency:0.11621|reception:1.991336|generation:1.875126
sequence:16|latency:0.129614|reception:2.129723|generation:2.000109
sequence:17|latency:0.11664|reception:2.241729|generation:2.125089
sequence:18|latency:0.107817|reception:2.357937|generation:2.25012
sequence:19|latency:0.15374|reception:2.528865|generation:2.375125
sequence:20|latency:0.196832|reception:2.696957|generation:2.500125
sequence:21|latency:0.179876|reception:2.805019|generation:2.625143
sequence:22|latency:0.177589|reception:2.927717|generation:2.750128
sequence:23|latency:0.205411|reception:3.080528|generation:2.875117
sequence:24|latency:0.234769|reception:3.234894|generation:3.000125
sequence:25|latency:0.266885|reception:3.392056|generation:3.125171
sequence:26|latency:0.212842|reception:3.462937|generation:3.250095
sequence:27|latency:0.159196|reception:3.534331|generation:3.375135
sequence:28|latency:0.174868|reception:3.674996|generation:3.500128
sequence:29|latency:0.17201|reception:3.797148|generation:3.625138
sequence:30|latency:0.17679|reception:3.926915|generation:3.750125
sequence:31|latency:0.134517|reception:4.00965|generation:3.875133
sequence:32|latency:0.143194|reception:4.143322|generation:4.000128
sequence:33|latency:0.082432|reception:4.207561|generation:4.125129
sequence:34|latency:0.103456|reception:4.353587|generation:4.250131
sequence:35|latency:0.067637|reception:4.442766|generation:4.375129
sequence:36|latency:0.108876|reception:4.608946|generation:4.50007
sequence:37|latency:0.06419|reception:4.689311|generation:4.625121
sequence:38|latency:0.0644|reception:4.814538|generation:4.750138
sequence:39|latency:0.116172|reception:4.991299|generation:4.875127
sequence:40|latency:0.094111|reception:5.094252|generation:5.000141
sequence:41|latency:0.107436|reception:5.23253|generation:5.125094
sequence:42|latency:0.143389|reception:5.393487|generation:5.250098
sequence:43|latency:0.089264|reception:5.464353|generation:5.375089
sequence:44|latency:0.092141|reception:5.592281|generation:5.50014
sequence:45|latency:0.109757|reception:5.734896|generation:5.625139
sequence:46|latency:0.070692|reception:5.820849|generation:5.750157
sequence:47|latency:0.119164|reception:5.99426|generation:5.875096
sequence:48|latency:0.074651|reception:6.074759|generation:6.000108
sequence:49|latency:0.072523|reception:6.197659|generation:6.125136
sequence:50|latency:0.127565|reception:6.377707|generation:6.250142
sequence:51|latency:0.119588|reception:6.494725|generation:6.375137
sequence:52|latency:0.06727|reception:6.567343|generation:6.500073
sequence:53|latency:0.123836|reception:6.748958|generation:6.625122
sequence:54|latency:0.134755|reception:6.88486|generation:6.750105
sequence:55|latency:0.133633|reception:7.008752|generation:6.875119
sequence:56|latency:0.130888|reception:7.13102|generation:7.000132
sequence:57|latency:0.142425|reception:7.267547|generation:7.125122
sequence:58|latency:0.106941|reception:7.357042|generation:7.250101
sequence:59|latency:0.062382|reception:7.43747|generation:7.375088
sequence:60|latency:0.086638|reception:7.586761|generation:7.500123
sequence:61|latency:0.143076|reception:7.7682|generation:7.625124
sequence:62|latency:0.162068|reception:7.912195|generation:7.750127
sequence:63|latency:0.162808|reception:8.037931|generation:7.875123
sequence:64|latency:0.10401|reception:8.104132|generation:8.000122
sequence:65|latency:0.083234|reception:8.208326|generation:8.125092
sequence:66|latency:0.074944|reception:8.325052|generation:8.250108
sequence:67|latency:0.111521|reception:8.486645|generation:8.375124
sequence:68|latency:0.147034|reception:8.647121|generation:8.500087
sequence:69|latency:0.171414|reception:8.796459|generation:8.625045
sequence:70|latency:0.186527|reception:8.936651|generation:8.750124
sequence:71|latency:0.147519|reception:9.022646|generation:8.875127
sequence:72|latency:0.111865|reception:9.111991|generation:9.000126
sequence:73|latency:0.059195|reception:9.184321|generation:9.125126
sequence:74|latency:0.079052|reception:9.329123|generation:9.250071
sequence:75|latency:0.082869|reception:9.45791|generation:9.375041
sequence:76|latency:0.085462|reception:9.585581|generation:9.500119
sequence:77|latency:0.094242|reception:9.719372|generation:9.62513
sequence:78|latency:0.108514|reception:9.858643|generation:9.750129
sequence:79|latency:0.088075|reception:9.963204|generation:9.875129
sequence:80|latency:0.102136|reception:10.102239|generation:10.000103
sequence:81|latency:0.238144|reception:10.363244|generation:10.1251
sequence:82|latency:0.208104|reception:10.458202|generation:10.250098
sequence:83|latency:0.215186|reception:10.590311|generation:10.375125
sequence:84|latency:0.229022|reception:10.729146|generation:10.500124
sequence:85|latency:0.221552|reception:10.846615|generation:10.625063
sequence:86|latency:0.25174|reception:11.001869|generation:10.750129
sequence:87|latency:0.236962|reception:11.112088|generation:10.875126
sequence:88|latency:0.244446|reception:11.244509|generation:11.000063
sequence:89|latency:0.205296|reception:11.330423|generation:11.125127
sequence:90|latency:0.212058|reception:11.462184|generation:11.250126
sequence:91|latency:0.232405|reception:11.607467|generation:11.375062
sequence:92|latency:0.172423|reception:11.67252|generation:11.500097
sequence:93|latency:0.183126|reception:11.808221|generation:11.625095
sequence:94|latency:0.200278|reception:11.950407|generation:11.750129
sequence:95|latency:0.162731|reception:12.037776|generation:11.875045
sequence:96|latency:0.12073|reception:12.120854|generation:12.000124
sequence:97|latency:0.130198|reception:12.25527|generation:12.125072
sequence:98|latency:0.092888|reception:12.343023|generation:12.250135
sequence:99|latency:0.07683|reception:12.451966|generation:12.375136
total run time:12.312417
