sequence:0|latency:0.101155|reception:0.101155|generation:0.0
sequence:1|latency:0.127876|reception:0.253005|generation:0.125129
sequence:2|latency:0.157865|reception:0.407988|generation:0.250123
sequence:3|latency:0.101732|reception:0.47687|generation:0.375138
sequence:4|latency:0.087769|reception:0.587899|generation:0.50013
sequence:5|latency:0.153161|reception:0.778299|generation:0.625138
sequence:6|latency:0.096902|reception:0.847029|generation:0.750127
sequence:7|latency:0.090885|reception:0.966017|generation:0.875132
sequence:8|latency:0.140205|reception:1.140335|generation:1.00013
sequence:9|latency:0.156516|reception:1.28158|generation:1.125064
sequence:10|latency:0.112022|reception:1.362147|generation:1.250125
sequence:11|latency:0.069936|reception:1.445056|generation:1.37512
sequence:12|latency:0.089231|reception:1.589359|generation:1.500128
sequence:13|latency:0.093519|reception:1.718647|generation:1.625128
sequence:14|latency:0.152159|reception:1.902295|generation:1.750136
sequence:15|latency:0.089561|reception:1.964686|generation:1.875125
sequence:16|latency:0.063196|reception:2.063253|generation:2.000057
sequence:17|latency:0.11842|reception:2.243517|generation:2.125097
sequence:18|latency:0.073445|reception:2.323584|generation:2.250139
sequence:19|latency:0.084975|reception:2.460098|generation:2.375123
sequence:20|latency:0.066934|reception:2.567069|generation:2.500135
sequence:21|latency:0.131528|reception:2.756665|generation:2.625137
sequence:22|latency:0.116146|reception:2.866243|generation:2.750097
sequence:23|latency:0.115543|reception:2.990672|generation:2.875129
sequence:24|latency:0.065116|reception:3.065166|generation:3.00005
sequence:25|latency:0.101937|reception:3.227075|generation:3.125138
sequence:26|latency:0.094267|reception:3.344333|generation:3.250066
sequence:27|latency:0.157828|reception:3.532888|generation:3.37506
sequence:28|latency:0.158657|reception:3.658796|generation:3.500139
sequence:29|latency:0.106273|reception:3.731395|generation:3.625122
sequence:30|latency:0.067729|reception:3.817824|generation:3.750095
sequence:31|latency:0.157491|reception:4.032612|generation:3.875121
sequence:32|latency:0.140058|reception:4.140183|generation:4.000125
sequence:33|latency:0.16955|reception:4.294671|generation:4.125121
sequence:34|latency:0.144497|reception:4.394623|generation:4.250126
sequence:35|latency:0.142501|reception:4.517595|generation:4.375094
sequence:36|latency:0.07664|reception:4.576765|generation:4.500125
sequence:37|latency:0.141056|reception:4.766152|generation:4.625096
sequence:38|latency:0.101985|reception:4.852056|generation:4.750071
sequence:39|latency:0.072431|reception:4.947491|generation:4.87506
sequence:40|latency:0.06813|reception:5.068225|generation:5.000095
sequence:41|latency:0.088805|reception:5.213871|generation:5.125066
sequence:42|latency:0.117545|reception:5.36764|generation:5.250095
sequence:43|latency:0.121906|reception:5.496974|generation:5.375068
sequence:44|latency:0.137235|reception:5.637282|generation:5.500047
sequence:45|latency:0.081411|reception:5.706518|generation:5.625107
sequence:46|latency:0.096448|reception:5.846581|generation:5.750133
sequence:47|latency:0.11258|reception:5.987624|generation:5.875044
sequence:48|latency:0.108824|reception:6.108953|generation:6.000129
sequence:49|latency:0.149378|reception:6.274475|generation:6.125097
sequence:50|latency:0.089952|reception:6.340079|generation:6.250127
sequence:51|latency:0.100274|reception:6.475409|generation:6.375135
sequence:52|latency:0.087004|reception:6.587068|generation:6.500064
sequence:53|latency:0.113807|reception:6.738926|generation:6.625119
sequence:54|latency:0.111907|reception:6.862028|generation:6.750121
sequence:55|latency:0.095191|reception:6.970313|generation:6.875122
sequence:56|latency:0.148212|reception:7.148335|generation:7.000123
sequence:57|latency:0.1141|reception:7.239223|generation:7.125123
sequence:58|latency:0.148553|reception:7.398675|generation:7.250122
sequence:59|latency:0.167994|reception:7.543116|generation:7.375122
sequence:60|latency:0.10291|reception:7.603037|generation:7.500127
sequence:61|latency:0.068149|reception:7.693251|generation:7.625102
sequence:62|latency:0.15568|reception:7.905809|generation:7.750129
sequence:63|latency:0.188748|reception:8.063866|generation:7.875118
sequence:64|latency:0.15512|reception:8.155165|generation:8.000045
sequence:65|latency:0.100183|reception:8.225285|generation:8.125102
