sequence:0|latency:0.128516|reception:0.128516|generation:0.0
sequence:1|latency:0.141146|reception:0.306787|generation:0.165641
sequence:2|latency:0.103213|reception:0.706998|generation:0.603785
sequence:3|latency:0.242095|reception:0.857125|generation:0.61503
sequence:4|latency:0.354041|reception:1.053252|generation:0.699211
sequence:5|latency:0.125224|reception:1.458148|generation:1.332924
sequence:6|latency:0.119062|reception:1.611233|generation:1.492171
sequence:7|latency:0.121874|reception:2.010158|generation:1.888284
sequence:8|latency:0.118893|reception:2.329926|generation:2.211033
sequence:9|latency:0.21173|reception:2.451273|generation:2.239543
sequence:10|latency:0.071358|reception:2.648116|generation:2.576758
sequence:11|latency:0.103634|reception:2.792875|generation:2.689241
sequence:12|latency:0.096729|reception:2.889277|generation:2.792548
sequence:13|latency:0.158051|reception:3.240303|generation:3.082252
sequence:14|latency:0.15049|reception:3.416195|generation:3.265705
sequence:15|latency:0.169086|reception:3.52886|generation:3.359774
sequence:16|latency:0.276006|reception:3.670634|generation:3.394628
sequence:17|latency:0.068023|reception:4.168128|generation:4.100105
sequence:18|latency:0.088685|reception:4.65219|generation:4.563505
sequence:19|latency:0.136514|reception:4.873716|generation:4.737202
sequence:20|latency:0.183228|reception:5.020156|generation:4.836928
sequence:21|latency:0.107098|reception:5.203909|generation:5.096811
sequence:22|latency:0.217094|reception:5.328324|generation:5.11123
sequence:23|latency:0.106796|reception:5.398099|generation:5.291303
sequence:24|latency:0.126692|reception:5.557242|generation:5.43055
sequence:25|latency:0.132363|reception:5.721202|generation:5.588839
sequence:26|latency:0.227|reception:5.816141|generation:5.589141
sequence:27|latency:0.07519|reception:6.151537|generation:6.076347
sequence:28|latency:0.09776|reception:6.249296|generation:6.151536
sequence:29|latency:0.086581|reception:6.637405|generation:6.550824
sequence:30|latency:0.14812|reception:6.803753|generation:6.655633
sequence:31|latency:0.155809|reception:7.198295|generation:7.042486
sequence:32|latency:0.122321|reception:7.293685|generation:7.171364
sequence:33|latency:0.112331|reception:7.367363|generation:7.255032
sequence:34|latency:0.111332|reception:7.932786|generation:7.821454
sequence:35|latency:0.077401|reception:8.356318|generation:8.278917
sequence:36|latency:0.1467|reception:8.503235|generation:8.356535
sequence:37|latency:0.131344|reception:8.633263|generation:8.501919
sequence:38|latency:0.111118|reception:8.921469|generation:8.810351
sequence:39|latency:0.224619|reception:9.078149|generation:8.85353
sequence:40|latency:0.124552|reception:9.202382|generation:9.07783
sequence:41|latency:0.103958|reception:9.388457|generation:9.284499
sequence:42|latency:0.150313|reception:9.646423|generation:9.49611
sequence:43|latency:0.251643|reception:9.78528|generation:9.533637
sequence:44|latency:0.226251|reception:9.887396|generation:9.661145
sequence:45|latency:0.213383|reception:9.955966|generation:9.742583
sequence:46|latency:0.184761|reception:10.094327|generation:9.909566
sequence:47|latency:0.086552|reception:10.210487|generation:10.123935
sequence:48|latency:0.114096|reception:10.315543|generation:10.201447
sequence:49|latency:0.11654|reception:10.458924|generation:10.342384
sequence:50|latency:0.116364|reception:10.536054|generation:10.41969
sequence:51|latency:0.146187|reception:10.853934|generation:10.707747
sequence:52|latency:0.228376|reception:11.010609|generation:10.782233
sequence:53|latency:0.228219|reception:11.111222|generation:10.883003
sequence:54|latency:0.191366|reception:11.184337|generation:10.992971
sequence:55|latency:0.130496|reception:11.559496|generation:11.429
sequence:56|latency:0.232865|reception:11.673431|generation:11.440566
sequence:57|latency:0.201685|reception:11.752927|generation:11.551242
sequence:58|latency:0.10349|reception:11.998837|generation:11.895347
sequence:59|latency:0.070387|reception:12.059317|generation:11.98893
sequence:60|latency:0.117452|reception:12.189967|generation:12.072515
sequence:61|latency:0.127785|reception:12.269533|generation:12.141748
sequence:62|latency:0.177647|reception:12.386578|generation:12.208931
sequence:63|latency:0.11367|reception:12.772507|generation:12.658837
sequence:64|latency:0.101622|reception:12.981822|generation:12.8802
sequence:65|latency:0.16719|reception:13.106415|generation:12.939225
sequence:66|latency:0.128151|reception:13.405455|generation:13.277304
sequence:67|latency:0.266642|reception:13.56289|generation:13.296248
sequence:68|latency:0.124027|reception:13.773499|generation:13.649472
sequence:69|latency:0.068871|reception:13.925456|generation:13.856585
sequence:70|latency:0.080656|reception:14.005439|generation:13.924783
sequence:71|latency:0.08053|reception:14.166375|generation:14.085845
sequence:72|latency:0.134478|reception:14.311693|generation:14.177215
sequence:73|latency:0.279003|reception:14.465659|generation:14.186656
sequence:74|latency:0.132042|reception:14.605581|generation:14.473539
sequence:75|latency:0.136345|reception:15.133078|generation:14.996733
sequence:76|latency:0.148172|reception:15.242042|generation:15.09387
sequence:77|latency:0.144941|reception:15.339703|generation:15.194762
sequence:78|latency:0.147452|reception:15.532279|generation:15.384827
sequence:79|latency:0.084216|reception:15.748848|generation:15.664632
sequence:80|latency:0.216485|reception:15.885271|generation:15.668786
sequence:81|latency:0.288079|reception:15.96567|generation:15.677591
sequence:82|latency:0.267945|reception:16.113822|generation:15.845877
sequence:83|latency:0.317401|reception:16.244453|generation:15.927052
sequence:84|latency:0.335502|reception:16.379763|generation:16.044261
sequence:85|latency:0.466951|reception:16.532289|generation:16.065338
sequence:86|latency:0.544951|reception:16.672669|generation:16.127718
total run time:16.544153
