sequence:0|latency:0.065729|reception:0.065729|generation:0.0
sequence:1|latency:0.124091|reception:2.213737|generation:2.089646
sequence:2|latency:0.083321|reception:2.97474|generation:2.891419
sequence:3|latency:0.099482|reception:4.238755|generation:4.139273
sequence:4|latency:0.065355|reception:7.989871|generation:7.924516
sequence:5|latency:0.157101|reception:19.348246|generation:19.191145
sequence:6|latency:0.155298|reception:19.771469|generation:19.616171
sequence:7|latency:0.157082|reception:21.346035|generation:21.188953
sequence:8|latency:0.071085|reception:21.721158|generation:21.650073
sequence:9|latency:0.064134|reception:24.779382|generation:24.715248
sequence:10|latency:0.083762|reception:25.354359|generation:25.270597
sequence:11|latency:0.060542|reception:27.921615|generation:27.861073
sequence:12|latency:0.129062|reception:32.304363|generation:32.175301
sequence:13|latency:0.252267|reception:32.460692|generation:32.208425
sequence:14|latency:0.281378|reception:32.577172|generation:32.295794
sequence:15|latency:0.070027|reception:38.169034|generation:38.099007
sequence:16|latency:0.087399|reception:39.103019|generation:39.01562
sequence:17|latency:0.091488|reception:50.705475|generation:50.613987
sequence:18|latency:0.08629|reception:53.094381|generation:53.008091
sequence:19|latency:0.099752|reception:55.333734|generation:55.233982
sequence:20|latency:0.113784|reception:56.268375|generation:56.154591
sequence:21|latency:0.081548|reception:57.096336|generation:57.014788
sequence:22|latency:0.126005|reception:62.187475|generation:62.06147
sequence:23|latency:0.135744|reception:65.156328|generation:65.020584
sequence:24|latency:0.148629|reception:65.928767|generation:65.780138
sequence:25|latency:0.129326|reception:69.852579|generation:69.723253
sequence:26|latency:0.109338|reception:80.52596|generation:80.416622
sequence:27|latency:0.118441|reception:86.485242|generation:86.366801
sequence:28|latency:0.07081|reception:86.98818|generation:86.91737
sequence:29|latency:0.103011|reception:89.620474|generation:89.517463
sequence:30|latency:0.105209|reception:89.796928|generation:89.691719
sequence:31|latency:0.142022|reception:90.421686|generation:90.279664
sequence:32|latency:0.191105|reception:90.495322|generation:90.304217
sequence:33|latency:0.110602|reception:91.439866|generation:91.329264
sequence:34|latency:0.102322|reception:93.572904|generation:93.470582
sequence:35|latency:0.141024|reception:97.473823|generation:97.332799
sequence:36|latency:0.109777|reception:98.316712|generation:98.206935
sequence:37|latency:0.119623|reception:101.328636|generation:101.209013
sequence:38|latency:0.072123|reception:101.495351|generation:101.423228
sequence:39|latency:0.114524|reception:103.024697|generation:102.910173
sequence:40|latency:0.125996|reception:103.759175|generation:103.633179
sequence:41|latency:0.154212|reception:104.59723|generation:104.443018
sequence:42|latency:0.140453|reception:112.264439|generation:112.123986
sequence:43|latency:0.112326|reception:120.692679|generation:120.580353
sequence:44|latency:0.077809|reception:121.510437|generation:121.432628
sequence:45|latency:0.137048|reception:130.251151|generation:130.114103
sequence:46|latency:0.109495|reception:134.785498|generation:134.676003
sequence:47|latency:0.12989|reception:136.897187|generation:136.767297
sequence:48|latency:0.083561|reception:144.370618|generation:144.287057
sequence:49|latency:0.097221|reception:145.378582|generation:145.281361
sequence:50|latency:0.130125|reception:155.615395|generation:155.48527
sequence:51|latency:0.088156|reception:156.06277|generation:155.974614
sequence:52|latency:0.142956|reception:158.331901|generation:158.188945
sequence:53|latency:0.108697|reception:162.700946|generation:162.592249
sequence:54|latency:0.143372|reception:167.038647|generation:166.895275
sequence:55|latency:0.112193|reception:170.902075|generation:170.789882
sequence:56|latency:0.131959|reception:172.776624|generation:172.644665
sequence:57|latency:0.121438|reception:176.611792|generation:176.490354
sequence:58|latency:0.086847|reception:179.033145|generation:178.946298
sequence:59|latency:0.13259|reception:181.96265|generation:181.83006
sequence:60|latency:0.122548|reception:182.807121|generation:182.684573
sequence:61|latency:0.076907|reception:185.592416|generation:185.515509
sequence:62|latency:0.122252|reception:190.137085|generation:190.014833
sequence:63|latency:0.121347|reception:191.022518|generation:190.901171
sequence:64|latency:0.101478|reception:197.049482|generation:196.948004
sequence:65|latency:0.145368|reception:197.898894|generation:197.753526
sequence:66|latency:0.089419|reception:206.244846|generation:206.155427
sequence:67|latency:0.136725|reception:206.525812|generation:206.389087
sequence:68|latency:0.084966|reception:211.98095|generation:211.895984
sequence:69|latency:0.120863|reception:225.375195|generation:225.254332
sequence:70|latency:0.059509|reception:227.173385|generation:227.113876
sequence:71|latency:0.152932|reception:227.277927|generation:227.124995
sequence:72|latency:0.15209|reception:228.010669|generation:227.858579
sequence:73|latency:0.084578|reception:229.266784|generation:229.182206
sequence:74|latency:0.073216|reception:237.855143|generation:237.781927
sequence:75|latency:0.102237|reception:239.71782|generation:239.615583
sequence:76|latency:0.117108|reception:240.708577|generation:240.591469
sequence:77|latency:0.090062|reception:244.374432|generation:244.28437
sequence:78|latency:0.106657|reception:251.722605|generation:251.615948
sequence:79|latency:0.116071|reception:252.269877|generation:252.153806
sequence:80|latency:0.105124|reception:261.013482|generation:260.908358
sequence:81|latency:0.12054|reception:267.18577|generation:267.06523
sequence:82|latency:0.124228|reception:268.310363|generation:268.186135
sequence:83|latency:0.0737|reception:270.035647|generation:269.961947
sequence:84|latency:0.075602|reception:272.893158|generation:272.817556
sequence:85|latency:0.159906|reception:273.012802|generation:272.852896
sequence:86|latency:0.069779|reception:273.281815|generation:273.212036
sequence:87|latency:0.126579|reception:273.345867|generation:273.219288
sequence:88|latency:0.073376|reception:277.251798|generation:277.178422
sequence:89|latency:0.093825|reception:280.528158|generation:280.434333
sequence:90|latency:0.067008|reception:283.402378|generation:283.33537
sequence:91|latency:0.152942|reception:291.959731|generation:291.806789
sequence:92|latency:0.140319|reception:292.67327|generation:292.532951
sequence:93|latency:0.08497|reception:293.912642|generation:293.827672
sequence:94|latency:0.105544|reception:294.493512|generation:294.387968
sequence:95|latency:0.137324|reception:294.636378|generation:294.499054
sequence:96|latency:0.085769|reception:297.148382|generation:297.062613
sequence:97|latency:0.157975|reception:297.477938|generation:297.319963
sequence:98|latency:0.124753|reception:297.797598|generation:297.672845
sequence:99|latency:0.066273|reception:299.148996|generation:299.082723
sequence:100|latency:0.125629|reception:299.400926|generation:299.275297
sequence:101|latency:0.06533|reception:301.843364|generation:301.778034
sequence:102|latency:0.066942|reception:303.271793|generation:303.204851
sequence:103|latency:0.095704|reception:304.275845|generation:304.180141
sequence:104|latency:0.063066|reception:310.697351|generation:310.634285
sequence:105|latency:0.199633|reception:311.89409|generation:311.694457
sequence:106|latency:0.128105|reception:315.587287|generation:315.459182
sequence:107|latency:0.160502|reception:316.006391|generation:315.845889
sequence:108|latency:0.080891|reception:325.42925|generation:325.348359
sequence:109|latency:0.103683|reception:328.233643|generation:328.12996
sequence:110|latency:0.110679|reception:329.237835|generation:329.127156
total run time:329.172106
