sequence:0|latency:0.12399|reception:0.12399|generation:0.0
sequence:1|latency:0.094838|reception:0.261622|generation:0.166784
sequence:2|latency:0.11365|reception:0.447105|generation:0.333455
sequence:3|latency:0.060244|reception:0.56036|generation:0.500116
sequence:4|latency:0.082006|reception:0.748793|generation:0.666787
sequence:5|latency:0.072986|reception:0.906442|generation:0.833456
sequence:6|latency:0.073633|reception:1.073722|generation:1.000089
sequence:7|latency:0.153565|reception:1.320323|generation:1.166758
sequence:8|latency:0.095044|reception:1.428478|generation:1.333434
sequence:9|latency:0.089248|reception:1.589372|generation:1.500124
sequence:10|latency:0.097059|reception:1.763846|generation:1.666787
sequence:11|latency:0.107298|reception:1.940709|generation:1.833411
sequence:12|latency:0.06583|reception:2.065887|generation:2.000057
sequence:13|latency:0.123827|reception:2.290588|generation:2.166761
sequence:14|latency:0.07455|reception:2.40796|generation:2.33341
sequence:15|latency:0.139482|reception:2.639597|generation:2.500115
sequence:16|latency:0.091635|reception:2.75842|generation:2.666785
sequence:17|latency:0.081352|reception:2.914803|generation:2.833451
sequence:18|latency:0.132735|reception:3.132842|generation:3.000107
sequence:19|latency:0.131947|reception:3.298729|generation:3.166782
sequence:20|latency:0.08235|reception:3.415829|generation:3.333479
sequence:21|latency:0.111963|reception:3.612016|generation:3.500053
sequence:22|latency:0.128639|reception:3.795413|generation:3.666774
sequence:23|latency:0.087915|reception:3.921294|generation:3.833379
sequence:24|latency:0.059985|reception:4.060091|generation:4.000106
sequence:25|latency:0.110039|reception:4.276793|generation:4.166754
sequence:26|latency:0.109555|reception:4.442979|generation:4.333424
sequence:27|latency:0.125827|reception:4.625931|generation:4.500104
sequence:28|latency:0.088385|reception:4.755131|generation:4.666746
sequence:29|latency:0.086041|reception:4.919458|generation:4.833417
sequence:30|latency:0.12391|reception:5.124013|generation:5.000103
sequence:31|latency:0.147128|reception:5.313901|generation:5.166773
sequence:32|latency:0.153597|reception:5.487034|generation:5.333437
sequence:33|latency:0.115248|reception:5.61535|generation:5.500102
sequence:34|latency:0.084851|reception:5.751626|generation:5.666775
sequence:35|latency:0.069826|reception:5.90318|generation:5.833354
sequence:36|latency:0.090673|reception:6.090746|generation:6.000073
sequence:37|latency:0.156|reception:6.322768|generation:6.166768
sequence:38|latency:0.180567|reception:6.513971|generation:6.333404
sequence:39|latency:0.095518|reception:6.595585|generation:6.500067
sequence:40|latency:0.137786|reception:6.804549|generation:6.666763
sequence:41|latency:0.060806|reception:6.894238|generation:6.833432
sequence:42|latency:0.100883|reception:7.100986|generation:7.000103
sequence:43|latency:0.13537|reception:7.30208|generation:7.16671
sequence:44|latency:0.071534|reception:7.404975|generation:7.333441
sequence:45|latency:0.153538|reception:7.653642|generation:7.500104
sequence:46|latency:0.127809|reception:7.794577|generation:7.666768
sequence:47|latency:0.12119|reception:7.954532|generation:7.833342
sequence:48|latency:0.119558|reception:8.119626|generation:8.000068
sequence:49|latency:0.134543|reception:8.301304|generation:8.166761
sequence:50|latency:0.153147|reception:8.486538|generation:8.333391
sequence:51|latency:0.115529|reception:8.615588|generation:8.500059
sequence:52|latency:0.209988|reception:8.876717|generation:8.666729
sequence:53|latency:0.164437|reception:8.997858|generation:8.833421
sequence:54|latency:0.104587|reception:9.104669|generation:9.000082
sequence:55|latency:0.157925|reception:9.324636|generation:9.166711
sequence:56|latency:0.105633|reception:9.439071|generation:9.333438
sequence:57|latency:0.103839|reception:9.60392|generation:9.500081
sequence:58|latency:0.149189|reception:9.815946|generation:9.666757
sequence:59|latency:0.103593|reception:9.936928|generation:9.833335
sequence:60|latency:0.120126|reception:10.12019|generation:10.000064
sequence:61|latency:0.115235|reception:10.281996|generation:10.166761
sequence:62|latency:0.154746|reception:10.48818|generation:10.333434
sequence:63|latency:0.0601|reception:10.560195|generation:10.500095
sequence:64|latency:0.150913|reception:10.81768|generation:10.666767
sequence:65|latency:0.068107|reception:10.901534|generation:10.833427
sequence:66|latency:0.070442|reception:11.070498|generation:11.000056
sequence:67|latency:0.132125|reception:11.298872|generation:11.166747
sequence:68|latency:0.07006|reception:11.403468|generation:11.333408
sequence:69|latency:0.090596|reception:11.590674|generation:11.500078
sequence:70|latency:0.15635|reception:11.823093|generation:11.666743
sequence:71|latency:0.138808|reception:11.972196|generation:11.833388
sequence:72|latency:0.09168|reception:12.091749|generation:12.000069
sequence:73|latency:0.119278|reception:12.286037|generation:12.166759
sequence:74|latency:0.105734|reception:12.43913|generation:12.333396
sequence:75|latency:0.115559|reception:12.615643|generation:12.500084
sequence:76|latency:0.15625|reception:12.823012|generation:12.666762
sequence:77|latency:0.094502|reception:12.927895|generation:12.833393
sequence:78|latency:0.063369|reception:13.063386|generation:13.000017
sequence:79|latency:0.131313|reception:13.298049|generation:13.166736
sequence:80|latency:0.090629|reception:13.424036|generation:13.333407
sequence:81|latency:0.108549|reception:13.608614|generation:13.500065
sequence:82|latency:0.090854|reception:13.757593|generation:13.666739
sequence:83|latency:0.140094|reception:13.973501|generation:13.833407
sequence:84|latency:0.128625|reception:14.128668|generation:14.000043
sequence:85|latency:0.090437|reception:14.257176|generation:14.166739
sequence:86|latency:0.088722|reception:14.422128|generation:14.333406
sequence:87|latency:0.10649|reception:14.606532|generation:14.500042
sequence:88|latency:0.118168|reception:14.784868|generation:14.6667
sequence:89|latency:0.06631|reception:14.899685|generation:14.833375
sequence:90|latency:0.060447|reception:15.060466|generation:15.000019
sequence:91|latency:0.062126|reception:15.228857|generation:15.166731
sequence:92|latency:0.108701|reception:15.442102|generation:15.333401
sequence:93|latency:0.07259|reception:15.572653|generation:15.500063
sequence:94|latency:0.129516|reception:15.796201|generation:15.666685
sequence:95|latency:0.066825|reception:15.900191|generation:15.833366
sequence:96|latency:0.107705|reception:16.107765|generation:16.00006
sequence:97|latency:0.073167|reception:16.239872|generation:16.166705
sequence:98|latency:0.21569|reception:16.549091|generation:16.333401
sequence:99|latency:0.159346|reception:16.659334|generation:16.499988
total run time:16.535344
