sequence:0|latency:0.142333|reception:0.142333|generation:0.0
sequence:1|latency:0.125322|reception:0.29203|generation:0.166708
sequence:2|latency:0.081767|reception:0.41517|generation:0.333403
sequence:3|latency:0.115733|reception:0.615863|generation:0.50013
sequence:4|latency:0.109061|reception:0.775859|generation:0.666798
sequence:5|latency:0.100509|reception:0.933965|generation:0.833456
sequence:6|latency:0.095689|reception:1.095799|generation:1.00011
sequence:7|latency:0.081713|reception:1.248476|generation:1.166763
sequence:8|latency:0.060449|reception:1.393876|generation:1.333427
sequence:9|latency:0.110454|reception:1.610569|generation:1.500115
sequence:10|latency:0.124387|reception:1.791169|generation:1.666782
sequence:11|latency:0.126603|reception:1.96005|generation:1.833447
sequence:12|latency:0.08607|reception:2.08616|generation:2.00009
sequence:13|latency:0.06217|reception:2.22887|generation:2.1667
sequence:14|latency:0.155223|reception:2.488636|generation:2.333413
sequence:15|latency:0.083394|reception:2.583413|generation:2.500019
sequence:16|latency:0.139739|reception:2.806515|generation:2.666776
sequence:17|latency:0.158589|reception:2.99199|generation:2.833401
sequence:18|latency:0.073341|reception:3.073409|generation:3.000068
sequence:19|latency:0.100751|reception:3.26747|generation:3.166719
sequence:20|latency:0.144997|reception:3.478421|generation:3.333424
sequence:21|latency:0.062059|reception:3.562145|generation:3.500086
sequence:22|latency:0.118223|reception:3.784973|generation:3.66675
sequence:23|latency:0.127632|reception:3.961015|generation:3.833383
sequence:24|latency:0.136978|reception:4.137088|generation:4.00011
sequence:25|latency:0.11665|reception:4.283366|generation:4.166716
sequence:26|latency:0.089444|reception:4.422885|generation:4.333441
sequence:27|latency:0.10264|reception:4.602735|generation:4.500095
sequence:28|latency:0.06685|reception:4.733588|generation:4.666738
sequence:29|latency:0.091434|reception:4.92487|generation:4.833436
sequence:30|latency:0.110805|reception:5.110921|generation:5.000116
sequence:31|latency:0.08207|reception:5.248839|generation:5.166769
sequence:32|latency:0.156852|reception:5.490287|generation:5.333435
