sequence:0|latency:0.356196|reception:0.356196|generation:0.0
sequence:1|latency:0.110808|reception:0.903093|generation:0.792285
sequence:2|latency:0.126589|reception:1.053569|generation:0.92698
sequence:3|latency:0.148019|reception:1.792327|generation:1.644308
sequence:4|latency:0.205253|reception:1.950341|generation:1.745088
sequence:5|latency:0.060897|reception:3.531682|generation:3.470785
sequence:6|latency:0.116685|reception:4.021241|generation:3.904556
sequence:7|latency:0.081439|reception:5.652958|generation:5.571519
sequence:8|latency:0.063619|reception:6.795743|generation:6.732124
sequence:9|latency:0.256801|reception:9.48352|generation:9.226719
sequence:10|latency:0.103087|reception:10.332839|generation:10.229752
sequence:11|latency:0.214955|reception:10.457512|generation:10.242557
sequence:12|latency:0.1064|reception:10.811299|generation:10.704899
sequence:13|latency:0.068781|reception:11.95253|generation:11.883749
sequence:14|latency:0.098501|reception:12.084044|generation:11.985543
sequence:15|latency:0.061372|reception:12.682491|generation:12.621119
sequence:16|latency:0.060569|reception:13.947874|generation:13.887305
sequence:17|latency:0.088154|reception:14.006814|generation:13.91866
sequence:18|latency:0.074668|reception:15.149261|generation:15.074593
sequence:19|latency:0.09949|reception:15.231099|generation:15.131609
sequence:20|latency:0.151742|reception:15.479372|generation:15.32763
sequence:21|latency:0.070017|reception:15.636077|generation:15.56606
sequence:22|latency:0.145208|reception:18.637073|generation:18.491865
sequence:23|latency:0.122882|reception:18.870695|generation:18.747813
sequence:24|latency:0.101907|reception:19.247475|generation:19.145568
total run time:18.891279
