sequence:0|latency:0.137845|reception:0.137845|generation:0.0
sequence:1|latency:0.259593|reception:0.268012|generation:0.008419
sequence:2|latency:0.323909|reception:0.361476|generation:0.037567
sequence:3|latency:0.294926|reception:0.44349|generation:0.148564
sequence:4|latency:0.288658|reception:0.574323|generation:0.285665
sequence:5|latency:0.343713|reception:0.660931|generation:0.317218
sequence:6|latency:0.263195|reception:0.760875|generation:0.49768
sequence:7|latency:0.322086|reception:0.871551|generation:0.549465
sequence:8|latency:0.441393|reception:0.995428|generation:0.554035
sequence:9|latency:0.478184|reception:1.117385|generation:0.639201
sequence:10|latency:0.548598|reception:1.213962|generation:0.665364
sequence:11|latency:0.498172|reception:1.305795|generation:0.807623
sequence:12|latency:0.568407|reception:1.437033|generation:0.868626
sequence:13|latency:0.65533|reception:1.534969|generation:0.879639
sequence:14|latency:0.729358|reception:1.609372|generation:0.880014
sequence:15|latency:0.564487|reception:1.702511|generation:1.138024
sequence:16|latency:0.39935|reception:1.762362|generation:1.363012
sequence:17|latency:0.402086|reception:1.860015|generation:1.457929
sequence:18|latency:0.4314|reception:1.992998|generation:1.561598
sequence:19|latency:0.277215|reception:2.085701|generation:1.808486
sequence:20|latency:0.376895|reception:2.225452|generation:1.848557
sequence:21|latency:0.330219|reception:2.284155|generation:1.953936
sequence:22|latency:0.282071|reception:2.397443|generation:2.115372
sequence:23|latency:0.278575|reception:2.517857|generation:2.239282
sequence:24|latency:0.368408|reception:2.631567|generation:2.263159
sequence:25|latency:0.319779|reception:2.728153|generation:2.408374
sequence:26|latency:0.384432|reception:2.876136|generation:2.491704
sequence:27|latency:0.245681|reception:2.99605|generation:2.750369
sequence:28|latency:0.33119|reception:3.140649|generation:2.809459
sequence:29|latency:0.416216|reception:3.28546|generation:2.869244
sequence:30|latency:0.269728|reception:3.389512|generation:3.119784
sequence:31|latency:0.271345|reception:3.454775|generation:3.18343
sequence:32|latency:0.29762|reception:3.555522|generation:3.257902
sequence:33|latency:0.426075|reception:3.698893|generation:3.272818
sequence:34|latency:0.562864|reception:3.843486|generation:3.280622
sequence:35|latency:0.689423|reception:3.994449|generation:3.305026
sequence:36|latency:0.777768|reception:4.134623|generation:3.356855
sequence:37|latency:0.660642|reception:4.244801|generation:3.584159
sequence:38|latency:0.720001|reception:4.398002|generation:3.678001
sequence:39|latency:0.722075|reception:4.459293|generation:3.737218
sequence:40|latency:0.803611|reception:4.598674|generation:3.795063
sequence:41|latency:0.723211|reception:4.686561|generation:3.96335
sequence:42|latency:0.832814|reception:4.812258|generation:3.979444
sequence:43|latency:0.782784|reception:4.95805|generation:4.175266
sequence:44|latency:0.691537|reception:5.097322|generation:4.405785
sequence:45|latency:0.798284|reception:5.220759|generation:4.422475
sequence:46|latency:0.835051|reception:5.403058|generation:4.568007
sequence:47|latency:0.791918|reception:5.51077|generation:4.718852
sequence:48|latency:0.783217|reception:5.64097|generation:4.857753
sequence:49|latency:0.85204|reception:5.755406|generation:4.903366
sequence:50|latency:0.894928|reception:5.910025|generation:5.015097
sequence:51|latency:0.977652|reception:5.994447|generation:5.016795
sequence:52|latency:0.78124|reception:6.130792|generation:5.349552
sequence:53|latency:0.823663|reception:6.230022|generation:5.406359
sequence:54|latency:0.829148|reception:6.364634|generation:5.535486
sequence:55|latency:0.877759|reception:6.430515|generation:5.552756
sequence:56|latency:0.962231|reception:6.530432|generation:5.568201
sequence:57|latency:1.067804|reception:6.662886|generation:5.595082
sequence:58|latency:1.156891|reception:6.757207|generation:5.600316
sequence:59|latency:1.211192|reception:6.898268|generation:5.687076
sequence:60|latency:1.194387|reception:6.992266|generation:5.797879
sequence:61|latency:0.979574|reception:7.09222|generation:6.112646
sequence:62|latency:0.648108|reception:7.184893|generation:6.536785
sequence:63|latency:0.699986|reception:7.250935|generation:6.550949
sequence:64|latency:0.80574|reception:7.364288|generation:6.558548
sequence:65|latency:0.903629|reception:7.467376|generation:6.563747
sequence:66|latency:0.97814|reception:7.584253|generation:6.606113
sequence:67|latency:1.020393|reception:7.690856|generation:6.670463
sequence:68|latency:0.814571|reception:7.761021|generation:6.94645
sequence:69|latency:0.687455|reception:7.876268|generation:7.188813
sequence:70|latency:0.547913|reception:7.949341|generation:7.401428
sequence:71|latency:0.610982|reception:8.05571|generation:7.444728
sequence:72|latency:0.617042|reception:8.184007|generation:7.566965
sequence:73|latency:0.25748|reception:8.312144|generation:8.054664
sequence:74|latency:0.3597|reception:8.432561|generation:8.072861
sequence:75|latency:0.400032|reception:8.559617|generation:8.159585
sequence:76|latency:0.537646|reception:8.712303|generation:8.174657
sequence:77|latency:0.470888|reception:8.881946|generation:8.411058
sequence:78|latency:0.503703|reception:8.951947|generation:8.448244
sequence:79|latency:0.44042|reception:9.092518|generation:8.652098
sequence:80|latency:0.566207|reception:9.245628|generation:8.679421
sequence:81|latency:0.419701|reception:9.377522|generation:8.957821
sequence:82|latency:0.345493|reception:9.51839|generation:9.172897
sequence:83|latency:0.387816|reception:9.581085|generation:9.193269
sequence:84|latency:0.474195|reception:9.710096|generation:9.235901
sequence:85|latency:0.467566|reception:9.790476|generation:9.32291
sequence:86|latency:0.532354|reception:9.896666|generation:9.364312
sequence:87|latency:0.587219|reception:10.017586|generation:9.430367
sequence:88|latency:0.548601|reception:10.136531|generation:9.58793
sequence:89|latency:0.587526|reception:10.224625|generation:9.637099
sequence:90|latency:0.144186|reception:10.297628|generation:10.153442
sequence:91|latency:0.185512|reception:10.393685|generation:10.208173
sequence:92|latency:0.279087|reception:10.526569|generation:10.247482
sequence:93|latency:0.116322|reception:10.747793|generation:10.631471
sequence:94|latency:0.189996|reception:10.900382|generation:10.710386
sequence:95|latency:0.237801|reception:10.99862|generation:10.760819
sequence:96|latency:0.319011|reception:11.081476|generation:10.762465
total run time:10.943631
