sequence:0|latency:0.156207|reception:0.156207|generation:0.0
sequence:1|latency:0.168433|reception:0.219205|generation:0.050772
sequence:2|latency:0.216295|reception:0.336486|generation:0.120191
sequence:3|latency:0.290392|reception:0.437192|generation:0.1468
sequence:4|latency:0.279954|reception:0.518158|generation:0.238204
sequence:5|latency:0.322905|reception:0.600136|generation:0.277231
sequence:6|latency:0.39346|reception:0.686432|generation:0.292972
sequence:7|latency:0.444811|reception:0.774789|generation:0.329978
sequence:8|latency:0.436929|reception:0.879151|generation:0.442222
sequence:9|latency:0.342368|reception:0.937599|generation:0.595231
sequence:10|latency:0.467342|reception:1.095436|generation:0.628094
sequence:11|latency:0.544222|reception:1.236475|generation:0.692253
sequence:12|latency:0.573558|reception:1.382604|generation:0.809046
sequence:13|latency:0.333129|reception:1.513137|generation:1.180008
sequence:14|latency:0.417703|reception:1.600427|generation:1.182724
sequence:15|latency:0.484425|reception:1.685132|generation:1.200707
sequence:16|latency:0.491308|reception:1.787867|generation:1.296559
sequence:17|latency:0.275303|reception:1.930108|generation:1.654805
sequence:18|latency:0.341686|reception:2.035061|generation:1.693375
sequence:19|latency:0.48048|reception:2.186262|generation:1.705782
sequence:20|latency:0.587659|reception:2.332505|generation:1.744846
sequence:21|latency:0.662555|reception:2.420689|generation:1.758134
sequence:22|latency:0.732812|reception:2.525661|generation:1.792849
sequence:23|latency:0.76365|reception:2.588949|generation:1.825299
sequence:24|latency:0.834979|reception:2.689903|generation:1.854924
sequence:25|latency:0.92956|reception:2.812347|generation:1.882787
sequence:26|latency:0.716244|reception:2.920614|generation:2.20437
sequence:27|latency:0.754966|reception:3.116438|generation:2.361472
sequence:28|latency:0.711305|reception:3.21803|generation:2.506725
sequence:29|latency:0.718987|reception:3.300894|generation:2.581907
sequence:30|latency:0.766434|reception:3.403227|generation:2.636793
sequence:31|latency:0.797483|reception:3.509692|generation:2.712209
sequence:32|latency:0.688308|reception:3.61728|generation:2.928972
sequence:33|latency:0.553429|reception:3.696433|generation:3.143004
sequence:34|latency:0.533884|reception:3.812786|generation:3.278902
sequence:35|latency:0.581101|reception:3.920298|generation:3.339197
sequence:36|latency:0.632834|reception:3.990181|generation:3.357347
sequence:37|latency:0.547203|reception:4.106316|generation:3.559113
sequence:38|latency:0.491693|reception:4.185394|generation:3.693701
sequence:39|latency:0.449485|reception:4.314751|generation:3.865266
sequence:40|latency:0.486326|reception:4.449409|generation:3.963083
sequence:41|latency:0.271515|reception:4.586381|generation:4.314866
sequence:42|latency:0.325953|reception:4.669286|generation:4.343333
sequence:43|latency:0.365015|reception:4.738153|generation:4.373138
sequence:44|latency:0.207615|reception:4.864743|generation:4.657128
sequence:45|latency:0.270265|reception:4.959282|generation:4.689017
sequence:46|latency:0.302548|reception:5.045574|generation:4.743026
sequence:47|latency:0.370275|reception:5.190474|generation:4.820199
sequence:48|latency:0.439596|reception:5.28586|generation:4.846264
sequence:49|latency:0.417235|reception:5.389542|generation:4.972307
sequence:50|latency:0.42714|reception:5.502952|generation:5.075812
sequence:51|latency:0.470452|reception:5.62465|generation:5.154198
sequence:52|latency:0.451303|reception:5.77939|generation:5.328087
sequence:53|latency:0.354851|reception:5.913518|generation:5.558667
sequence:54|latency:0.352735|reception:6.069702|generation:5.716967
sequence:55|latency:0.508122|reception:6.227843|generation:5.719721
sequence:56|latency:0.619008|reception:6.350025|generation:5.731017
sequence:57|latency:0.581582|reception:6.447898|generation:5.866316
sequence:58|latency:0.535509|reception:6.570932|generation:6.035423
sequence:59|latency:0.459831|reception:6.689365|generation:6.229534
sequence:60|latency:0.502227|reception:6.755945|generation:6.253718
sequence:61|latency:0.602924|reception:6.877542|generation:6.274618
sequence:62|latency:0.629278|reception:6.946509|generation:6.317231
sequence:63|latency:0.710083|reception:7.033451|generation:6.323368
sequence:64|latency:0.766369|reception:7.092627|generation:6.326258
sequence:65|latency:0.9192|reception:7.248163|generation:6.328963
sequence:66|latency:0.979959|reception:7.380095|generation:6.400136
sequence:67|latency:1.116247|reception:7.537911|generation:6.421664
sequence:68|latency:0.965174|reception:7.606269|generation:6.641095
sequence:69|latency:1.092317|reception:7.754787|generation:6.66247
sequence:70|latency:0.80999|reception:7.839131|generation:7.029141
sequence:71|latency:0.852877|reception:7.947665|generation:7.094788
sequence:72|latency:0.910639|reception:8.021292|generation:7.110653
sequence:73|latency:1.005003|reception:8.138841|generation:7.133838
sequence:74|latency:0.981458|reception:8.242608|generation:7.26115
sequence:75|latency:1.132145|reception:8.399586|generation:7.267441
sequence:76|latency:1.157114|reception:8.488594|generation:7.33148
sequence:77|latency:1.220949|reception:8.560138|generation:7.339189
sequence:78|latency:1.201616|reception:8.630861|generation:7.429245
sequence:79|latency:1.148822|reception:8.694028|generation:7.545206
sequence:80|latency:1.079401|reception:8.776528|generation:7.697127
sequence:81|latency:1.127513|reception:8.844232|generation:7.716719
sequence:82|latency:1.220887|reception:8.956176|generation:7.735289
sequence:83|latency:1.261068|reception:9.081716|generation:7.820648
sequence:84|latency:1.400248|reception:9.224967|generation:7.824719
sequence:85|latency:1.197528|reception:9.293883|generation:8.096355
sequence:86|latency:1.255151|reception:9.443079|generation:8.187928
sequence:87|latency:1.385008|reception:9.588735|generation:8.203727
sequence:88|latency:1.421012|reception:9.731479|generation:8.310467
sequence:89|latency:1.522599|reception:9.87966|generation:8.357061
sequence:90|latency:1.276804|reception:9.986049|generation:8.709245
sequence:91|latency:1.219511|reception:10.115206|generation:8.895695
sequence:92|latency:1.211152|reception:10.187082|generation:8.97593
sequence:93|latency:1.319121|reception:10.330993|generation:9.011872
sequence:94|latency:1.233318|reception:10.469295|generation:9.235977
sequence:95|latency:1.284395|reception:10.606854|generation:9.322459
sequence:96|latency:1.310384|reception:10.672389|generation:9.362005
sequence:97|latency:1.333503|reception:10.741652|generation:9.408149
sequence:98|latency:1.255131|reception:10.803388|generation:9.548257
sequence:99|latency:1.317127|reception:10.884951|generation:9.567824
sequence:100|latency:1.324299|reception:10.972429|generation:9.64813
total run time:10.816222
