sequence:0|latency:0.307809|reception:0.307809|generation:0.0
sequence:1|latency:0.102839|reception:0.383518|generation:0.280679
sequence:2|latency:0.13153|reception:0.468954|generation:0.337424
sequence:3|latency:0.195448|reception:0.534829|generation:0.339381
sequence:4|latency:0.12705|reception:1.14776|generation:1.02071
sequence:5|latency:0.15208|reception:1.269589|generation:1.117509
sequence:6|latency:0.133435|reception:1.671537|generation:1.538102
sequence:7|latency:0.165071|reception:1.789151|generation:1.62408
sequence:8|latency:0.232617|reception:1.875547|generation:1.64293
sequence:9|latency:0.095317|reception:1.948054|generation:1.852737
sequence:10|latency:0.08865|reception:2.162728|generation:2.074078
sequence:11|latency:0.147221|reception:2.247661|generation:2.10044
sequence:12|latency:0.110625|reception:2.465163|generation:2.354538
sequence:13|latency:0.176731|reception:2.582542|generation:2.405811
sequence:14|latency:0.277931|reception:2.737172|generation:2.459241
sequence:15|latency:0.140501|reception:3.124597|generation:2.984096
sequence:16|latency:0.100924|reception:3.307345|generation:3.206421
sequence:17|latency:0.235688|reception:3.443676|generation:3.207988
sequence:18|latency:0.078714|reception:3.82875|generation:3.750036
sequence:19|latency:0.081016|reception:3.965419|generation:3.884403
sequence:20|latency:0.116555|reception:4.121157|generation:4.004602
sequence:21|latency:0.125689|reception:4.422238|generation:4.296549
sequence:22|latency:0.228404|reception:4.545689|generation:4.317285
sequence:23|latency:0.257594|reception:4.660185|generation:4.402591
sequence:24|latency:0.354491|reception:4.762775|generation:4.408284
sequence:25|latency:0.172723|reception:4.842893|generation:4.67017
sequence:26|latency:0.256321|reception:4.994156|generation:4.737835
sequence:27|latency:0.288291|reception:5.120513|generation:4.832222
sequence:28|latency:0.152327|reception:5.291825|generation:5.139498
sequence:29|latency:0.216854|reception:5.437302|generation:5.220448
sequence:30|latency:0.317383|reception:5.538997|generation:5.221614
sequence:31|latency:0.10902|reception:5.59842|generation:5.4894
sequence:32|latency:0.189831|reception:5.697475|generation:5.507644
sequence:33|latency:0.209718|reception:5.775529|generation:5.565811
sequence:34|latency:0.083687|reception:5.925083|generation:5.841396
sequence:35|latency:0.192742|reception:6.045247|generation:5.852505
sequence:36|latency:0.067353|reception:6.122103|generation:6.05475
sequence:37|latency:0.136564|reception:6.387834|generation:6.25127
sequence:38|latency:0.141602|reception:6.496257|generation:6.354655
sequence:39|latency:0.15483|reception:6.768476|generation:6.613646
sequence:40|latency:0.161522|reception:6.839549|generation:6.678027
sequence:41|latency:0.211496|reception:6.904697|generation:6.693201
sequence:42|latency:0.068186|reception:7.140476|generation:7.07229
sequence:43|latency:0.088965|reception:8.215179|generation:8.126214
sequence:44|latency:0.158586|reception:8.355794|generation:8.197208
sequence:45|latency:0.261336|reception:8.47618|generation:8.214844
sequence:46|latency:0.284607|reception:9.010529|generation:8.725922
sequence:47|latency:0.266075|reception:9.691337|generation:9.425262
sequence:48|latency:0.387018|reception:9.83155|generation:9.444532
sequence:49|latency:0.134038|reception:9.965931|generation:9.831893
sequence:50|latency:0.120476|reception:10.075283|generation:9.954807
sequence:51|latency:0.086929|reception:10.198588|generation:10.111659
sequence:52|latency:0.121301|reception:10.428446|generation:10.307145
sequence:53|latency:0.150678|reception:10.620719|generation:10.470041
sequence:54|latency:0.157332|reception:11.07043|generation:10.913098
sequence:55|latency:0.107464|reception:11.231491|generation:11.124027
sequence:56|latency:0.156458|reception:11.348184|generation:11.191726
sequence:57|latency:0.242503|reception:11.473488|generation:11.230985
sequence:58|latency:0.338545|reception:11.575115|generation:11.23657
sequence:59|latency:0.462961|reception:11.714506|generation:11.251545
sequence:60|latency:0.392457|reception:11.787101|generation:11.394644
sequence:61|latency:0.514068|reception:11.915465|generation:11.401397
sequence:62|latency:0.335968|reception:12.069513|generation:11.733545
sequence:63|latency:0.298519|reception:12.214432|generation:11.915913
sequence:64|latency:0.317399|reception:12.30061|generation:11.983211
sequence:65|latency:0.28216|reception:12.428621|generation:12.146461
sequence:66|latency:0.302083|reception:12.659809|generation:12.357726
sequence:67|latency:0.067658|reception:12.935766|generation:12.868108
sequence:68|latency:0.169601|reception:13.078216|generation:12.908615
sequence:69|latency:0.240187|reception:13.160317|generation:12.92013
sequence:70|latency:0.119071|reception:13.24811|generation:13.129039
sequence:71|latency:0.091032|reception:13.342926|generation:13.251894
sequence:72|latency:0.160889|reception:13.440301|generation:13.279412
sequence:73|latency:0.097529|reception:13.514751|generation:13.417222
sequence:74|latency:0.131377|reception:13.669575|generation:13.538198
sequence:75|latency:0.146659|reception:13.796363|generation:13.649704
sequence:76|latency:0.087868|reception:13.912041|generation:13.824173
sequence:77|latency:0.061582|reception:13.980061|generation:13.918479
sequence:78|latency:0.104929|reception:14.124688|generation:14.019759
sequence:79|latency:0.130832|reception:14.374719|generation:14.243887
sequence:80|latency:0.188639|reception:14.485328|generation:14.296689
sequence:81|latency:0.139492|reception:14.823856|generation:14.684364
sequence:82|latency:0.223614|reception:14.957041|generation:14.733427
sequence:83|latency:0.146736|reception:15.267251|generation:15.120515
sequence:84|latency:0.133865|reception:15.361017|generation:15.227152
sequence:85|latency:0.217279|reception:15.46737|generation:15.250091
sequence:86|latency:0.172458|reception:15.564078|generation:15.39162
sequence:87|latency:0.140678|reception:15.773451|generation:15.632773
sequence:88|latency:0.194566|reception:15.894861|generation:15.700295
sequence:89|latency:0.160585|reception:16.014014|generation:15.853429
sequence:90|latency:0.143035|reception:16.292627|generation:16.149592
sequence:91|latency:0.099755|reception:16.568977|generation:16.469222
sequence:92|latency:0.137087|reception:16.774242|generation:16.637155
sequence:93|latency:0.085869|reception:16.897728|generation:16.811859
sequence:94|latency:0.098122|reception:17.010801|generation:16.912679
sequence:95|latency:0.287717|reception:17.585254|generation:17.297537
sequence:96|latency:0.362866|reception:17.690646|generation:17.32778
sequence:97|latency:0.483007|reception:17.820631|generation:17.337624
sequence:98|latency:0.645423|reception:18.282329|generation:17.636906
sequence:99|latency:0.725878|reception:18.441013|generation:17.715135
sequence:100|latency:0.806876|reception:18.543983|generation:17.737107
sequence:101|latency:0.838108|reception:18.685685|generation:17.847577
sequence:102|latency:0.734628|reception:18.887559|generation:18.152931
sequence:103|latency:0.768447|reception:18.97438|generation:18.205933
sequence:104|latency:0.512707|reception:19.229183|generation:18.716476
sequence:105|latency:0.535089|reception:19.305599|generation:18.77051
sequence:106|latency:0.391823|reception:19.378154|generation:18.986331
sequence:107|latency:0.365977|reception:19.492619|generation:19.126642
sequence:108|latency:0.259034|reception:19.575436|generation:19.316402
sequence:109|latency:0.321283|reception:19.649463|generation:19.32818
sequence:110|latency:0.432897|reception:19.800274|generation:19.367377
sequence:111|latency:0.121265|reception:19.861276|generation:19.740011
total run time:19.553467
