sequence:0|latency:0.079118|reception:0.079118|generation:0.0
sequence:1|latency:0.062396|reception:0.320073|generation:0.257677
sequence:2|latency:0.125583|reception:0.476052|generation:0.350469
sequence:3|latency:0.113216|reception:1.354338|generation:1.241122
sequence:4|latency:0.164998|reception:1.490594|generation:1.325596
sequence:5|latency:0.15004|reception:2.05351|generation:1.90347
sequence:6|latency:0.065547|reception:2.219983|generation:2.154436
sequence:7|latency:0.155075|reception:2.462268|generation:2.307193
sequence:8|latency:0.266976|reception:2.588634|generation:2.321658
sequence:9|latency:0.400907|reception:2.73983|generation:2.338923
sequence:10|latency:0.344318|reception:2.804633|generation:2.460315
sequence:11|latency:0.134814|reception:3.248359|generation:3.113545
sequence:12|latency:0.120536|reception:3.739969|generation:3.619433
sequence:13|latency:0.081442|reception:3.885306|generation:3.803864
sequence:14|latency:0.063869|reception:4.075956|generation:4.012087
sequence:15|latency:0.142977|reception:4.824817|generation:4.68184
sequence:16|latency:0.148136|reception:5.310877|generation:5.162741
sequence:17|latency:0.09361|reception:5.507579|generation:5.413969
sequence:18|latency:0.116216|reception:5.640543|generation:5.524327
sequence:19|latency:0.076011|reception:5.767438|generation:5.691427
sequence:20|latency:0.154666|reception:6.139588|generation:5.984922
sequence:21|latency:0.067976|reception:6.387742|generation:6.319766
sequence:22|latency:0.144486|reception:6.642791|generation:6.498305
sequence:23|latency:0.227529|reception:6.744719|generation:6.51719
sequence:24|latency:0.153218|reception:6.953579|generation:6.800361
sequence:25|latency:0.127823|reception:7.331121|generation:7.203298
sequence:26|latency:0.145601|reception:7.641626|generation:7.496025
sequence:27|latency:0.129124|reception:7.92086|generation:7.791736
sequence:28|latency:0.143057|reception:8.047422|generation:7.904365
sequence:29|latency:0.061499|reception:8.516058|generation:8.454559
sequence:30|latency:0.098315|reception:9.976559|generation:9.878244
sequence:31|latency:0.131728|reception:10.549903|generation:10.418175
sequence:32|latency:0.124683|reception:10.684586|generation:10.559903
sequence:33|latency:0.116079|reception:10.762661|generation:10.646582
sequence:34|latency:0.124202|reception:11.210846|generation:11.086644
sequence:35|latency:0.147734|reception:11.515748|generation:11.368014
sequence:36|latency:0.219034|reception:11.605017|generation:11.385983
sequence:37|latency:0.209982|reception:11.697172|generation:11.48719
sequence:38|latency:0.059999|reception:12.472738|generation:12.412739
