sequence:0|latency:0.142403|reception:0.142403|generation:0.0
sequence:1|latency:0.10681|reception:0.311147|generation:0.204337
sequence:2|latency:0.239925|reception:0.456018|generation:0.216093
sequence:3|latency:0.29379|reception:0.523742|generation:0.229952
sequence:4|latency:0.070564|reception:0.619894|generation:0.54933
sequence:5|latency:0.14968|reception:0.78008|generation:0.6304
sequence:6|latency:0.130514|reception:1.842559|generation:1.712045
sequence:7|latency:0.129193|reception:2.754973|generation:2.62578
sequence:8|latency:0.132571|reception:2.900032|generation:2.767461
sequence:9|latency:0.089823|reception:3.33087|generation:3.241047
sequence:10|latency:0.115176|reception:4.295314|generation:4.180138
sequence:11|latency:0.12663|reception:4.528252|generation:4.401622
sequence:12|latency:0.064383|reception:5.322214|generation:5.257831
sequence:13|latency:0.093673|reception:5.410003|generation:5.31633
sequence:14|latency:0.135193|reception:5.550315|generation:5.415122
sequence:15|latency:0.101583|reception:5.684024|generation:5.582441
sequence:16|latency:0.143234|reception:5.757577|generation:5.614343
sequence:17|latency:0.099097|reception:5.899764|generation:5.800667
sequence:18|latency:0.097653|reception:6.284343|generation:6.18669
sequence:19|latency:0.120307|reception:6.367621|generation:6.247314
sequence:20|latency:0.074742|reception:6.466744|generation:6.392002
sequence:21|latency:0.131252|reception:6.614204|generation:6.482952
sequence:22|latency:0.071988|reception:6.751981|generation:6.679993
sequence:23|latency:0.121788|reception:6.862996|generation:6.741208
sequence:24|latency:0.106929|reception:7.654924|generation:7.547995
sequence:25|latency:0.128085|reception:7.762217|generation:7.634132
sequence:26|latency:0.106267|reception:8.000906|generation:7.894639
sequence:27|latency:0.146328|reception:8.075318|generation:7.92899
sequence:28|latency:0.076969|reception:8.50729|generation:8.430321
sequence:29|latency:0.13242|reception:8.668658|generation:8.536238
sequence:30|latency:0.223987|reception:8.788059|generation:8.564072
sequence:31|latency:0.065867|reception:9.113412|generation:9.047545
sequence:32|latency:0.144778|reception:9.62912|generation:9.484342
sequence:33|latency:0.239342|reception:9.76432|generation:9.524978
sequence:34|latency:0.102|reception:10.173758|generation:10.071758
sequence:35|latency:0.068588|reception:10.282295|generation:10.213707
sequence:36|latency:0.093633|reception:10.441252|generation:10.347619
sequence:37|latency:0.137914|reception:10.971341|generation:10.833427
sequence:38|latency:0.173852|reception:11.117813|generation:10.943961
sequence:39|latency:0.124052|reception:11.44473|generation:11.320678
sequence:40|latency:0.165376|reception:11.734514|generation:11.569138
sequence:41|latency:0.19257|reception:11.845631|generation:11.653061
sequence:42|latency:0.290972|reception:12.003134|generation:11.712162
sequence:43|latency:0.216858|reception:12.12761|generation:11.910752
sequence:44|latency:0.12608|reception:12.198107|generation:12.072027
sequence:45|latency:0.144177|reception:12.397178|generation:12.253001
sequence:46|latency:0.070477|reception:12.941856|generation:12.871379
sequence:47|latency:0.15622|reception:13.242189|generation:13.085969
sequence:48|latency:0.147186|reception:13.859075|generation:13.711889
sequence:49|latency:0.104108|reception:14.067297|generation:13.963189
sequence:50|latency:0.070107|reception:14.37473|generation:14.304623
sequence:51|latency:0.06266|reception:14.441329|generation:14.378669
sequence:52|latency:0.080742|reception:14.946911|generation:14.866169
sequence:53|latency:0.131389|reception:15.027948|generation:14.896559
sequence:54|latency:0.075206|reception:15.124224|generation:15.049018
sequence:55|latency:0.071785|reception:15.500084|generation:15.428299
sequence:56|latency:0.102348|reception:15.656737|generation:15.554389
sequence:57|latency:0.140319|reception:16.494333|generation:16.354014
sequence:58|latency:0.116087|reception:16.970907|generation:16.85482
sequence:59|latency:0.220205|reception:17.107474|generation:16.887269
sequence:60|latency:0.297347|reception:17.251352|generation:16.954005
sequence:61|latency:0.141566|reception:17.74468|generation:17.603114
sequence:62|latency:0.109616|reception:18.363993|generation:18.254377
sequence:63|latency:0.155592|reception:19.219023|generation:19.063431
sequence:64|latency:0.06677|reception:20.323473|generation:20.256703
sequence:65|latency:0.094277|reception:20.714904|generation:20.620627
sequence:66|latency:0.083788|reception:20.804038|generation:20.72025
sequence:67|latency:0.144814|reception:20.985374|generation:20.84056
sequence:68|latency:0.135026|reception:21.163886|generation:21.02886
sequence:69|latency:0.12231|reception:21.41052|generation:21.28821
sequence:70|latency:0.119952|reception:22.709634|generation:22.589682
sequence:71|latency:0.143797|reception:23.783463|generation:23.639666
sequence:72|latency:0.061849|reception:24.181706|generation:24.119857
sequence:73|latency:0.134038|reception:24.305041|generation:24.171003
sequence:74|latency:0.122907|reception:24.467591|generation:24.344684
sequence:75|latency:0.210374|reception:24.607828|generation:24.397454
sequence:76|latency:0.150172|reception:24.822184|generation:24.672012
sequence:77|latency:0.207089|reception:24.974856|generation:24.767767
sequence:78|latency:0.146223|reception:25.237667|generation:25.091444
sequence:79|latency:0.065148|reception:25.331382|generation:25.266234
sequence:80|latency:0.066207|reception:25.835982|generation:25.769775
sequence:81|latency:0.078069|reception:25.949294|generation:25.871225
sequence:82|latency:0.152412|reception:26.335145|generation:26.182733
sequence:83|latency:0.120604|reception:26.567861|generation:26.447257
sequence:84|latency:0.113278|reception:26.703822|generation:26.590544
sequence:85|latency:0.074536|reception:27.884347|generation:27.809811
sequence:86|latency:0.113895|reception:28.009577|generation:27.895682
sequence:87|latency:0.05936|reception:28.318989|generation:28.259629
sequence:88|latency:0.07706|reception:29.053062|generation:28.976002
sequence:89|latency:0.220311|reception:29.197818|generation:28.977507
sequence:90|latency:0.126537|reception:29.575779|generation:29.449242
sequence:91|latency:0.211851|reception:29.683379|generation:29.471528
sequence:92|latency:0.138391|reception:30.269764|generation:30.131373
sequence:93|latency:0.102284|reception:30.552157|generation:30.449873
sequence:94|latency:0.081213|reception:31.782381|generation:31.701168
sequence:95|latency:0.0928|reception:32.392527|generation:32.299727
sequence:96|latency:0.077498|reception:32.486593|generation:32.409095
sequence:97|latency:0.104081|reception:32.602427|generation:32.498346
sequence:98|latency:0.121776|reception:32.669217|generation:32.547441
sequence:99|latency:0.090223|reception:33.051874|generation:32.961651
total run time:32.909471
