sequence:0|latency:0.066912|reception:0.066912|generation:0.0
sequence:1|latency:0.08631|reception:0.336435|generation:0.250125
sequence:2|latency:0.122245|reception:0.622374|generation:0.500129
sequence:3|latency:0.119324|reception:0.869451|generation:0.750127
sequence:4|latency:0.145236|reception:1.145299|generation:1.000063
sequence:5|latency:0.115213|reception:1.365301|generation:1.250088
sequence:6|latency:0.077334|reception:1.577456|generation:1.500122
sequence:7|latency:0.117167|reception:1.867294|generation:1.750127
sequence:8|latency:0.092273|reception:2.092396|generation:2.000123
sequence:9|latency:0.103874|reception:2.353974|generation:2.2501
sequence:10|latency:0.072553|reception:2.572679|generation:2.500126
sequence:11|latency:0.133275|reception:2.883402|generation:2.750127
sequence:12|latency:0.070366|reception:3.070462|generation:3.000096
sequence:13|latency:0.068729|reception:3.318855|generation:3.250126
sequence:14|latency:0.075744|reception:3.575838|generation:3.500094
sequence:15|latency:0.197487|reception:3.947555|generation:3.750068
sequence:16|latency:0.104732|reception:4.104857|generation:4.000125
sequence:17|latency:0.1456|reception:4.39569|generation:4.25009
sequence:18|latency:0.112924|reception:4.612973|generation:4.500049
sequence:19|latency:0.108735|reception:4.858824|generation:4.750089
sequence:20|latency:0.071906|reception:5.072032|generation:5.000126
sequence:21|latency:0.074223|reception:5.324287|generation:5.250064
sequence:22|latency:0.127482|reception:5.627615|generation:5.500133
sequence:23|latency:0.154357|reception:5.904498|generation:5.750141
sequence:24|latency:0.146428|reception:6.146556|generation:6.000128
sequence:25|latency:0.105327|reception:6.355472|generation:6.250145
sequence:26|latency:0.109796|reception:6.609963|generation:6.500167
sequence:27|latency:0.144351|reception:6.89443|generation:6.750079
sequence:28|latency:0.142378|reception:7.142512|generation:7.000134
sequence:29|latency:0.071173|reception:7.321323|generation:7.25015
sequence:30|latency:0.118021|reception:7.618148|generation:7.500127
sequence:31|latency:0.112955|reception:7.863083|generation:7.750128
sequence:32|latency:0.062552|reception:8.062679|generation:8.000127
sequence:33|latency:0.153202|reception:8.403295|generation:8.250093
sequence:34|latency:0.131805|reception:8.631913|generation:8.500108
