sequence:0|latency:0.063393|reception:0.063393|generation:0.0
sequence:1|latency:0.114957|reception:0.365063|generation:0.250106
sequence:2|latency:0.082205|reception:0.582331|generation:0.500126
sequence:3|latency:0.061829|reception:0.811949|generation:0.75012
sequence:4|latency:0.182952|reception:1.183045|generation:1.000093
sequence:5|latency:0.156791|reception:1.406912|generation:1.250121
sequence:6|latency:0.124836|reception:1.624965|generation:1.500129
sequence:7|latency:0.113861|reception:1.863957|generation:1.750096
sequence:8|latency:0.134216|reception:2.13434|generation:2.000124
sequence:9|latency:0.082015|reception:2.332078|generation:2.250063
sequence:10|latency:0.089844|reception:2.589965|generation:2.500121
sequence:11|latency:0.157886|reception:2.907984|generation:2.750098
sequence:12|latency:0.157078|reception:3.157204|generation:3.000126
sequence:13|latency:0.154897|reception:3.405018|generation:3.250121
sequence:14|latency:0.154273|reception:3.654348|generation:3.500075
sequence:15|latency:0.12302|reception:3.87311|generation:3.75009
sequence:16|latency:0.133245|reception:4.13337|generation:4.000125
sequence:17|latency:0.099219|reception:4.349302|generation:4.250083
sequence:18|latency:0.101262|reception:4.601384|generation:4.500122
sequence:19|latency:0.145089|reception:4.895213|generation:4.750124
sequence:20|latency:0.103889|reception:5.103987|generation:5.000098
sequence:21|latency:0.086173|reception:5.336297|generation:5.250124
sequence:22|latency:0.108298|reception:5.608426|generation:5.500128
sequence:23|latency:0.059267|reception:5.809363|generation:5.750096
sequence:24|latency:0.121147|reception:6.121247|generation:6.0001
sequence:25|latency:0.075284|reception:6.325405|generation:6.250121
sequence:26|latency:0.080014|reception:6.580135|generation:6.500121
sequence:27|latency:0.072256|reception:6.822341|generation:6.750085
sequence:28|latency:0.060923|reception:7.061025|generation:7.000102
sequence:29|latency:0.062629|reception:7.312742|generation:7.250113
sequence:30|latency:0.070178|reception:7.570303|generation:7.500125
sequence:31|latency:0.117001|reception:7.867099|generation:7.750098
sequence:32|latency:0.143017|reception:8.143144|generation:8.000127
sequence:33|latency:0.123546|reception:8.373665|generation:8.250119
sequence:34|latency:0.069071|reception:8.569198|generation:8.500127
sequence:35|latency:0.158367|reception:8.908523|generation:8.750156
sequence:36|latency:0.088352|reception:9.088475|generation:9.000123
sequence:37|latency:0.065695|reception:9.315816|generation:9.250121
sequence:38|latency:0.125011|reception:9.625132|generation:9.500121
sequence:39|latency:0.078932|reception:9.829054|generation:9.750122
sequence:40|latency:0.063782|reception:10.063907|generation:10.000125
sequence:41|latency:0.076534|reception:10.326656|generation:10.250122
sequence:42|latency:0.084619|reception:10.584665|generation:10.500046
sequence:43|latency:0.150401|reception:10.900523|generation:10.750122
sequence:44|latency:0.153194|reception:11.153319|generation:11.000125
sequence:45|latency:0.074641|reception:11.324772|generation:11.250131
sequence:46|latency:0.121282|reception:11.621404|generation:11.500122
sequence:47|latency:0.082397|reception:11.832437|generation:11.75004
sequence:48|latency:0.118155|reception:12.118276|generation:12.000121
sequence:49|latency:0.0685|reception:12.318598|generation:12.250098
sequence:50|latency:0.12526|reception:12.625383|generation:12.500123
sequence:51|latency:0.071792|reception:12.821914|generation:12.750122
sequence:52|latency:0.070357|reception:13.070478|generation:13.000121
sequence:53|latency:0.068169|reception:13.318286|generation:13.250117
sequence:54|latency:0.134307|reception:13.634433|generation:13.500126
sequence:55|latency:0.152035|reception:13.902099|generation:13.750064
sequence:56|latency:0.150912|reception:14.151015|generation:14.000103
sequence:57|latency:0.158936|reception:14.409043|generation:14.250107
sequence:58|latency:0.116644|reception:14.616763|generation:14.500119
sequence:59|latency:0.104029|reception:14.85415|generation:14.750121
sequence:60|latency:0.081875|reception:15.081963|generation:15.000088
sequence:61|latency:0.078776|reception:15.328871|generation:15.250095
sequence:62|latency:0.119662|reception:15.619788|generation:15.500126
sequence:63|latency:0.087901|reception:15.838022|generation:15.750121
sequence:64|latency:0.103042|reception:16.103146|generation:16.000104
sequence:65|latency:0.086207|reception:16.336329|generation:16.250122
sequence:66|latency:0.106389|reception:16.606473|generation:16.500084
sequence:67|latency:0.105188|reception:16.855282|generation:16.750094
sequence:68|latency:0.089257|reception:17.089373|generation:17.000116
sequence:69|latency:0.074652|reception:17.324762|generation:17.25011
sequence:70|latency:0.137463|reception:17.637593|generation:17.50013
sequence:71|latency:0.064819|reception:17.814888|generation:17.750069
sequence:72|latency:0.129659|reception:18.129715|generation:18.000056
sequence:73|latency:0.091646|reception:18.341771|generation:18.250125
sequence:74|latency:0.077481|reception:18.577606|generation:18.500125
sequence:75|latency:0.117053|reception:18.867176|generation:18.750123
sequence:76|latency:0.154757|reception:19.154882|generation:19.000125
sequence:77|latency:0.127164|reception:19.377264|generation:19.2501
sequence:78|latency:0.137543|reception:19.637637|generation:19.500094
sequence:79|latency:0.109461|reception:19.859589|generation:19.750128
sequence:80|latency:0.145353|reception:20.145478|generation:20.000125
sequence:81|latency:0.073062|reception:20.323185|generation:20.250123
