sequence:0|latency:0.117258|reception:0.117258|generation:0.0
sequence:1|latency:0.107356|reception:0.185325|generation:0.077969
sequence:2|latency:0.104162|reception:0.347269|generation:0.243107
sequence:3|latency:0.168242|reception:0.493004|generation:0.324762
sequence:4|latency:0.120026|reception:0.556666|generation:0.43664
sequence:5|latency:0.08547|reception:0.7313|generation:0.64583
sequence:6|latency:0.150208|reception:0.873689|generation:0.723481
sequence:7|latency:0.245606|reception:0.975589|generation:0.729983
sequence:8|latency:0.240512|reception:1.076386|generation:0.835874
sequence:9|latency:0.271077|reception:1.214398|generation:0.943321
sequence:10|latency:0.229859|reception:1.297809|generation:1.06795
sequence:11|latency:0.161845|reception:1.44054|generation:1.278695
sequence:12|latency:0.130901|reception:1.675967|generation:1.545066
sequence:13|latency:0.191063|reception:1.754294|generation:1.563231
sequence:14|latency:0.183066|reception:1.910384|generation:1.727318
sequence:15|latency:0.249398|reception:2.059228|generation:1.80983
sequence:16|latency:0.26615|reception:2.154171|generation:1.888021
sequence:17|latency:0.405769|reception:2.296589|generation:1.89082
sequence:18|latency:0.500002|reception:2.404784|generation:1.904782
sequence:19|latency:0.546412|reception:2.475135|generation:1.928723
sequence:20|latency:0.327474|reception:2.579771|generation:2.252297
sequence:21|latency:0.303774|reception:2.672607|generation:2.368833
sequence:22|latency:0.287271|reception:2.796601|generation:2.50933
sequence:23|latency:0.33994|reception:2.985025|generation:2.645085
sequence:24|latency:0.331806|reception:3.059539|generation:2.727733
sequence:25|latency:0.442432|reception:3.18247|generation:2.740038
sequence:26|latency:0.324978|reception:3.276757|generation:2.951779
sequence:27|latency:0.324817|reception:3.398547|generation:3.07373
sequence:28|latency:0.424372|reception:3.537262|generation:3.11289
sequence:29|latency:0.539682|reception:3.672928|generation:3.133246
sequence:30|latency:0.572514|reception:3.820245|generation:3.247731
sequence:31|latency:0.627705|reception:3.937778|generation:3.310073
sequence:32|latency:0.608618|reception:4.042276|generation:3.433658
sequence:33|latency:0.669785|reception:4.163458|generation:3.493673
sequence:34|latency:0.452651|reception:4.279431|generation:3.82678
sequence:35|latency:0.559664|reception:4.427025|generation:3.867361
sequence:36|latency:0.644708|reception:4.54618|generation:3.901472
sequence:37|latency:0.66533|reception:4.633956|generation:3.968626
sequence:38|latency:0.745845|reception:4.76436|generation:4.018515
sequence:39|latency:0.627178|reception:4.880606|generation:4.253428
sequence:40|latency:0.718433|reception:4.980348|generation:4.261915
sequence:41|latency:0.781836|reception:5.047799|generation:4.265963
sequence:42|latency:0.745769|reception:5.156893|generation:4.411124
sequence:43|latency:0.368297|reception:5.228043|generation:4.859746
sequence:44|latency:0.405887|reception:5.288544|generation:4.882657
sequence:45|latency:0.426513|reception:5.386391|generation:4.959878
sequence:46|latency:0.447153|reception:5.485578|generation:5.038425
sequence:47|latency:0.405179|reception:5.574447|generation:5.169268
sequence:48|latency:0.441155|reception:5.693185|generation:5.25203
sequence:49|latency:0.460226|reception:5.821121|generation:5.360895
sequence:50|latency:0.370714|reception:5.972731|generation:5.602017
sequence:51|latency:0.383344|reception:6.056073|generation:5.672729
sequence:52|latency:0.493072|reception:6.201441|generation:5.708369
sequence:53|latency:0.521079|reception:6.332215|generation:5.811136
sequence:54|latency:0.573309|reception:6.405931|generation:5.832622
sequence:55|latency:0.584608|reception:6.595498|generation:6.01089
sequence:56|latency:0.523625|reception:6.671487|generation:6.147862
sequence:57|latency:0.66193|reception:6.812891|generation:6.150961
sequence:58|latency:0.697649|reception:6.918095|generation:6.220446
sequence:59|latency:0.768052|reception:6.989071|generation:6.221019
sequence:60|latency:0.829126|reception:7.074329|generation:6.245203
sequence:61|latency:0.956647|reception:7.2146|generation:6.257953
sequence:62|latency:0.976562|reception:7.29794|generation:6.321378
sequence:63|latency:0.872407|reception:7.417454|generation:6.545047
sequence:64|latency:0.905352|reception:7.53315|generation:6.627798
sequence:65|latency:0.97066|reception:7.652608|generation:6.681948
sequence:66|latency:1.056975|reception:7.759834|generation:6.702859
sequence:67|latency:0.976662|reception:7.85286|generation:6.876198
sequence:68|latency:0.847648|reception:7.926385|generation:7.078737
sequence:69|latency:0.862972|reception:8.026558|generation:7.163586
sequence:70|latency:0.882747|reception:8.169284|generation:7.286537
sequence:71|latency:0.75373|reception:8.309911|generation:7.556181
sequence:72|latency:0.747987|reception:8.397954|generation:7.649967
sequence:73|latency:0.809716|reception:8.516107|generation:7.706391
sequence:74|latency:0.619476|reception:8.575411|generation:7.955935
sequence:75|latency:0.541822|reception:8.65477|generation:8.112948
sequence:76|latency:0.354357|reception:8.722396|generation:8.368039
sequence:77|latency:0.421607|reception:8.84653|generation:8.424923
sequence:78|latency:0.428254|reception:8.919263|generation:8.491009
sequence:79|latency:0.45489|reception:9.007372|generation:8.552482
sequence:80|latency:0.526254|reception:9.081575|generation:8.555321
sequence:81|latency:0.577248|reception:9.177805|generation:8.600557
sequence:82|latency:0.391045|reception:9.242383|generation:8.851338
sequence:83|latency:0.491181|reception:9.382081|generation:8.8909
sequence:84|latency:0.257563|reception:9.457171|generation:9.199608
sequence:85|latency:0.329375|reception:9.53725|generation:9.207875
sequence:86|latency:0.388143|reception:9.607547|generation:9.219404
sequence:87|latency:0.361085|reception:9.695975|generation:9.33489
sequence:88|latency:0.478359|reception:9.82487|generation:9.346511
sequence:89|latency:0.47277|reception:9.911403|generation:9.438633
total run time:9.794145
