sequence:0|latency:0.123171|reception:0.123171|generation:0.0
sequence:1|latency:0.063642|reception:1.151016|generation:1.087374
sequence:2|latency:0.083093|reception:1.766439|generation:1.683346
sequence:3|latency:0.079706|reception:2.297695|generation:2.217989
sequence:4|latency:0.07173|reception:2.535772|generation:2.464042
sequence:5|latency:0.13879|reception:2.621659|generation:2.482869
sequence:6|latency:0.076531|reception:3.034143|generation:2.957612
sequence:7|latency:0.06157|reception:3.117605|generation:3.056035
sequence:8|latency:0.136094|reception:3.385143|generation:3.249049
sequence:9|latency:0.088174|reception:3.728114|generation:3.63994
sequence:10|latency:0.177379|reception:3.826687|generation:3.649308
sequence:11|latency:0.200983|reception:3.892908|generation:3.691925
sequence:12|latency:0.189318|reception:3.980154|generation:3.790836
sequence:13|latency:0.310194|reception:4.106813|generation:3.796619
sequence:14|latency:0.411504|reception:4.236232|generation:3.824728
sequence:15|latency:0.135901|reception:4.324318|generation:4.188417
sequence:16|latency:0.084157|reception:4.484351|generation:4.400194
sequence:17|latency:0.066074|reception:5.358188|generation:5.292114
sequence:18|latency:0.066024|reception:5.449897|generation:5.383873
sequence:19|latency:0.113471|reception:5.728643|generation:5.615172
sequence:20|latency:0.120541|reception:5.875734|generation:5.755193
sequence:21|latency:0.078217|reception:6.003577|generation:5.92536
sequence:22|latency:0.073408|reception:6.322267|generation:6.248859
sequence:23|latency:0.126229|reception:6.434145|generation:6.307916
sequence:24|latency:0.20158|reception:6.516899|generation:6.315319
sequence:25|latency:0.241386|reception:6.613873|generation:6.372487
sequence:26|latency:0.08974|reception:7.208023|generation:7.118283
sequence:27|latency:0.135405|reception:7.759801|generation:7.624396
sequence:28|latency:0.062281|reception:8.005624|generation:7.943343
sequence:29|latency:0.083279|reception:8.099408|generation:8.016129
sequence:30|latency:0.133783|reception:8.289341|generation:8.155558
sequence:31|latency:0.141137|reception:8.499655|generation:8.358518
sequence:32|latency:0.15194|reception:8.579078|generation:8.427138
sequence:33|latency:0.151032|reception:8.680278|generation:8.529246
sequence:34|latency:0.131822|reception:8.805208|generation:8.673386
sequence:35|latency:0.085674|reception:9.261951|generation:9.176277
sequence:36|latency:0.138092|reception:9.445298|generation:9.307206
sequence:37|latency:0.202926|reception:9.595316|generation:9.39239
sequence:38|latency:0.279223|reception:9.724703|generation:9.44548
total run time:9.601532
