sequence:0|latency:0.156907|reception:0.156907|generation:0.0
sequence:1|latency:0.070942|reception:0.579028|generation:0.508086
sequence:2|latency:0.108132|reception:0.725717|generation:0.617585
sequence:3|latency:0.090617|reception:1.178115|generation:1.087498
sequence:4|latency:0.084599|reception:1.464089|generation:1.37949
sequence:5|latency:0.101455|reception:1.537658|generation:1.436203
sequence:6|latency:0.174191|reception:1.661166|generation:1.486975
sequence:7|latency:0.247743|reception:1.73888|generation:1.491137
sequence:8|latency:0.12894|reception:2.438316|generation:2.309376
sequence:9|latency:0.247651|reception:2.581193|generation:2.333542
sequence:10|latency:0.321874|reception:2.688506|generation:2.366632
sequence:11|latency:0.436777|reception:2.807369|generation:2.370592
sequence:12|latency:0.491616|reception:3.04372|generation:2.552104
sequence:13|latency:0.483462|reception:3.129493|generation:2.646031
sequence:14|latency:0.470735|reception:3.273777|generation:2.803042
sequence:15|latency:0.366857|reception:3.390423|generation:3.023566
sequence:16|latency:0.461068|reception:3.486325|generation:3.025257
sequence:17|latency:0.514473|reception:3.57906|generation:3.064587
sequence:18|latency:0.56868|reception:3.726331|generation:3.157651
sequence:19|latency:0.416299|reception:3.802224|generation:3.385925
sequence:20|latency:0.060239|reception:3.956117|generation:3.895878
sequence:21|latency:0.071021|reception:4.110633|generation:4.039612
sequence:22|latency:0.162693|reception:4.25618|generation:4.093487
sequence:23|latency:0.172884|reception:4.347624|generation:4.17474
sequence:24|latency:0.067957|reception:4.584078|generation:4.516121
sequence:25|latency:0.069795|reception:4.917854|generation:4.848059
sequence:26|latency:0.119258|reception:5.025351|generation:4.906093
sequence:27|latency:0.150621|reception:5.085528|generation:4.934907
sequence:28|latency:0.09287|reception:5.366986|generation:5.274116
sequence:29|latency:0.076132|reception:5.639194|generation:5.563062
sequence:30|latency:0.07264|reception:6.224061|generation:6.151421
sequence:31|latency:0.142885|reception:6.429317|generation:6.286432
sequence:32|latency:0.062893|reception:6.55128|generation:6.488387
sequence:33|latency:0.124877|reception:6.688369|generation:6.563492
sequence:34|latency:0.185056|reception:6.825444|generation:6.640388
sequence:35|latency:0.191848|reception:6.901897|generation:6.710049
sequence:36|latency:0.181175|reception:7.046344|generation:6.865169
sequence:37|latency:0.154693|reception:7.168606|generation:7.013913
sequence:38|latency:0.164724|reception:7.253898|generation:7.089174
sequence:39|latency:0.174785|reception:7.402092|generation:7.227307
sequence:40|latency:0.145778|reception:7.567547|generation:7.421769
sequence:41|latency:0.083441|reception:7.626148|generation:7.542707
sequence:42|latency:0.094032|reception:7.781794|generation:7.687762
sequence:43|latency:0.152653|reception:7.855033|generation:7.70238
sequence:44|latency:0.085302|reception:8.085922|generation:8.00062
sequence:45|latency:0.086277|reception:8.679423|generation:8.593146
sequence:46|latency:0.111792|reception:8.962385|generation:8.850593
sequence:47|latency:0.066407|reception:9.220916|generation:9.154509
sequence:48|latency:0.145989|reception:9.313892|generation:9.167903
total run time:9.156985
