sequence:0|latency:0.112229|reception:0.112229|generation:0.0
sequence:1|latency:0.157009|reception:1.157136|generation:1.000127
sequence:2|latency:0.090057|reception:2.090168|generation:2.000111
sequence:3|latency:0.121616|reception:3.121755|generation:3.000139
sequence:4|latency:0.062362|reception:4.062496|generation:4.000134
sequence:5|latency:0.139334|reception:5.139479|generation:5.000145
sequence:6|latency:0.060367|reception:6.060506|generation:6.000139
sequence:7|latency:0.155643|reception:7.155712|generation:7.000069
sequence:8|latency:0.11744|reception:8.11757|generation:8.00013
sequence:9|latency:0.084821|reception:9.084868|generation:9.000047
sequence:10|latency:0.071103|reception:10.071232|generation:10.000129
sequence:11|latency:0.144627|reception:11.144735|generation:11.000108
sequence:12|latency:0.079068|reception:12.079172|generation:12.000104
sequence:13|latency:0.102063|reception:13.102181|generation:13.000118
sequence:14|latency:0.155544|reception:14.155671|generation:14.000127
sequence:15|latency:0.060439|reception:15.060461|generation:15.000022
sequence:16|latency:0.118438|reception:16.118538|generation:16.0001
sequence:17|latency:0.137318|reception:17.137363|generation:17.000045
sequence:18|latency:0.100492|reception:18.100544|generation:18.000052
sequence:19|latency:0.100886|reception:19.100998|generation:19.000112
sequence:20|latency:0.100475|reception:20.100609|generation:20.000134
sequence:21|latency:0.127577|reception:21.127629|generation:21.000052
sequence:22|latency:0.072189|reception:22.07232|generation:22.000131
sequence:23|latency:0.100378|reception:23.100506|generation:23.000128
sequence:24|latency:0.15218|reception:24.152287|generation:24.000107
sequence:25|latency:0.060076|reception:25.060205|generation:25.000129
sequence:26|latency:0.063837|reception:26.063934|generation:26.000097
sequence:27|latency:0.137754|reception:27.137884|generation:27.00013
sequence:28|latency:0.131568|reception:28.131661|generation:28.000093
sequence:29|latency:0.098672|reception:29.098801|generation:29.000129
sequence:30|latency:0.079917|reception:30.080046|generation:30.000129
sequence:31|latency:0.107924|reception:31.10806|generation:31.000136
sequence:32|latency:0.099417|reception:32.099472|generation:32.000055
sequence:33|latency:0.152715|reception:33.152842|generation:33.000127
sequence:34|latency:0.061172|reception:34.061223|generation:34.000051
