sequence:0|latency:0.086638|reception:0.086638|generation:0.0
sequence:1|latency:0.123689|reception:0.787047|generation:0.663358
sequence:2|latency:0.18391|reception:0.935275|generation:0.751365
sequence:3|latency:0.257675|reception:1.079543|generation:0.821868
sequence:4|latency:0.060834|reception:1.165271|generation:1.104437
sequence:5|latency:0.170032|reception:1.301669|generation:1.131637
sequence:6|latency:0.151179|reception:1.878264|generation:1.727085
sequence:7|latency:0.19071|reception:1.994091|generation:1.803381
sequence:8|latency:0.144535|reception:2.250834|generation:2.106299
sequence:9|latency:0.260469|reception:2.396613|generation:2.136144
sequence:10|latency:0.305032|reception:2.509382|generation:2.20435
sequence:11|latency:0.287661|reception:2.616155|generation:2.328494
sequence:12|latency:0.088671|reception:3.011411|generation:2.92274
sequence:13|latency:0.083225|reception:3.522091|generation:3.438866
sequence:14|latency:0.062646|reception:3.914168|generation:3.851522
sequence:15|latency:0.100164|reception:4.26676|generation:4.166596
sequence:16|latency:0.134907|reception:4.837753|generation:4.702846
sequence:17|latency:0.141295|reception:5.117456|generation:4.976161
sequence:18|latency:0.158292|reception:6.154128|generation:5.995836
sequence:19|latency:0.101045|reception:6.65476|generation:6.553715
sequence:20|latency:0.177843|reception:6.733378|generation:6.555535
sequence:21|latency:0.079395|reception:6.838729|generation:6.759334
sequence:22|latency:0.149532|reception:7.255894|generation:7.106362
sequence:23|latency:0.063748|reception:7.835215|generation:7.771467
sequence:24|latency:0.105279|reception:7.952959|generation:7.84768
sequence:25|latency:0.077552|reception:8.12428|generation:8.046728
sequence:26|latency:0.145684|reception:8.949025|generation:8.803341
sequence:27|latency:0.154391|reception:9.227387|generation:9.072996
total run time:9.140749
