sequence:0|latency:0.342549|reception:0.342549|generation:0.0
sequence:1|latency:0.217124|reception:0.452601|generation:0.235477
sequence:2|latency:0.248771|reception:0.527105|generation:0.278334
sequence:3|latency:0.285041|reception:0.588014|generation:0.302973
sequence:4|latency:0.377159|reception:0.719184|generation:0.342025
sequence:5|latency:0.430101|reception:0.785998|generation:0.355897
sequence:6|latency:0.439442|reception:0.894777|generation:0.455335
sequence:7|latency:0.324925|reception:0.975638|generation:0.650713
sequence:8|latency:0.315266|reception:1.09643|generation:0.781164
sequence:9|latency:0.148759|reception:1.176299|generation:1.02754
sequence:10|latency:0.170171|reception:1.292176|generation:1.122005
sequence:11|latency:0.207347|reception:1.391762|generation:1.184415
sequence:12|latency:0.107872|reception:1.466898|generation:1.359026
sequence:13|latency:0.150283|reception:1.573834|generation:1.423551
sequence:14|latency:0.193766|reception:1.668209|generation:1.474443
sequence:15|latency:0.313306|reception:1.810996|generation:1.49769
sequence:16|latency:0.323928|reception:1.952463|generation:1.628535
sequence:17|latency:0.405572|reception:2.039606|generation:1.634034
sequence:18|latency:0.391487|reception:2.142656|generation:1.751169
sequence:19|latency:0.448119|reception:2.265362|generation:1.817243
sequence:20|latency:0.568607|reception:2.400377|generation:1.83177
sequence:21|latency:0.632278|reception:2.53968|generation:1.907402
sequence:22|latency:0.743467|reception:2.684258|generation:1.940791
sequence:23|latency:0.856712|reception:2.806873|generation:1.950161
sequence:24|latency:0.821876|reception:2.903752|generation:2.081876
sequence:25|latency:0.832942|reception:2.968|generation:2.135058
sequence:26|latency:0.875219|reception:3.066053|generation:2.190834
sequence:27|latency:0.865809|reception:3.204535|generation:2.338726
sequence:28|latency:0.806947|reception:3.280849|generation:2.473902
sequence:29|latency:0.901118|reception:3.385749|generation:2.484631
sequence:30|latency:0.93026|reception:3.500385|generation:2.570125
sequence:31|latency:0.629811|reception:3.581337|generation:2.951526
sequence:32|latency:0.264785|reception:3.701004|generation:3.436219
sequence:33|latency:0.157876|reception:3.827454|generation:3.669578
sequence:34|latency:0.243845|reception:3.934496|generation:3.690651
sequence:35|latency:0.300278|reception:4.028434|generation:3.728156
sequence:36|latency:0.447208|reception:4.176959|generation:3.729751
sequence:37|latency:0.416244|reception:4.31152|generation:3.895276
sequence:38|latency:0.504938|reception:4.416573|generation:3.911635
sequence:39|latency:0.491193|reception:4.538791|generation:4.047598
sequence:40|latency:0.514413|reception:4.687429|generation:4.173016
sequence:41|latency:0.450947|reception:4.76418|generation:4.313233
sequence:42|latency:0.519342|reception:4.852522|generation:4.33318
sequence:43|latency:0.540827|reception:4.948205|generation:4.407378
sequence:44|latency:0.629437|reception:5.059486|generation:4.430049
sequence:45|latency:0.688405|reception:5.20406|generation:4.515655
sequence:46|latency:0.702545|reception:5.346281|generation:4.643736
sequence:47|latency:0.523107|reception:5.415341|generation:4.892234
sequence:48|latency:0.537735|reception:5.528358|generation:4.990623
sequence:49|latency:0.635358|reception:5.675482|generation:5.040124
sequence:50|latency:0.657725|reception:5.746741|generation:5.089016
sequence:51|latency:0.638889|reception:5.868234|generation:5.229345
sequence:52|latency:0.549396|reception:6.009203|generation:5.459807
sequence:53|latency:0.577899|reception:6.146197|generation:5.568298
sequence:54|latency:0.533855|reception:6.283367|generation:5.749512
sequence:55|latency:0.568756|reception:6.415245|generation:5.846489
sequence:56|latency:0.634144|reception:6.484951|generation:5.850807
sequence:57|latency:0.675724|reception:6.554292|generation:5.878568
sequence:58|latency:0.780905|reception:6.705911|generation:5.925006
sequence:59|latency:0.760531|reception:6.837275|generation:6.076744
sequence:60|latency:0.791725|reception:6.910536|generation:6.118811
sequence:61|latency:0.649122|reception:7.024385|generation:6.375263
sequence:62|latency:0.616353|reception:7.13211|generation:6.515757
sequence:63|latency:0.704186|reception:7.26041|generation:6.556224
sequence:64|latency:0.649717|reception:7.377263|generation:6.727546
sequence:65|latency:0.473028|reception:7.464222|generation:6.991194
sequence:66|latency:0.46254|reception:7.555239|generation:7.092699
sequence:67|latency:0.422488|reception:7.694603|generation:7.272115
sequence:68|latency:0.709809|reception:8.112559|generation:7.40275
sequence:69|latency:0.773987|reception:8.328211|generation:7.554224
sequence:70|latency:1.041252|reception:8.677986|generation:7.636734
sequence:71|latency:1.331183|reception:9.022922|generation:7.691739
sequence:72|latency:1.338631|reception:9.103085|generation:7.764454
sequence:73|latency:1.353978|reception:9.250978|generation:7.897
sequence:74|latency:1.458677|reception:9.612517|generation:8.15384
sequence:75|latency:1.470911|reception:9.749082|generation:8.278171
sequence:76|latency:1.542337|reception:9.853905|generation:8.311568
sequence:77|latency:1.597286|reception:10.009864|generation:8.412578
sequence:78|latency:1.72624|reception:10.234939|generation:8.508699
sequence:79|latency:1.740036|reception:10.471597|generation:8.731561
total run time:10.129048
