sequence:0|latency:0.112734|reception:0.112734|generation:0.0
sequence:1|latency:0.162158|reception:0.221114|generation:0.058956
sequence:2|latency:0.271545|reception:0.350294|generation:0.078749
sequence:3|latency:0.352518|reception:0.468863|generation:0.116345
sequence:4|latency:0.356768|reception:0.561652|generation:0.204884
sequence:5|latency:0.084798|reception:0.732685|generation:0.647887
sequence:6|latency:0.135938|reception:0.792804|generation:0.656866
sequence:7|latency:0.193895|reception:0.851491|generation:0.657596
sequence:8|latency:0.132319|reception:1.063855|generation:0.931536
sequence:9|latency:0.130641|reception:1.134249|generation:1.003608
sequence:10|latency:0.155547|reception:1.220236|generation:1.064689
sequence:11|latency:0.120478|reception:1.392828|generation:1.27235
sequence:12|latency:0.10629|reception:1.614362|generation:1.508072
sequence:13|latency:0.069772|reception:1.738095|generation:1.668323
sequence:14|latency:0.136516|reception:1.89296|generation:1.756444
sequence:15|latency:0.264651|reception:2.04058|generation:1.775929
sequence:16|latency:0.351892|reception:2.175064|generation:1.823172
sequence:17|latency:0.434527|reception:2.289553|generation:1.855026
sequence:18|latency:0.425193|reception:2.393036|generation:1.967843
sequence:19|latency:0.479741|reception:2.501661|generation:2.02192
sequence:20|latency:0.462697|reception:2.643275|generation:2.180578
sequence:21|latency:0.590861|reception:2.791383|generation:2.200522
sequence:22|latency:0.573024|reception:2.92233|generation:2.349306
sequence:23|latency:0.663072|reception:3.071368|generation:2.408296
sequence:24|latency:0.7376|reception:3.164832|generation:2.427232
sequence:25|latency:0.677925|reception:3.229857|generation:2.551932
sequence:26|latency:0.733854|reception:3.36402|generation:2.630166
sequence:27|latency:0.78908|reception:3.473127|generation:2.684047
sequence:28|latency:0.86005|reception:3.597883|generation:2.737833
sequence:29|latency:0.937134|reception:3.728728|generation:2.791594
sequence:30|latency:1.069346|reception:3.870356|generation:2.80101
sequence:31|latency:1.175152|reception:4.019531|generation:2.844379
sequence:32|latency:1.07401|reception:4.1038|generation:3.02979
sequence:33|latency:1.188679|reception:4.249763|generation:3.061084
sequence:34|latency:1.142074|reception:4.310047|generation:3.167973
sequence:35|latency:1.173444|reception:4.394686|generation:3.221242
sequence:36|latency:1.374931|reception:4.625389|generation:3.250458
sequence:37|latency:1.309777|reception:4.69423|generation:3.384453
sequence:38|latency:1.399018|reception:4.83804|generation:3.439022
sequence:39|latency:1.458098|reception:4.916489|generation:3.458391
sequence:40|latency:1.532947|reception:5.016998|generation:3.484051
sequence:41|latency:1.419309|reception:5.099068|generation:3.679759
sequence:42|latency:1.540908|reception:5.223755|generation:3.682847
sequence:43|latency:1.653542|reception:5.348634|generation:3.695092
sequence:44|latency:1.62654|reception:5.425154|generation:3.798614
sequence:45|latency:1.638431|reception:5.532335|generation:3.893904
sequence:46|latency:1.760503|reception:5.688902|generation:3.928399
sequence:47|latency:1.372541|reception:5.761424|generation:4.388883
sequence:48|latency:1.322154|reception:5.915647|generation:4.593493
sequence:49|latency:1.167622|reception:6.051868|generation:4.884246
sequence:50|latency:1.239378|reception:6.175493|generation:4.936115
sequence:51|latency:1.229116|reception:6.271444|generation:5.042328
sequence:52|latency:1.312555|reception:6.367073|generation:5.054518
sequence:53|latency:1.399512|reception:6.470597|generation:5.071085
sequence:54|latency:1.481457|reception:6.55953|generation:5.078073
sequence:55|latency:1.52962|reception:6.641235|generation:5.111615
sequence:56|latency:1.462396|reception:6.76725|generation:5.304854
sequence:57|latency:1.523328|reception:6.921566|generation:5.398238
sequence:58|latency:1.500907|reception:7.017161|generation:5.516254
sequence:59|latency:1.592478|reception:7.137678|generation:5.5452
sequence:60|latency:1.20757|reception:7.22255|generation:6.01498
sequence:61|latency:1.177413|reception:7.342444|generation:6.165031
sequence:62|latency:1.180453|reception:7.436191|generation:6.255738
sequence:63|latency:1.070594|reception:7.504924|generation:6.43433
sequence:64|latency:1.17852|reception:7.614682|generation:6.436162
sequence:65|latency:1.288005|reception:7.749609|generation:6.461604
sequence:66|latency:1.358951|reception:7.845907|generation:6.486956
sequence:67|latency:1.425119|reception:7.943662|generation:6.518543
sequence:68|latency:1.373129|reception:8.180085|generation:6.806956
sequence:69|latency:1.368647|reception:8.276969|generation:6.908322
sequence:70|latency:1.405679|reception:8.37263|generation:6.966951
sequence:71|latency:1.522549|reception:8.506768|generation:6.984219
sequence:72|latency:1.560373|reception:8.609946|generation:7.049573
sequence:73|latency:1.602179|reception:8.715869|generation:7.11369
sequence:74|latency:1.637774|reception:8.783394|generation:7.14562
sequence:75|latency:1.713491|reception:8.868772|generation:7.155281
sequence:76|latency:1.778576|reception:8.939535|generation:7.160959
sequence:77|latency:1.795363|reception:9.038252|generation:7.242889
sequence:78|latency:1.895394|reception:9.146591|generation:7.251197
sequence:79|latency:1.785604|reception:9.288462|generation:7.502858
sequence:80|latency:1.804774|reception:9.376002|generation:7.571228
sequence:81|latency:1.845492|reception:9.482557|generation:7.637065
sequence:82|latency:1.866389|reception:9.586|generation:7.719611
sequence:83|latency:1.856535|reception:9.66924|generation:7.812705
sequence:84|latency:1.909775|reception:9.821891|generation:7.912116
sequence:85|latency:1.893638|reception:9.904249|generation:8.010611
sequence:86|latency:1.757718|reception:9.975419|generation:8.217701
sequence:87|latency:1.772715|reception:10.053615|generation:8.2809
sequence:88|latency:1.868421|reception:10.172291|generation:8.30387
sequence:89|latency:1.871611|reception:10.255926|generation:8.384315
sequence:90|latency:1.871432|reception:10.379515|generation:8.508083
total run time:10.266781
