sequence:0|latency:0.318286|reception:0.318286|generation:0.0
sequence:1|latency:0.148899|reception:6.428639|generation:6.27974
sequence:2|latency:0.530683|reception:8.269101|generation:7.738418
sequence:3|latency:0.56909|reception:8.743525|generation:8.174435
sequence:4|latency:0.141302|reception:13.39196|generation:13.250658
sequence:5|latency:0.098917|reception:15.893608|generation:15.794691
sequence:6|latency:0.068228|reception:20.151261|generation:20.083033
sequence:7|latency:0.067181|reception:23.20186|generation:23.134679
sequence:8|latency:0.146414|reception:28.568707|generation:28.422293
sequence:9|latency:0.116929|reception:30.388819|generation:30.27189
sequence:10|latency:0.08433|reception:30.636289|generation:30.551959
sequence:11|latency:0.06394|reception:32.131191|generation:32.067251
sequence:12|latency:0.102087|reception:32.499085|generation:32.396998
sequence:13|latency:0.15494|reception:37.289738|generation:37.134798
sequence:14|latency:0.074099|reception:38.625941|generation:38.551842
sequence:15|latency:0.114363|reception:39.156007|generation:39.041644
sequence:16|latency:0.104127|reception:42.669758|generation:42.565631
sequence:17|latency:0.138793|reception:44.206141|generation:44.067348
sequence:18|latency:0.122227|reception:47.823354|generation:47.701127
sequence:19|latency:0.125002|reception:52.552503|generation:52.427501
sequence:20|latency:0.060713|reception:52.62819|generation:52.567477
sequence:21|latency:0.071863|reception:54.753515|generation:54.681652
sequence:22|latency:0.15124|reception:55.173078|generation:55.021838
sequence:23|latency:0.114847|reception:55.969254|generation:55.854407
sequence:24|latency:0.147411|reception:56.683779|generation:56.536368
sequence:25|latency:0.1045|reception:57.900154|generation:57.795654
sequence:26|latency:0.121198|reception:58.226023|generation:58.104825
sequence:27|latency:0.060975|reception:60.660587|generation:60.599612
sequence:28|latency:0.107591|reception:61.810771|generation:61.70318
sequence:29|latency:0.11315|reception:63.360357|generation:63.247207
sequence:30|latency:0.098367|reception:63.478956|generation:63.380589
sequence:31|latency:0.164414|reception:63.56194|generation:63.397526
sequence:32|latency:0.072326|reception:64.834776|generation:64.76245
sequence:33|latency:0.101677|reception:66.609979|generation:66.508302
sequence:34|latency:0.099983|reception:67.065405|generation:66.965422
sequence:35|latency:0.067011|reception:68.106889|generation:68.039878
sequence:36|latency:0.102667|reception:68.861649|generation:68.758982
sequence:37|latency:0.124745|reception:69.066089|generation:68.941344
sequence:38|latency:0.140491|reception:69.523548|generation:69.383057
sequence:39|latency:0.133214|reception:70.04141|generation:69.908196
sequence:40|latency:0.123911|reception:72.377861|generation:72.25395
sequence:41|latency:0.135981|reception:73.187491|generation:73.05151
sequence:42|latency:0.067755|reception:75.991583|generation:75.923828
sequence:43|latency:0.083797|reception:79.70493|generation:79.621133
sequence:44|latency:0.148741|reception:80.306235|generation:80.157494
sequence:45|latency:0.088029|reception:80.874419|generation:80.78639
sequence:46|latency:0.089266|reception:80.998925|generation:80.909659
sequence:47|latency:0.077621|reception:81.118609|generation:81.040988
sequence:48|latency:0.098699|reception:84.336937|generation:84.238238
sequence:49|latency:0.154444|reception:88.9434|generation:88.788956
sequence:50|latency:0.144335|reception:95.909049|generation:95.764714
sequence:51|latency:0.136179|reception:99.91213|generation:99.775951
sequence:52|latency:0.059145|reception:101.431192|generation:101.372047
sequence:53|latency:0.134945|reception:101.775906|generation:101.640961
sequence:54|latency:0.10556|reception:102.20767|generation:102.10211
sequence:55|latency:0.139247|reception:105.890628|generation:105.751381
sequence:56|latency:0.148683|reception:107.698103|generation:107.54942
sequence:57|latency:0.085998|reception:108.494316|generation:108.408318
sequence:58|latency:0.132141|reception:110.144136|generation:110.011995
sequence:59|latency:0.212042|reception:110.258534|generation:110.046492
sequence:60|latency:0.111668|reception:114.520231|generation:114.408563
