sequence:0|latency:0.090756|reception:0.090756|generation:0.0
sequence:1|latency:0.137078|reception:0.278845|generation:0.141767
sequence:2|latency:0.120195|reception:0.428816|generation:0.308621
sequence:3|latency:0.149994|reception:0.612467|generation:0.462473
sequence:4|latency:0.191079|reception:0.755485|generation:0.564406
sequence:5|latency:0.067412|reception:0.968596|generation:0.901184
sequence:6|latency:0.087884|reception:1.239792|generation:1.151908
sequence:7|latency:0.171526|reception:1.339629|generation:1.168103
sequence:8|latency:0.25288|reception:1.426399|generation:1.173519
sequence:9|latency:0.324691|reception:1.524826|generation:1.200135
sequence:10|latency:0.461024|reception:1.664822|generation:1.203798
sequence:11|latency:0.516485|reception:1.744453|generation:1.227968
sequence:12|latency:0.590682|reception:1.891498|generation:1.300816
sequence:13|latency:0.655754|reception:1.98667|generation:1.330916
sequence:14|latency:0.711087|reception:2.114681|generation:1.403594
sequence:15|latency:0.727815|reception:2.174047|generation:1.446232
sequence:16|latency:0.665544|reception:2.268478|generation:1.602934
sequence:17|latency:0.768264|reception:2.373167|generation:1.604903
sequence:18|latency:0.860325|reception:2.497236|generation:1.636911
sequence:19|latency:0.567441|reception:2.573226|generation:2.005785
sequence:20|latency:0.626367|reception:2.636148|generation:2.009781
sequence:21|latency:0.718779|reception:2.78899|generation:2.070211
sequence:22|latency:0.808799|reception:2.905656|generation:2.096857
sequence:23|latency:0.901166|reception:3.000781|generation:2.099615
sequence:24|latency:0.940774|reception:3.076659|generation:2.135885
sequence:25|latency:1.05275|reception:3.228105|generation:2.175355
sequence:26|latency:0.989579|reception:3.290669|generation:2.30109
sequence:27|latency:1.064538|reception:3.376965|generation:2.312427
sequence:28|latency:1.224742|reception:3.582864|generation:2.358122
sequence:29|latency:1.318984|reception:3.689344|generation:2.37036
sequence:30|latency:1.227844|reception:3.748101|generation:2.520257
sequence:31|latency:1.328756|reception:3.87099|generation:2.542234
sequence:32|latency:1.258208|reception:3.999699|generation:2.741491
sequence:33|latency:1.284917|reception:4.111531|generation:2.826614
sequence:34|latency:1.064681|reception:4.221577|generation:3.156896
sequence:35|latency:1.066609|reception:4.29028|generation:3.223671
sequence:36|latency:1.110674|reception:4.410093|generation:3.299419
sequence:37|latency:0.976733|reception:4.48651|generation:3.509777
sequence:38|latency:0.945829|reception:4.555246|generation:3.609417
sequence:39|latency:1.008949|reception:4.705612|generation:3.696663
sequence:40|latency:1.148411|reception:4.854737|generation:3.706326
sequence:41|latency:1.146646|reception:4.962552|generation:3.815906
sequence:42|latency:1.067709|reception:5.037506|generation:3.969797
sequence:43|latency:1.099528|reception:5.162513|generation:4.062985
sequence:44|latency:0.936864|reception:5.23795|generation:4.301086
sequence:45|latency:1.05358|reception:5.387394|generation:4.333814
sequence:46|latency:0.932558|reception:5.532754|generation:4.600196
sequence:47|latency:0.942846|reception:5.659766|generation:4.71692
sequence:48|latency:1.048585|reception:5.800929|generation:4.752344
sequence:49|latency:1.135909|reception:5.909532|generation:4.773623
sequence:50|latency:1.15979|reception:6.040947|generation:4.881157
sequence:51|latency:1.251047|reception:6.173464|generation:4.922417
sequence:52|latency:1.36904|reception:6.393134|generation:5.024094
sequence:53|latency:1.267546|reception:6.500938|generation:5.233392
sequence:54|latency:1.321222|reception:6.600015|generation:5.278793
sequence:55|latency:1.19634|reception:6.72954|generation:5.5332
sequence:56|latency:1.254754|reception:6.808343|generation:5.553589
sequence:57|latency:1.372668|reception:6.931413|generation:5.558745
sequence:58|latency:1.460895|reception:7.021015|generation:5.56012
sequence:59|latency:1.498262|reception:7.137342|generation:5.63908
sequence:60|latency:1.580175|reception:7.237286|generation:5.657111
sequence:61|latency:1.522983|reception:7.335808|generation:5.812825
sequence:62|latency:1.494352|reception:7.439706|generation:5.945354
sequence:63|latency:1.643997|reception:7.590027|generation:5.94603
sequence:64|latency:1.759389|reception:7.747092|generation:5.987703
sequence:65|latency:1.856547|reception:7.961801|generation:6.105254
sequence:66|latency:1.882888|reception:8.056349|generation:6.173461
sequence:67|latency:1.765849|reception:8.132089|generation:6.36624
sequence:68|latency:1.850311|reception:8.297618|generation:6.447307
sequence:69|latency:1.933681|reception:8.390803|generation:6.457122
sequence:70|latency:2.000323|reception:8.511807|generation:6.511484
sequence:71|latency:1.960029|reception:8.574603|generation:6.614574
sequence:72|latency:1.887013|reception:8.641694|generation:6.754681
sequence:73|latency:1.978277|reception:8.752807|generation:6.77453
sequence:74|latency:2.103341|reception:8.902936|generation:6.799595
sequence:75|latency:2.0729|reception:8.977594|generation:6.904694
sequence:76|latency:2.114876|reception:9.080325|generation:6.965449
sequence:77|latency:2.254069|reception:9.23446|generation:6.980391
sequence:78|latency:2.275448|reception:9.293607|generation:7.018159
sequence:79|latency:2.256121|reception:9.410012|generation:7.153891
sequence:80|latency:2.337558|reception:9.531312|generation:7.193754
sequence:81|latency:2.129672|reception:9.622466|generation:7.492794
sequence:82|latency:2.280724|reception:9.778735|generation:7.498011
sequence:83|latency:2.069033|reception:9.853499|generation:7.784466
total run time:9.762743
