sequence:0|latency:0.10147|reception:0.10147|generation:0.0
sequence:1|latency:0.116493|reception:0.19019|generation:0.073697
sequence:2|latency:0.092743|reception:1.103566|generation:1.010823
sequence:3|latency:0.082262|reception:1.810911|generation:1.728649
sequence:4|latency:0.134053|reception:1.953408|generation:1.819355
sequence:5|latency:0.173497|reception:2.067838|generation:1.894341
sequence:6|latency:0.153246|reception:2.286517|generation:2.133271
sequence:7|latency:0.203805|reception:2.388518|generation:2.184713
sequence:8|latency:0.095116|reception:2.519533|generation:2.424417
sequence:9|latency:0.081122|reception:2.943421|generation:2.862299
sequence:10|latency:0.119609|reception:3.151901|generation:3.032292
sequence:11|latency:0.114362|reception:3.856638|generation:3.742276
sequence:12|latency:0.155572|reception:4.032376|generation:3.876804
sequence:13|latency:0.152256|reception:4.26904|generation:4.116784
sequence:14|latency:0.116627|reception:5.02279|generation:4.906163
sequence:15|latency:0.145878|reception:6.055066|generation:5.909188
sequence:16|latency:0.146163|reception:7.478682|generation:7.332519
sequence:17|latency:0.098514|reception:7.553678|generation:7.455164
sequence:18|latency:0.068012|reception:8.777749|generation:8.709737
sequence:19|latency:0.093357|reception:9.485618|generation:9.392261
total run time:9.384148
