sequence:0|latency:0.142728|reception:0.142728|generation:0.0
sequence:1|latency:0.19603|reception:0.263622|generation:0.067592
sequence:2|latency:0.067068|reception:0.757535|generation:0.690467
sequence:3|latency:0.093682|reception:1.156423|generation:1.062741
sequence:4|latency:0.223989|reception:1.736842|generation:1.512853
sequence:5|latency:0.084742|reception:2.801451|generation:2.716709
sequence:6|latency:0.217092|reception:2.952005|generation:2.734913
sequence:7|latency:0.158671|reception:3.166378|generation:3.007707
sequence:8|latency:0.077516|reception:3.797887|generation:3.720371
sequence:9|latency:0.063425|reception:4.154411|generation:4.090986
sequence:10|latency:0.101809|reception:4.257203|generation:4.155394
sequence:11|latency:0.104141|reception:4.394|generation:4.289859
sequence:12|latency:0.092374|reception:5.171361|generation:5.078987
sequence:13|latency:0.110437|reception:5.473438|generation:5.363001
sequence:14|latency:0.15771|reception:6.583559|generation:6.425849
sequence:15|latency:0.114832|reception:6.675885|generation:6.561053
sequence:16|latency:0.128841|reception:7.372092|generation:7.243251
sequence:17|latency:0.075942|reception:7.476723|generation:7.400781
sequence:18|latency:0.129181|reception:7.577255|generation:7.448074
sequence:19|latency:0.107327|reception:8.138151|generation:8.030824
sequence:20|latency:0.123006|reception:8.379795|generation:8.256789
sequence:21|latency:0.092193|reception:8.719367|generation:8.627174
sequence:22|latency:0.127653|reception:8.971553|generation:8.8439
sequence:23|latency:0.129785|reception:9.754095|generation:9.62431
total run time:9.611367
