sequence:0|latency:0.080197|reception:0.080197|generation:0.0
sequence:1|latency:0.14482|reception:0.187449|generation:0.042629
sequence:2|latency:0.151387|reception:0.562208|generation:0.410821
sequence:3|latency:0.272198|reception:0.690512|generation:0.418314
sequence:4|latency:0.269244|reception:0.783166|generation:0.513922
sequence:5|latency:0.379659|reception:0.89624|generation:0.516581
sequence:6|latency:0.477059|reception:1.041737|generation:0.564678
sequence:7|latency:0.242941|reception:1.281075|generation:1.038134
sequence:8|latency:0.262701|reception:1.378915|generation:1.116214
sequence:9|latency:0.278472|reception:1.511453|generation:1.232981
sequence:10|latency:0.212083|reception:1.64333|generation:1.431247
sequence:11|latency:0.218657|reception:1.736303|generation:1.517646
sequence:12|latency:0.219402|reception:1.81225|generation:1.592848
sequence:13|latency:0.260716|reception:1.885161|generation:1.624445
sequence:14|latency:0.402988|reception:2.038549|generation:1.635561
sequence:15|latency:0.314691|reception:2.166563|generation:1.851872
sequence:16|latency:0.121461|reception:2.248657|generation:2.127196
sequence:17|latency:0.141107|reception:2.463484|generation:2.322377
sequence:18|latency:0.082052|reception:3.478671|generation:3.396619
sequence:19|latency:0.155613|reception:4.383638|generation:4.228025
sequence:20|latency:0.172391|reception:4.458529|generation:4.286138
sequence:21|latency:0.241483|reception:4.552752|generation:4.311269
sequence:22|latency:0.111884|reception:4.6502|generation:4.538316
sequence:23|latency:0.105868|reception:4.998316|generation:4.892448
sequence:24|latency:0.07654|reception:5.073834|generation:4.997294
sequence:25|latency:0.15058|reception:5.516761|generation:5.366181
sequence:26|latency:0.064523|reception:5.82157|generation:5.757047
sequence:27|latency:0.124974|reception:5.947347|generation:5.822373
sequence:28|latency:0.15362|reception:6.090235|generation:5.936615
sequence:29|latency:0.113676|reception:6.185111|generation:6.071435
sequence:30|latency:0.183564|reception:6.267932|generation:6.084368
sequence:31|latency:0.062159|reception:6.574092|generation:6.511933
sequence:32|latency:0.113829|reception:6.854877|generation:6.741048
sequence:33|latency:0.138301|reception:7.347799|generation:7.209498
sequence:34|latency:0.12022|reception:7.831915|generation:7.711695
sequence:35|latency:0.17397|reception:7.898456|generation:7.724486
sequence:36|latency:0.07873|reception:8.301988|generation:8.223258
sequence:37|latency:0.112499|reception:8.3642|generation:8.251701
sequence:38|latency:0.079898|reception:9.021342|generation:8.941444
sequence:39|latency:0.146032|reception:9.142471|generation:8.996439
sequence:40|latency:0.111449|reception:9.278947|generation:9.167498
sequence:41|latency:0.105478|reception:9.454875|generation:9.349397
sequence:42|latency:0.084922|reception:9.613193|generation:9.528271
total run time:9.532996
