sequence:0|latency:0.156059|reception:0.156059|generation:0.0
sequence:1|latency:0.237145|reception:0.271037|generation:0.033892
sequence:2|latency:0.061239|reception:0.40649|generation:0.345251
sequence:3|latency:0.111827|reception:0.524819|generation:0.412992
sequence:4|latency:0.210958|reception:0.675609|generation:0.464651
sequence:5|latency:0.194636|reception:0.75266|generation:0.558024
sequence:6|latency:0.295036|reception:0.880289|generation:0.585253
sequence:7|latency:0.340561|reception:0.971258|generation:0.630697
sequence:8|latency:0.404762|reception:1.057592|generation:0.65283
sequence:9|latency:0.42187|reception:1.163229|generation:0.741359
sequence:10|latency:0.302349|reception:1.22421|generation:0.921861
sequence:11|latency:0.450029|reception:1.37233|generation:0.922301
sequence:12|latency:0.529466|reception:1.507753|generation:0.978287
sequence:13|latency:0.462266|reception:1.63118|generation:1.168914
sequence:14|latency:0.110671|reception:1.743639|generation:1.632968
sequence:15|latency:0.141866|reception:1.804747|generation:1.662881
sequence:16|latency:0.141341|reception:1.911026|generation:1.769685
sequence:17|latency:0.15956|reception:2.051892|generation:1.892332
sequence:18|latency:0.261005|reception:2.174158|generation:1.913153
sequence:19|latency:0.397286|reception:2.322475|generation:1.925189
sequence:20|latency:0.383019|reception:2.422964|generation:2.039945
sequence:21|latency:0.422242|reception:2.5204|generation:2.098158
sequence:22|latency:0.493701|reception:2.658641|generation:2.16494
sequence:23|latency:0.501007|reception:2.772705|generation:2.271698
sequence:24|latency:0.394834|reception:2.866284|generation:2.47145
sequence:25|latency:0.404538|reception:3.016034|generation:2.611496
sequence:26|latency:0.444316|reception:3.122013|generation:2.677697
sequence:27|latency:0.227759|reception:3.196123|generation:2.968364
sequence:28|latency:0.33195|reception:3.306863|generation:2.974913
sequence:29|latency:0.266605|reception:3.459781|generation:3.193176
sequence:30|latency:0.272642|reception:3.569018|generation:3.296376
sequence:31|latency:0.20483|reception:3.649969|generation:3.445139
sequence:32|latency:0.337332|reception:3.800362|generation:3.46303
sequence:33|latency:0.352339|reception:3.905656|generation:3.553317
sequence:34|latency:0.453956|reception:4.036367|generation:3.582411
sequence:35|latency:0.466594|reception:4.132138|generation:3.665544
sequence:36|latency:0.595835|reception:4.281674|generation:3.685839
sequence:37|latency:0.613338|reception:4.366174|generation:3.752836
sequence:38|latency:0.475533|reception:4.476328|generation:4.000795
sequence:39|latency:0.524958|reception:4.573877|generation:4.048919
sequence:40|latency:0.620457|reception:4.675069|generation:4.054612
sequence:41|latency:0.575559|reception:4.767574|generation:4.192015
sequence:42|latency:0.597784|reception:4.838616|generation:4.240832
sequence:43|latency:0.680043|reception:4.98691|generation:4.306867
sequence:44|latency:0.705808|reception:5.101839|generation:4.396031
sequence:45|latency:0.733634|reception:5.176733|generation:4.443099
sequence:46|latency:0.712984|reception:5.288952|generation:4.575968
sequence:47|latency:0.82644|reception:5.428563|generation:4.602123
sequence:48|latency:0.947264|reception:5.556018|generation:4.608754
sequence:49|latency:0.840454|reception:5.69376|generation:4.853306
sequence:50|latency:0.862217|reception:5.757459|generation:4.895242
sequence:51|latency:0.865151|reception:5.896938|generation:5.031787
sequence:52|latency:0.884367|reception:5.958672|generation:5.074305
sequence:53|latency:0.952938|reception:6.199129|generation:5.246191
sequence:54|latency:0.991875|reception:6.28718|generation:5.295305
sequence:55|latency:1.058286|reception:6.375803|generation:5.317517
sequence:56|latency:1.105904|reception:6.506722|generation:5.400818
sequence:57|latency:1.065186|reception:6.663279|generation:5.598093
sequence:58|latency:1.140123|reception:6.753252|generation:5.613129
sequence:59|latency:1.302254|reception:7.013946|generation:5.711692
sequence:60|latency:1.260354|reception:7.107788|generation:5.847434
sequence:61|latency:1.263788|reception:7.261404|generation:5.997616
sequence:62|latency:1.35337|reception:7.400267|generation:6.046897
sequence:63|latency:1.409354|reception:7.684891|generation:6.275537
sequence:64|latency:1.465254|reception:7.785277|generation:6.320023
sequence:65|latency:1.456168|reception:7.87747|generation:6.421302
sequence:66|latency:1.460595|reception:7.942431|generation:6.481836
sequence:67|latency:1.459187|reception:8.018878|generation:6.559691
sequence:68|latency:1.598678|reception:8.169634|generation:6.570956
sequence:69|latency:1.613667|reception:8.229648|generation:6.615981
sequence:70|latency:1.525957|reception:8.38185|generation:6.855893
sequence:71|latency:1.648443|reception:8.521997|generation:6.873554
sequence:72|latency:1.765515|reception:8.648758|generation:6.883243
sequence:73|latency:1.876564|reception:8.793731|generation:6.917167
sequence:74|latency:1.930595|reception:8.950297|generation:7.019702
sequence:75|latency:1.876606|reception:9.01035|generation:7.133744
sequence:76|latency:1.900407|reception:9.141391|generation:7.240984
sequence:77|latency:1.990264|reception:9.276421|generation:7.286157
sequence:78|latency:1.836915|reception:9.353779|generation:7.516864
sequence:79|latency:1.793415|reception:9.437496|generation:7.644081
sequence:80|latency:1.855824|reception:9.531105|generation:7.675281
sequence:81|latency:1.938017|reception:9.639927|generation:7.70191
sequence:82|latency:2.031482|reception:9.793628|generation:7.762146
sequence:83|latency:2.094697|reception:9.951212|generation:7.856515
total run time:9.795153
