sequence:0|latency:0.085307|reception:0.085307|generation:0.0
sequence:1|latency:0.106558|reception:0.26613|generation:0.159572
sequence:2|latency:0.138522|reception:0.348345|generation:0.209823
sequence:3|latency:0.164749|reception:0.484935|generation:0.320186
sequence:4|latency:0.183938|reception:0.594463|generation:0.410525
sequence:5|latency:0.235337|reception:0.677049|generation:0.441712
sequence:6|latency:0.114163|reception:0.783637|generation:0.669474
sequence:7|latency:0.083193|reception:0.887247|generation:0.804054
sequence:8|latency:0.143146|reception:0.983881|generation:0.840735
sequence:9|latency:0.222669|reception:1.06874|generation:0.846071
sequence:10|latency:0.162921|reception:1.215881|generation:1.05296
sequence:11|latency:0.193826|reception:1.339836|generation:1.14601
sequence:12|latency:0.270807|reception:1.462653|generation:1.191846
sequence:13|latency:0.364964|reception:1.571522|generation:1.206558
sequence:14|latency:0.397759|reception:1.662146|generation:1.264387
sequence:15|latency:0.355729|reception:1.810674|generation:1.454945
sequence:16|latency:0.302404|reception:1.871588|generation:1.569184
sequence:17|latency:0.295207|reception:2.006342|generation:1.711135
sequence:18|latency:0.328134|reception:2.10781|generation:1.779676
sequence:19|latency:0.402169|reception:2.26305|generation:1.860881
sequence:20|latency:0.418554|reception:2.380892|generation:1.962338
sequence:21|latency:0.417758|reception:2.51407|generation:2.096312
sequence:22|latency:0.080129|reception:2.613783|generation:2.533654
sequence:23|latency:0.156277|reception:2.782395|generation:2.626118
sequence:24|latency:0.211198|reception:2.895427|generation:2.684229
sequence:25|latency:0.099972|reception:3.118182|generation:3.01821
sequence:26|latency:0.230098|reception:3.262714|generation:3.032616
sequence:27|latency:0.251022|reception:3.32266|generation:3.071638
sequence:28|latency:0.2815|reception:3.411292|generation:3.129792
sequence:29|latency:0.259306|reception:3.486397|generation:3.227091
sequence:30|latency:0.24569|reception:3.588426|generation:3.342736
sequence:31|latency:0.232121|reception:3.719376|generation:3.487255
sequence:32|latency:0.307019|reception:3.846598|generation:3.539579
sequence:33|latency:0.385439|reception:3.931489|generation:3.54605
sequence:34|latency:0.406141|reception:4.006753|generation:3.600612
sequence:35|latency:0.092474|reception:4.105728|generation:4.013254
sequence:36|latency:0.170855|reception:4.224015|generation:4.05316
sequence:37|latency:0.268062|reception:4.358248|generation:4.090186
sequence:38|latency:0.29314|reception:4.511065|generation:4.217925
sequence:39|latency:0.271774|reception:4.589675|generation:4.317901
sequence:40|latency:0.350385|reception:4.712962|generation:4.362577
sequence:41|latency:0.415171|reception:4.866235|generation:4.451064
sequence:42|latency:0.507398|reception:4.983435|generation:4.476037
sequence:43|latency:0.455039|reception:5.058978|generation:4.603939
sequence:44|latency:0.476244|reception:5.207409|generation:4.731165
sequence:45|latency:0.497138|reception:5.334874|generation:4.837736
sequence:46|latency:0.476243|reception:5.397094|generation:4.920851
sequence:47|latency:0.497419|reception:5.467306|generation:4.969887
sequence:48|latency:0.594419|reception:5.615623|generation:5.021204
sequence:49|latency:0.712796|reception:5.738065|generation:5.025269
sequence:50|latency:0.591716|reception:5.882082|generation:5.290366
sequence:51|latency:0.687178|reception:5.979412|generation:5.292234
sequence:52|latency:0.782666|reception:6.224809|generation:5.442143
sequence:53|latency:0.606255|reception:6.295695|generation:5.68944
sequence:54|latency:0.614265|reception:6.400992|generation:5.786727
sequence:55|latency:0.655737|reception:6.465007|generation:5.80927
sequence:56|latency:0.571007|reception:6.590609|generation:6.019602
sequence:57|latency:0.552732|reception:6.711265|generation:6.158533
sequence:58|latency:0.574458|reception:6.806961|generation:6.232503
sequence:59|latency:0.636458|reception:6.905954|generation:6.269496
sequence:60|latency:0.688721|reception:7.002781|generation:6.31406
sequence:61|latency:0.784537|reception:7.119891|generation:6.335354
sequence:62|latency:0.877402|reception:7.218606|generation:6.341204
sequence:63|latency:0.861472|reception:7.34515|generation:6.483678
sequence:64|latency:0.899073|reception:7.411933|generation:6.51286
sequence:65|latency:0.986767|reception:7.564368|generation:6.577601
sequence:66|latency:0.924127|reception:7.636876|generation:6.712749
sequence:67|latency:0.973404|reception:7.772773|generation:6.799369
sequence:68|latency:0.886141|reception:7.835741|generation:6.9496
sequence:69|latency:0.894151|reception:7.903786|generation:7.009635
sequence:70|latency:0.96762|reception:7.998817|generation:7.031197
sequence:71|latency:1.073166|reception:8.117412|generation:7.044246
sequence:72|latency:1.178242|reception:8.224291|generation:7.046049
sequence:73|latency:1.197411|reception:8.296703|generation:7.099292
sequence:74|latency:1.081376|reception:8.363243|generation:7.281867
sequence:75|latency:1.042532|reception:8.457999|generation:7.415467
sequence:76|latency:1.157379|reception:8.578041|generation:7.420662
sequence:77|latency:1.181593|reception:8.65194|generation:7.470347
sequence:78|latency:1.261437|reception:8.743223|generation:7.481786
sequence:79|latency:1.307513|reception:8.849042|generation:7.541529
sequence:80|latency:1.321009|reception:8.91909|generation:7.598081
sequence:81|latency:1.468444|reception:9.06946|generation:7.601016
sequence:82|latency:1.617902|reception:9.282141|generation:7.664239
sequence:83|latency:1.660232|reception:9.345972|generation:7.68574
sequence:84|latency:1.516477|reception:9.488392|generation:7.971915
sequence:85|latency:1.610936|reception:9.590151|generation:7.979215
sequence:86|latency:1.710496|reception:9.739898|generation:8.029402
sequence:87|latency:1.662901|reception:9.862307|generation:8.199406
sequence:88|latency:1.618521|reception:9.988511|generation:8.36999
total run time:9.903204
