sequence:0|latency:0.062646|reception:0.062646|generation:0.0
sequence:1|latency:0.136717|reception:0.401333|generation:0.264616
sequence:2|latency:0.166419|reception:0.484309|generation:0.31789
sequence:3|latency:0.187048|reception:0.561612|generation:0.374564
sequence:4|latency:0.180541|reception:0.687295|generation:0.506754
sequence:5|latency:0.405267|reception:0.989305|generation:0.584038
sequence:6|latency:0.287154|reception:1.056643|generation:0.769489
sequence:7|latency:0.399407|reception:1.184515|generation:0.785108
sequence:8|latency:0.40944|reception:1.300959|generation:0.891519
sequence:9|latency:0.428587|reception:1.381111|generation:0.952524
sequence:10|latency:0.514484|reception:1.478822|generation:0.964338
sequence:11|latency:0.540039|reception:1.597186|generation:1.057147
sequence:12|latency:0.430468|reception:1.666608|generation:1.23614
sequence:13|latency:0.53626|reception:1.812015|generation:1.275755
sequence:14|latency:0.409869|reception:1.959567|generation:1.549698
sequence:15|latency:0.429502|reception:2.059592|generation:1.63009
sequence:16|latency:0.414472|reception:2.185148|generation:1.770676
sequence:17|latency:0.397056|reception:2.270603|generation:1.873547
sequence:18|latency:0.436665|reception:2.371963|generation:1.935298
sequence:19|latency:0.519939|reception:2.495952|generation:1.976013
sequence:20|latency:0.518999|reception:2.583086|generation:2.064087
sequence:21|latency:0.556988|reception:2.72875|generation:2.171762
sequence:22|latency:0.610544|reception:2.805536|generation:2.194992
sequence:23|latency:0.697978|reception:2.963247|generation:2.265269
sequence:24|latency:0.777116|reception:3.042641|generation:2.265525
sequence:25|latency:0.409461|reception:3.132185|generation:2.722724
sequence:26|latency:0.473129|reception:3.24161|generation:2.768481
sequence:27|latency:0.48787|reception:3.317739|generation:2.829869
sequence:28|latency:0.230243|reception:3.408189|generation:3.177946
sequence:29|latency:0.336952|reception:3.53479|generation:3.197838
sequence:30|latency:0.349225|reception:3.633773|generation:3.284548
sequence:31|latency:0.265043|reception:3.777156|generation:3.512113
sequence:32|latency:0.104491|reception:3.968575|generation:3.864084
sequence:33|latency:0.127849|reception:4.168122|generation:4.040273
sequence:34|latency:0.059697|reception:4.621494|generation:4.561797
sequence:35|latency:0.111697|reception:4.748138|generation:4.636441
sequence:36|latency:0.118502|reception:5.22871|generation:5.110208
sequence:37|latency:0.10751|reception:5.368975|generation:5.261465
sequence:38|latency:0.152623|reception:5.511838|generation:5.359215
sequence:39|latency:0.220475|reception:5.656527|generation:5.436052
sequence:40|latency:0.149404|reception:5.90108|generation:5.751676
sequence:41|latency:0.147791|reception:6.016893|generation:5.869102
sequence:42|latency:0.157735|reception:6.261258|generation:6.103523
sequence:43|latency:0.218662|reception:6.419333|generation:6.200671
sequence:44|latency:0.194539|reception:6.590985|generation:6.396446
sequence:45|latency:0.189685|reception:6.700595|generation:6.51091
sequence:46|latency:0.094594|reception:6.857258|generation:6.762664
sequence:47|latency:0.175219|reception:6.965438|generation:6.790219
sequence:48|latency:0.115484|reception:7.269963|generation:7.154479
sequence:49|latency:0.093804|reception:8.047136|generation:7.953332
sequence:50|latency:0.079284|reception:8.107757|generation:8.028473
sequence:51|latency:0.111059|reception:8.182698|generation:8.071639
sequence:52|latency:0.127164|reception:8.30028|generation:8.173116
sequence:53|latency:0.134282|reception:8.417401|generation:8.283119
sequence:54|latency:0.095373|reception:8.513218|generation:8.417845
sequence:55|latency:0.138762|reception:8.658661|generation:8.519899
sequence:56|latency:0.218306|reception:8.815779|generation:8.597473
sequence:57|latency:0.125747|reception:8.960556|generation:8.834809
sequence:58|latency:0.082418|reception:9.135338|generation:9.05292
sequence:59|latency:0.199028|reception:9.283499|generation:9.084471
sequence:60|latency:0.077612|reception:9.47347|generation:9.395858
sequence:61|latency:0.185933|reception:9.584957|generation:9.399024
sequence:62|latency:0.067358|reception:9.815577|generation:9.748219
total run time:9.752931
