sequence:0|latency:0.069544|reception:0.069544|generation:0.0
sequence:1|latency:0.128874|reception:3.22697|generation:3.098096
sequence:2|latency:0.083284|reception:7.750793|generation:7.667509
sequence:3|latency:0.104436|reception:9.602752|generation:9.498316
sequence:4|latency:0.122433|reception:13.87185|generation:13.749417
sequence:5|latency:0.104614|reception:15.489824|generation:15.38521
sequence:6|latency:0.145912|reception:25.307274|generation:25.161362
sequence:7|latency:0.23434|reception:25.401024|generation:25.166684
sequence:8|latency:0.061499|reception:26.264558|generation:26.203059
sequence:9|latency:0.080669|reception:31.838122|generation:31.757453
sequence:10|latency:0.089924|reception:37.743241|generation:37.653317
sequence:11|latency:0.089983|reception:45.26305|generation:45.173067
sequence:12|latency:0.090086|reception:49.444389|generation:49.354303
sequence:13|latency:0.122533|reception:52.221531|generation:52.098998
sequence:14|latency:0.069502|reception:56.059779|generation:55.990277
sequence:15|latency:0.074505|reception:57.465193|generation:57.390688
sequence:16|latency:0.095931|reception:61.975572|generation:61.879641
sequence:17|latency:0.102647|reception:76.964516|generation:76.861869
sequence:18|latency:0.11774|reception:77.218796|generation:77.101056
sequence:19|latency:0.079189|reception:78.305694|generation:78.226505
sequence:20|latency:0.102317|reception:83.870222|generation:83.767905
sequence:21|latency:0.104895|reception:89.922759|generation:89.817864
sequence:22|latency:0.083583|reception:99.66276|generation:99.579177
sequence:23|latency:0.074514|reception:102.329366|generation:102.254852
sequence:24|latency:0.121876|reception:107.657644|generation:107.535768
sequence:25|latency:0.076078|reception:109.456262|generation:109.380184
sequence:26|latency:0.059205|reception:112.069561|generation:112.010356
sequence:27|latency:0.086232|reception:118.223119|generation:118.136887
sequence:28|latency:0.100115|reception:120.168255|generation:120.06814
sequence:29|latency:0.137758|reception:120.589069|generation:120.451311
sequence:30|latency:0.068499|reception:121.498624|generation:121.430125
sequence:31|latency:0.089308|reception:122.717828|generation:122.62852
sequence:32|latency:0.082519|reception:126.881532|generation:126.799013
sequence:33|latency:0.160496|reception:126.961317|generation:126.800821
sequence:34|latency:0.119672|reception:131.219088|generation:131.099416
sequence:35|latency:0.134611|reception:133.134118|generation:132.999507
sequence:36|latency:0.145367|reception:134.783566|generation:134.638199
sequence:37|latency:0.085702|reception:138.433314|generation:138.347612
sequence:38|latency:0.072329|reception:140.329388|generation:140.257059
sequence:39|latency:0.155335|reception:143.965345|generation:143.81001
sequence:40|latency:0.091524|reception:146.096876|generation:146.005352
sequence:41|latency:0.153581|reception:147.187562|generation:147.033981
sequence:42|latency:0.121154|reception:149.822833|generation:149.701679
