sequence:0|latency:0.139758|reception:0.139758|generation:0.0
sequence:1|latency:0.074972|reception:3.408428|generation:3.333456
sequence:2|latency:0.124964|reception:6.791696|generation:6.666732
sequence:3|latency:0.125299|reception:10.125417|generation:10.000118
sequence:4|latency:0.119232|reception:13.452688|generation:13.333456
sequence:5|latency:0.102511|reception:16.7693|generation:16.666789
sequence:6|latency:0.104868|reception:20.104942|generation:20.000074
sequence:7|latency:0.086153|reception:23.419621|generation:23.333468
sequence:8|latency:0.126464|reception:26.793255|generation:26.666791
sequence:9|latency:0.131646|reception:30.131765|generation:30.000119
sequence:10|latency:0.066316|reception:33.399746|generation:33.33343
sequence:11|latency:0.157779|reception:36.824579|generation:36.6668
sequence:12|latency:0.113958|reception:40.114049|generation:40.000091
sequence:13|latency:0.133414|reception:43.466808|generation:43.333394
sequence:14|latency:0.115885|reception:46.782634|generation:46.666749
sequence:15|latency:0.154323|reception:50.154441|generation:50.000118
sequence:16|latency:0.089458|reception:53.422918|generation:53.33346
sequence:17|latency:0.150486|reception:56.81727|generation:56.666784
sequence:18|latency:0.061774|reception:60.061894|generation:60.00012
sequence:19|latency:0.069413|reception:63.402825|generation:63.333412
sequence:20|latency:0.114614|reception:66.781399|generation:66.666785
sequence:21|latency:0.059287|reception:70.059401|generation:70.000114
sequence:22|latency:0.107573|reception:73.441026|generation:73.333453
sequence:23|latency:0.139053|reception:76.805851|generation:76.666798
sequence:24|latency:0.118811|reception:80.118929|generation:80.000118
sequence:25|latency:0.125747|reception:83.459168|generation:83.333421
sequence:26|latency:0.082681|reception:86.749477|generation:86.666796
sequence:27|latency:0.139671|reception:90.139784|generation:90.000113
sequence:28|latency:0.142423|reception:93.475794|generation:93.333371
sequence:29|latency:0.102035|reception:96.768812|generation:96.666777
sequence:30|latency:0.155179|reception:100.155296|generation:100.000117
sequence:31|latency:0.070471|reception:103.403884|generation:103.333413
sequence:32|latency:0.129676|reception:106.796387|generation:106.666711
sequence:33|latency:0.147433|reception:110.147549|generation:110.000116
sequence:34|latency:0.095188|reception:113.428559|generation:113.333371
sequence:35|latency:0.103843|reception:116.770624|generation:116.666781
sequence:36|latency:0.132778|reception:120.13284|generation:120.000062
sequence:37|latency:0.068896|reception:123.402273|generation:123.333377
sequence:38|latency:0.080323|reception:126.747099|generation:126.666776
sequence:39|latency:0.100765|reception:130.100882|generation:130.000117
sequence:40|latency:0.069576|reception:133.403022|generation:133.333446
sequence:41|latency:0.157625|reception:136.824397|generation:136.666772
sequence:42|latency:0.094489|reception:140.094576|generation:140.000087
sequence:43|latency:0.13513|reception:143.468575|generation:143.333445
sequence:44|latency:0.139641|reception:146.806413|generation:146.666772
sequence:45|latency:0.128417|reception:150.128529|generation:150.000112
sequence:46|latency:0.06916|reception:153.402603|generation:153.333443
sequence:47|latency:0.104283|reception:156.771055|generation:156.666772
sequence:48|latency:0.145115|reception:160.145196|generation:160.000081
sequence:49|latency:0.106658|reception:163.440103|generation:163.333445
sequence:50|latency:0.062306|reception:166.729051|generation:166.666745
sequence:51|latency:0.096805|reception:170.096917|generation:170.000112
sequence:52|latency:0.142147|reception:173.475589|generation:173.333442
sequence:53|latency:0.152968|reception:176.819758|generation:176.66679
sequence:54|latency:0.101465|reception:180.101572|generation:180.000107
sequence:55|latency:0.102828|reception:183.436268|generation:183.33344
sequence:56|latency:0.092307|reception:186.759072|generation:186.666765
sequence:57|latency:0.133835|reception:190.133935|generation:190.0001
sequence:58|latency:0.12846|reception:193.461905|generation:193.333445
sequence:59|latency:0.067739|reception:196.734507|generation:196.666768
sequence:60|latency:0.07043|reception:200.070522|generation:200.000092
sequence:61|latency:0.092339|reception:203.425697|generation:203.333358
sequence:62|latency:0.061789|reception:206.728557|generation:206.666768
sequence:63|latency:0.061761|reception:210.061876|generation:210.000115
sequence:64|latency:0.067868|reception:213.401283|generation:213.333415
sequence:65|latency:0.074476|reception:216.741158|generation:216.666682
sequence:66|latency:0.061733|reception:220.061784|generation:220.000051
sequence:67|latency:0.062345|reception:223.395756|generation:223.333411
sequence:68|latency:0.089779|reception:226.756494|generation:226.666715
sequence:69|latency:0.141384|reception:230.141484|generation:230.0001
sequence:70|latency:0.107313|reception:233.440724|generation:233.333411
