sequence:0|latency:0.146622|reception:0.146622|generation:0.0
sequence:1|latency:0.145441|reception:3.478813|generation:3.333372
sequence:2|latency:0.072228|reception:6.73894|generation:6.666712
sequence:3|latency:0.064575|reception:10.064673|generation:10.000098
sequence:4|latency:0.121642|reception:13.455022|generation:13.33338
sequence:5|latency:0.096103|reception:16.762889|generation:16.666786
sequence:6|latency:0.152225|reception:20.152348|generation:20.000123
sequence:7|latency:0.065715|reception:23.399177|generation:23.333462
sequence:8|latency:0.117492|reception:26.784277|generation:26.666785
sequence:9|latency:0.155082|reception:30.155189|generation:30.000107
sequence:10|latency:0.082623|reception:33.416027|generation:33.333404
sequence:11|latency:0.12624|reception:36.793031|generation:36.666791
sequence:12|latency:0.079099|reception:40.079222|generation:40.000123
sequence:13|latency:0.110748|reception:43.444146|generation:43.333398
sequence:14|latency:0.122095|reception:46.788904|generation:46.666809
sequence:15|latency:0.145316|reception:50.145436|generation:50.00012
sequence:16|latency:0.143448|reception:53.476877|generation:53.333429
sequence:17|latency:0.073861|reception:56.740618|generation:56.666757
sequence:18|latency:0.148197|reception:60.148318|generation:60.000121
sequence:19|latency:0.102353|reception:63.435807|generation:63.333454
sequence:20|latency:0.078572|reception:66.745349|generation:66.666777
sequence:21|latency:0.147002|reception:70.14712|generation:70.000118
sequence:22|latency:0.096877|reception:73.430329|generation:73.333452
sequence:23|latency:0.070693|reception:76.73749|generation:76.666797
sequence:24|latency:0.090772|reception:80.090863|generation:80.000091
sequence:25|latency:0.097182|reception:83.430561|generation:83.333379
sequence:26|latency:0.114477|reception:86.781256|generation:86.666779
sequence:27|latency:0.112233|reception:90.112286|generation:90.000053
sequence:28|latency:0.070314|reception:93.403761|generation:93.333447
sequence:29|latency:0.139961|reception:96.806713|generation:96.666752
sequence:30|latency:0.112154|reception:100.112269|generation:100.000115
sequence:31|latency:0.09042|reception:103.423863|generation:103.333443
sequence:32|latency:0.134101|reception:106.800881|generation:106.66678
sequence:33|latency:0.138565|reception:110.13868|generation:110.000115
sequence:34|latency:0.140327|reception:113.473698|generation:113.333371
sequence:35|latency:0.095764|reception:116.762519|generation:116.666755
sequence:36|latency:0.087836|reception:120.087899|generation:120.000063
sequence:37|latency:0.090217|reception:123.423636|generation:123.333419
sequence:38|latency:0.114448|reception:126.781224|generation:126.666776
sequence:39|latency:0.070474|reception:130.070585|generation:130.000111
sequence:40|latency:0.059167|reception:133.392616|generation:133.333449
sequence:41|latency:0.115795|reception:136.782522|generation:136.666727
sequence:42|latency:0.084726|reception:140.084836|generation:140.00011
sequence:43|latency:0.060959|reception:143.394405|generation:143.333446
sequence:44|latency:0.137436|reception:146.804211|generation:146.666775
sequence:45|latency:0.142479|reception:150.142533|generation:150.000054
sequence:46|latency:0.070956|reception:153.404392|generation:153.333436
sequence:47|latency:0.113871|reception:156.780653|generation:156.666782
sequence:48|latency:0.096664|reception:160.096772|generation:160.000108
sequence:49|latency:0.105091|reception:163.438528|generation:163.333437
sequence:50|latency:0.113241|reception:166.779984|generation:166.666743
sequence:51|latency:0.12754|reception:170.127597|generation:170.000057
sequence:52|latency:0.113244|reception:173.446656|generation:173.333412
sequence:53|latency:0.121109|reception:176.787823|generation:176.666714
sequence:54|latency:0.142991|reception:180.143042|generation:180.000051
sequence:55|latency:0.108881|reception:183.442286|generation:183.333405
sequence:56|latency:0.104747|reception:186.771459|generation:186.666712
sequence:57|latency:0.156244|reception:190.156293|generation:190.000049
sequence:58|latency:0.06013|reception:193.393496|generation:193.333366
sequence:59|latency:0.151789|reception:196.818531|generation:196.666742
sequence:60|latency:0.107761|reception:200.107801|generation:200.00004
sequence:61|latency:0.124322|reception:203.457729|generation:203.333407
sequence:62|latency:0.062248|reception:206.729027|generation:206.666779
sequence:63|latency:0.0965|reception:210.096622|generation:210.000122
sequence:64|latency:0.129015|reception:213.46245|generation:213.333435
sequence:65|latency:0.116198|reception:216.782967|generation:216.666769
sequence:66|latency:0.094589|reception:220.094694|generation:220.000105
sequence:67|latency:0.078207|reception:223.411646|generation:223.333439
sequence:68|latency:0.151838|reception:226.818603|generation:226.666765
sequence:69|latency:0.120645|reception:230.120703|generation:230.000058
sequence:70|latency:0.09705|reception:233.430486|generation:233.333436
sequence:71|latency:0.155721|reception:236.822428|generation:236.666707
sequence:72|latency:0.146331|reception:240.146405|generation:240.000074
sequence:73|latency:0.126419|reception:243.459788|generation:243.333369
sequence:74|latency:0.096994|reception:246.763765|generation:246.666771
sequence:75|latency:0.158141|reception:250.158269|generation:250.000128
sequence:76|latency:0.060862|reception:253.394245|generation:253.333383
sequence:77|latency:0.146203|reception:256.812963|generation:256.66676
sequence:78|latency:0.075287|reception:260.075399|generation:260.000112
sequence:79|latency:0.134877|reception:263.468308|generation:263.333431
sequence:80|latency:0.110778|reception:266.777539|generation:266.666761
sequence:81|latency:0.108044|reception:270.108108|generation:270.000064
sequence:82|latency:0.127524|reception:273.460951|generation:273.333427
sequence:83|latency:0.076968|reception:276.743736|generation:276.666768
sequence:84|latency:0.143317|reception:280.143415|generation:280.000098
sequence:85|latency:0.144894|reception:283.478327|generation:283.333433
sequence:86|latency:0.074606|reception:286.741366|generation:286.66676
sequence:87|latency:0.088176|reception:290.088244|generation:290.000068
sequence:88|latency:0.077804|reception:293.4112|generation:293.333396
sequence:89|latency:0.137283|reception:296.804044|generation:296.666761
sequence:90|latency:0.111938|reception:300.112035|generation:300.000097
sequence:91|latency:0.10337|reception:303.436738|generation:303.333368
sequence:92|latency:0.070401|reception:306.737161|generation:306.66676
sequence:93|latency:0.101633|reception:310.101727|generation:310.000094
sequence:94|latency:0.121345|reception:313.454736|generation:313.333391
sequence:95|latency:0.084483|reception:316.751242|generation:316.666759
sequence:96|latency:0.118788|reception:320.118883|generation:320.000095
sequence:97|latency:0.074179|reception:323.407606|generation:323.333427
sequence:98|latency:0.155074|reception:326.821818|generation:326.666744
sequence:99|latency:0.098288|reception:330.098379|generation:330.000091
total run time:329.951757
