sequence:0|latency:0.248523|reception:0.248523|generation:0.0
sequence:1|latency:0.318749|reception:0.364884|generation:0.046135
sequence:2|latency:0.152641|reception:2.824097|generation:2.671456
sequence:3|latency:0.201402|reception:2.955308|generation:2.753906
sequence:4|latency:0.156434|reception:3.049169|generation:2.892735
sequence:5|latency:0.114913|reception:10.265517|generation:10.150604
sequence:6|latency:0.120789|reception:12.039892|generation:11.919103
sequence:7|latency:0.101755|reception:18.965329|generation:18.863574
sequence:8|latency:0.077754|reception:19.671193|generation:19.593439
sequence:9|latency:0.147261|reception:26.264241|generation:26.11698
sequence:10|latency:0.077795|reception:30.92821|generation:30.850415
sequence:11|latency:0.065928|reception:32.453532|generation:32.387604
sequence:12|latency:0.109065|reception:32.546553|generation:32.437488
sequence:13|latency:0.136453|reception:32.98797|generation:32.851517
sequence:14|latency:0.104979|reception:33.127088|generation:33.022109
sequence:15|latency:0.084824|reception:34.020857|generation:33.936033
sequence:16|latency:0.156346|reception:41.777101|generation:41.620755
sequence:17|latency:0.104893|reception:46.384811|generation:46.279918
sequence:18|latency:0.070934|reception:62.046195|generation:61.975261
sequence:19|latency:0.088441|reception:64.316767|generation:64.228326
sequence:20|latency:0.110303|reception:65.168796|generation:65.058493
total run time:64.920273
